n	play	page	line_id	offset	span	line	url
837	MS_KhurbnYerusholaim	0012_31089209.xml	r1l17	17	אומארמונג	גדליהו הדסה?!!! /אומארמונג/	https://app.transkribus.org/collection/2372172/doc/838368/detail/12
838	MS_KhurbnYerusholaim	0012_31089209.xml	r2l2	37	אומארמונג/	הדסה האסטו דען אין דעם געצווייפֿעלט /אומארמונג/	https://app.transkribus.org/collection/2372172/doc/838368/detail/12
839	MS_KhurbnYerusholaim	0012_31089209.xml	r2l4	28	קאמענדעוועט	אליין וועס דו האסט צו טוהן /קאמענדעוועט/ סמירנא נא פראוואָ מארש אַט	https://app.transkribus.org/collection/2372172/doc/838368/detail/12
840	MS_KhurbnYerusholaim	0013_31089210.xml	r1l20	24	אומארמונג	שיידען זאגאר דער טוידט /אומארמונג/	https://app.transkribus.org/collection/2372172/doc/838368/detail/13
841	MS_KhurbnYerusholaim	0013_31089210.xml	r1l21	0	דועט געהט ניט	דועט געהט ניט	https://app.transkribus.org/collection/2372172/doc/838368/detail/13
842	MS_KhurbnYerusholaim	0013_31089210.xml	r2l17	0	סאלדאטען	סאלדאטען	https://app.transkribus.org/collection/2372172/doc/838368/detail/13
843	MS_KhurbnYerusholaim	0014_31089211.xml	r1l11	0	/שטירם הונטער קוליסען	/שטירם הונטער קוליסען/ /ערשראקען/ הערט וואס זאל דאס בעדייטען	https://app.transkribus.org/collection/2372172/doc/838368/detail/14
844	MS_KhurbnYerusholaim	0014_31089211.xml	r1l11	24	ערשראקען	/שטירם הונטער קוליסען/ /ערשראקען/ הערט וואס זאל דאס בעדייטען	https://app.transkribus.org/collection/2372172/doc/838368/detail/14
845	MS_KhurbnYerusholaim	0014_31089211.xml	r1l14	7	ווילד אריין/	ירמיה /ווילד אריין/	https://app.transkribus.org/collection/2372172/doc/838368/detail/14
846	MS_KhurbnYerusholaim	0014_31089211.xml	r1l19	5	ווילען נעמען די שווערדען	אלע /ווילען נעמען די שווערדען/ געשווינד. געשווינד.	https://app.transkribus.org/collection/2372172/doc/838368/detail/14
847	MS_KhurbnYerusholaim	0014_31089211.xml	r1l21	5	פֿאלען	אלע /פֿאלען/ וויי אונז וויי /ס'ווייזט זיך א בילד פון חורבן ירושלים/	https://app.transkribus.org/collection/2372172/doc/838368/detail/14
848	MS_KhurbnYerusholaim	0014_31089211.xml	r1l21	29	ס'ווייזט זיך א בילד פון חורבן ירושלים/	אלע /פֿאלען/ וויי אונז וויי /ס'ווייזט זיך א בילד פון חורבן ירושלים/	https://app.transkribus.org/collection/2372172/doc/838368/detail/14
849	MS_KhurbnYerusholaim	0014_31089211.xml	r2l3	0	/די ביהנע שטעלט פאר א גארטען רעכטס פון גדליהו'ס הויז/	/די ביהנע שטעלט פאר א גארטען רעכטס פון גדליהו'ס הויז/ כאהר	https://app.transkribus.org/collection/2372172/doc/838368/detail/14
850	MS_KhurbnYerusholaim	0014_31089211.xml	r2l10	8	פֿון דרויסען/	ירמיהו /פֿון דרויסען/ נָפלה עַטֶרֶת רֹאשֵנִו אוי נָא לָנו כִי חָטָאָנִו.	https://app.transkribus.org/collection/2372172/doc/838368/detail/14
851	MS_KhurbnYerusholaim	0014_31089211.xml	r2l11	31	אלע געהען איהם אנטקעגען	אלע הערט. הערט דאס איז ירמיהו /אלע געהען איהם אנטקעגען / ירמיה	https://app.transkribus.org/collection/2372172/doc/838368/detail/14
852	MS_KhurbnYerusholaim	0014_31089211.xml	r2l11	57	ירמיה	אלע הערט. הערט דאס איז ירמיהו /אלע געהען איהם אנטקעגען / ירמיה	https://app.transkribus.org/collection/2372172/doc/838368/detail/14
853	MS_KhurbnYerusholaim	0014_31089211.xml	r2l18	47	אָמארמונג	ירמיהו ליעבער גוטער אלטער פֿריינד דו ביזט עס? /אָמארמונג/ אויך דו ביזט נאך	https://app.transkribus.org/collection/2372172/doc/838368/detail/14
854	MS_KhurbnYerusholaim	0015_31089212.xml	r1l1	8	אומארמט זיי	ירמיהו /אומארמט זיי/ אזוי בין איך צווישען לויטער גוטע פֿריינד. גוטער גאט איך דאנק	https://app.transkribus.org/collection/2372172/doc/838368/detail/15
855	MS_KhurbnYerusholaim	0015_31089212.xml	r2l16	18	קושען איהם/	אלע הייליגער מאן /קושען איהם/	https://app.transkribus.org/collection/2372172/doc/838368/detail/15
856	MS_KhurbnYerusholaim	0015_31089212.xml	r2l17	0	געזאנג	געזאנג	https://app.transkribus.org/collection/2372172/doc/838368/detail/15
857	MS_KhurbnYerusholaim	0015_31089212.xml	r2l18	8	זינגט	ירמיהו /זינגט/ פערגיסט נישט מעהר קיין טרעהרין! פערגיסט ניט קיין געוויין.	https://app.transkribus.org/collection/2372172/doc/838368/detail/15
858	MS_KhurbnYerusholaim	0015_31089212.xml	r2l20	54	כאהר ביסס	יא ניט שטראפֿען מעהר! זיין יעקב זיין געליעבטער פֿאלק /כאהר ביסס/	https://app.transkribus.org/collection/2372172/doc/838368/detail/15
859	MS_KhurbnYerusholaim	0015_31089212.xml	r2l21	7	ס'הערט זיך א סיגנאל/	צפניה /ס'הערט זיך א סיגנאל/ אונזער העלד גדליהו איז שוין ניט ווייט נור מיטה געפֿאסט	https://app.transkribus.org/collection/2372172/doc/838368/detail/15
860	MS_KhurbnYerusholaim	0016_31089213.xml	r1l1	6	זינגט	כאהר /זינגט/ נור מוטה געפאסט! די האפֿפֿינינג ניט פֿערליערען. אה ברודער גאט	https://app.transkribus.org/collection/2372172/doc/838368/detail/16
861	MS_KhurbnYerusholaim	0016_31089213.xml	r1l4	18	געפֿענטעט/	אויפֿטריט ישמעאל /געפֿענטעט/	https://app.transkribus.org/collection/2372172/doc/838368/detail/16
862	MS_KhurbnYerusholaim	0016_31089213.xml	r1l11	0	שטימען	שטימען /גערויש/ דארט מיט יענעם וועג.	https://app.transkribus.org/collection/2372172/doc/838368/detail/16
863	MS_KhurbnYerusholaim	0016_31089213.xml	r1l11	8	גערויש	שטימען /גערויש/ דארט מיט יענעם וועג.	https://app.transkribus.org/collection/2372172/doc/838368/detail/16
864	MS_KhurbnYerusholaim	0016_31089213.xml	r1l11	16	דארט מיט יענעם וועג.	שטימען /גערויש/ דארט מיט יענעם וועג.	https://app.transkribus.org/collection/2372172/doc/838368/detail/16
865	MS_KhurbnYerusholaim	0016_31089213.xml	r1l14	34	רייסט די קייטען	קען איך ניט מעהר איך בין צו מיעד /רייסט די קייטען/ ניין אונמעגליך זיי	https://app.transkribus.org/collection/2372172/doc/838368/detail/16
866	MS_KhurbnYerusholaim	0016_31089213.xml	r1l17	16	מיט סאלדאטען	אויפטריט שראצר /מיט סאלדאטען/	https://app.transkribus.org/collection/2372172/doc/838368/detail/16
867	MS_KhurbnYerusholaim	0016_31089213.xml	r1l19	58	זוכט/	אויגען פערשווינדען געווארען. ער ליגט דא געוויס בעהאלטען. /זוכט/	https://app.transkribus.org/collection/2372172/doc/838368/detail/16
868	MS_KhurbnYerusholaim	0016_31089213.xml	r2l8	36	מיליטעריש	אלע 4 צום בעפעהל הערר קאמענדאט יאָ /מיליטעריש/	https://app.transkribus.org/collection/2372172/doc/838368/detail/16
869	MS_KhurbnYerusholaim	0017_31089214.xml	r2l4	23	/בלייבען שטעהן	צפֿניה צום בוים ני קום /בלייבען שטעהן/ נו וואס שרעקט איהר אייך. קומט מיט	https://app.transkribus.org/collection/2372172/doc/838368/detail/17
870	MS_KhurbnYerusholaim	0017_31089214.xml	r2l5	5	געהן	מיר /געהן/ רייד דו בת=קול ביזטו א ריינע זאך אזוי בעווייז דיך	https://app.transkribus.org/collection/2372172/doc/838368/detail/17
871	MS_KhurbnYerusholaim	0017_31089214.xml	r2l17	71	ישמאל ענטלויפט	צפֿניה אויף אונזערע קעפ? וואס זאגט איהר אויף אזא אנשיקעניש? ש. מ'קומט /ישמאל ענטלויפט/	https://app.transkribus.org/collection/2372172/doc/838368/detail/17
872	MS_KhurbnYerusholaim	0018_31089215.xml	r1l8	40	אלע לאכען/	צפֿניה געה זוך דעם נעכטיגען טאג חַחַחַ /אלע לאכען/	https://app.transkribus.org/collection/2372172/doc/838368/detail/18
873	MS_KhurbnYerusholaim	0018_31089215.xml	r1l19	7	פֿאר זיך	ישמאל /פֿאר זיך/ די עמונים פון וועלכע איך ערווארטע הילף. האט גדליהו געשלאגען?	https://app.transkribus.org/collection/2372172/doc/838368/detail/18
874	MS_KhurbnYerusholaim	0018_31089215.xml	r2l2	1	פראבירען רייסען/	/פראבירען רייסען/ איך לאזט מיך /פֿאלען/ איהר טוהט מיר אומזיעסט	https://app.transkribus.org/collection/2372172/doc/838368/detail/18
875	MS_KhurbnYerusholaim	0018_31089215.xml	r2l2	32	פֿאלען/	/פראבירען רייסען/ איך לאזט מיך /פֿאלען/ איהר טוהט מיר אומזיעסט	https://app.transkribus.org/collection/2372172/doc/838368/detail/18
876	MS_KhurbnYerusholaim	0019_31089216.xml	r1l6	15	מוזיק שפיעלט נאך פיעל ארבייט צערייסט ער די קייטען	שטעה מיר ביי / מוזיק שפיעלט נאך פיעל ארבייט צערייסט ער די קייטען / איך	https://app.transkribus.org/collection/2372172/doc/838368/detail/19
877	MS_KhurbnYerusholaim	0019_31089216.xml	r1l7	37	ארקעסטער מארש/	ווינש דיר גליק קעניג פון יהודה /אב/ /ארקעסטער מארש/	https://app.transkribus.org/collection/2372172/doc/838368/detail/19
878	MS_KhurbnYerusholaim	0019_31089216.xml	r2l3	0	/א רייכער סאלאָן ביי גדליהו'ן	/א רייכער סאלאָן ביי גדליהו'ן / כאהר	https://app.transkribus.org/collection/2372172/doc/838368/detail/19
879	MS_KhurbnYerusholaim	0020_31089217.xml	r1l11	37	מאכט מימין	בין איך נישט קיין פרינץ נאר אקעניג / מאכט מימין/ יא מיין גלדיהו איך.	https://app.transkribus.org/collection/2372172/doc/838368/detail/20
880	MS_KhurbnYerusholaim	0021_31089218.xml	r1l1	23	גיעט איהם די האנד	ישמאל יא איך וויל עס / גיעט איהם די האנד / אויפֿס ווידערזעהן!	https://app.transkribus.org/collection/2372172/doc/838368/detail/21
881	MS_KhurbnYerusholaim	0021_31089218.xml	r1l3	7	פאר זיך	ישמאל /פאר זיך/ איך וועל דיך פֿערניכטען. /אב/	https://app.transkribus.org/collection/2372172/doc/838368/detail/21
882	MS_KhurbnYerusholaim	0021_31089218.xml	r1l12	3	זינגט/	I /זינגט/	https://app.transkribus.org/collection/2372172/doc/838368/detail/21
883	MS_KhurbnYerusholaim	0021_31089218.xml	r1l15	0	} Refrein	} Refrein	https://app.transkribus.org/collection/2372172/doc/838368/detail/21
884	MS_KhurbnYerusholaim	0021_31089218.xml	r1l22	51	א.ז.וו.	וואס דו טראגסט דעם נאמען יוד. שלאף זשע יודעלע שלאף א.ז.וו.	https://app.transkribus.org/collection/2372172/doc/838368/detail/21
885	MS_KhurbnYerusholaim	0021_31089218.xml	r2l6	49	א. ז. וו.	דערפאר ווייל דו ביזט א יוד! שלאף זשע יודעלע שלאף. א. ז. וו.	https://app.transkribus.org/collection/2372172/doc/838368/detail/21
886	MS_KhurbnYerusholaim	0021_31089218.xml	r2l11	39	א. ז. וו.	דעפאר ווייל דו ביזט א יוד. שלאף זשע... א. ז. וו.	https://app.transkribus.org/collection/2372172/doc/838368/detail/21
887	MS_KhurbnYerusholaim	0022_31089219.xml	r2l7	45	קימען	צפניה פֿערדעקטע פנימ'ר קומט אריין. II דאמען /קימען/	https://app.transkribus.org/collection/2372172/doc/838368/detail/22
888	MS_KhurbnYerusholaim	0022_31089219.xml	r2l7	35	II דאמען	צפניה פֿערדעקטע פנימ'ר קומט אריין. II דאמען /קימען/	https://app.transkribus.org/collection/2372172/doc/838368/detail/22
889	MS_KhurbnYerusholaim	0023_31089220.xml	r1l9	8	ערשטוינט/	גדליהו /ערשטוינט/ וואס? חמוטיל וואס האסטו געזאגט?	https://app.transkribus.org/collection/2372172/doc/838368/detail/23
890	MS_KhurbnYerusholaim	0023_31089220.xml	r1l16	8	אויסער זיך	גדליהו /אויסער זיך/ גענוג. איך קאָן ווייטער נישט הערען אז דאס הארץ זאל אין	https://app.transkribus.org/collection/2372172/doc/838368/detail/23
891	MS_KhurbnYerusholaim	0024_31089221.xml	r1l10	6	ענטלויפט	הדסה /ענטלויפט/ יא זי לעבט/ לויפֿט צו גדליהו'ן/	https://app.transkribus.org/collection/2372172/doc/838368/detail/24
892	MS_KhurbnYerusholaim	0024_31089221.xml	r1l10	28	לויפֿט צו גדליהו'ן/	הדסה /ענטלויפט/ יא זי לעבט/ לויפֿט צו גדליהו'ן/	https://app.transkribus.org/collection/2372172/doc/838368/detail/24
893	MS_KhurbnYerusholaim	0024_31089221.xml	r1l12	48	אומארמונג	הדסה מיין ליעבער גדליהו מיין איינציגער פֿריינד /אומארמונג/	https://app.transkribus.org/collection/2372172/doc/838368/detail/24
894	MS_KhurbnYerusholaim	0024_31089221.xml	r2l12	59	אומארמען זיך/	איך נאך א שעהנעם ציעל צו לעבען פאר מיין ליעבע טייהרע הדסה /אומארמען זיך/	https://app.transkribus.org/collection/2372172/doc/838368/detail/24
895	MS_KhurbnYerusholaim	0025_31089222.xml	line_1637880489459_5464	1	ביידע ווידער האלען דעם דועט	/ביידע ווידער האלען דעם דועט. אב/ אויפֿטריט חמוטיל	https://app.transkribus.org/collection/2372172/doc/838368/detail/25
896	MS_KhurbnYerusholaim	0025_31089222.xml	line_1637880537888_5509	7	קישט זי	ישמאל /קישט זי/ יא טאנטע אויך איך האב מיך פון די כאלדעעשע	https://app.transkribus.org/collection/2372172/doc/838368/detail/25
897	MS_KhurbnYerusholaim	0027_31089224.xml	line_1637881424926_6084	43	וויל זי בענשען/	געטרייע באבע איך וויל דיר גיבען מיין ברכה /וויל זי בענשען/	https://app.transkribus.org/collection/2372172/doc/838368/detail/27
898	MS_KhurbnYerusholaim	0027_31089224.xml	line_1637881539376_6157	5	שווייג	הדסה שווייג. קיין ווארט זאל איך מעהר ניט הערען פון עמון. וואס? פון דעם	https://app.transkribus.org/collection/2372172/doc/838368/detail/27
899	MS_KhurbnYerusholaim	0028_31089225.xml	r1l3	5	/ווייזט שווערד	הדסה /ווייזט שווערד/ בעטראכט די שווערד פרוביר זיינע שארפע שפיצען.	https://app.transkribus.org/collection/2372172/doc/838368/detail/28
900	MS_KhurbnYerusholaim	0028_31089225.xml	r1l4	6	דערשראקען/	הדסה /דערשראקען/ וואס איז דאס? און וואס ווילסטו טוהן?	https://app.transkribus.org/collection/2372172/doc/838368/detail/28
901	MS_KhurbnYerusholaim	0028_31089225.xml	r2l4	51	קניעט	מיט די טויזענדטער פון מיינע שוועסטער און ברודער?! /קניעט/ האט מיטלייד	https://app.transkribus.org/collection/2372172/doc/838368/detail/28
902	MS_KhurbnYerusholaim	0028_31089225.xml	r2l14	6	שפרינגט אויף	הדסה /שפרינגט אויף/ וואס איז דא צו בעשליסען? ווען אלע מיינע נערווען שרייען	https://app.transkribus.org/collection/2372172/doc/838368/detail/28
903	MS_KhurbnYerusholaim	0028_31089225.xml	r2l19	46	זי געהט צו	ישמאל זעהר גיט יעצט געה און איבערלאנג עס דיר /זי געהט צו די טיהר/ ווו אהין? ניט דא	https://app.transkribus.org/collection/2372172/doc/838368/detail/28
904	MS_KhurbnYerusholaim	0028_31089225.xml	r2l19	57	די טיהר	ישמאל זעהר גיט יעצט געה און איבערלאנג עס דיר /זי געהט צו די טיהר/ ווו אהין? ניט דא	https://app.transkribus.org/collection/2372172/doc/838368/detail/28
905	MS_KhurbnYerusholaim	0029_31089226.xml	r1l5	52	ראנגעלען זיך	ישמאל אומזיעסט איז דיין געשריי קיינער הערט דיך ניט /ראנגעלען זיך/	https://app.transkribus.org/collection/2372172/doc/838368/detail/29
906	MS_KhurbnYerusholaim	0029_31089226.xml	r1l8	6	לויפֿט צו. צו איהם	הדסה /לויפֿט צו. צו איהם/ מיין גדליהו! מיין רעטער!	https://app.transkribus.org/collection/2372172/doc/838368/detail/29
907	MS_KhurbnYerusholaim	0029_31089226.xml	r1l10	8	איראניש	גדליהו /איראניש/ רחמנות! וואס? דו בעהסט רחמנות? דו גרויסער מאן פון	https://app.transkribus.org/collection/2372172/doc/838368/detail/29
908	MS_KhurbnYerusholaim	0029_31089226.xml	r1l15	42	די שווערדט	ציטערסט פֿאר דעם טוידט ווי אנ'אלט ווייב / די שווערדט/ רעכט וואלט גיוועהן איך	https://app.transkribus.org/collection/2372172/doc/838368/detail/29
909	MS_KhurbnYerusholaim	0029_31089226.xml	r2l4	18	ישמאל פאקט א שווערט גדליהו אויך	מעהר אָהנע וואכע / ישמאל פאקט א שווערט גדליהו אויך פערטען זיך ביידע ישמאל	https://app.transkribus.org/collection/2372172/doc/838368/detail/29
910	MS_KhurbnYerusholaim	0029_31089226.xml	r2l4	51	פערטען זיך ביידע ישמאל	מעהר אָהנע וואכע / ישמאל פאקט א שווערט גדליהו אויך פערטען זיך ביידע ישמאל	https://app.transkribus.org/collection/2372172/doc/838368/detail/29
911	MS_KhurbnYerusholaim	0029_31089226.xml	r2l5	0	פֿערליערט ביטטע אום רחמנות	פֿערליערט ביטטע אום רחמנות/ געה.!	https://app.transkribus.org/collection/2372172/doc/838368/detail/29
912	MS_KhurbnYerusholaim	0029_31089226.xml	r2l7	0	פֿאַלט	פֿאַלט	https://app.transkribus.org/collection/2372172/doc/838368/detail/29
913	MS_KhurbnYerusholaim	0030_31089227.xml	r1l2	0	/א וואלד/	/א וואלד/	https://app.transkribus.org/collection/2372172/doc/838368/detail/30
914	MS_KhurbnYerusholaim	0030_31089227.xml	l_1	1	צפניה מיט די 4 ברודער/	/צפניה מיט די 4 ברודער/	https://app.transkribus.org/collection/2372172/doc/838368/detail/30
915	MS_KhurbnYerusholaim	0031_31089228.xml	r1l15	6	זינגט	כאהר /זינגט/ אונזער געבעהט פֿערנעם גאט	https://app.transkribus.org/collection/2372172/doc/838368/detail/31
916	MS_KhurbnYerusholaim	0031_31089228.xml	r2l4	1	ישמאל לויפֿט אריין מיט עמונים וועלכע חאפען הדסה'ן	/ישמאל לויפֿט אריין מיט עמונים וועלכע חאפען הדסה'ן	https://app.transkribus.org/collection/2372172/doc/838368/detail/31
917	MS_KhurbnYerusholaim	0031_31089228.xml	r2l5	0	און פֿעריאגען די יודין ישמאל ערמארדעט גדליהן	און פֿעריאגען די יודין ישמאל ערמארדעט גדליהן	https://app.transkribus.org/collection/2372172/doc/838368/detail/31
918	MS_KhurbnYerusholaim	0033_31089230.xml	r1l7	39	שטעכט זיך	דיר אויך נאך דעם טוידט איך קאם צו דיר /שטעכט זיך/	https://app.transkribus.org/collection/2372172/doc/838368/detail/33
919	MS_KhurbnYerusholaim	0033_31089230.xml	r1l10	25	שטארבט/	גדליהו איך דאנק דיר גאט /שטארבט/	https://app.transkribus.org/collection/2372172/doc/838368/detail/33
920	MS_KhurbnYerusholaim	0033_31089230.xml	r1l11	7	מיט צארן	ישמאל /מיט צארן/ דאס איז שרעקליך אזא סוף האב איך זיך ניט גערעכט	https://app.transkribus.org/collection/2372172/doc/838368/detail/33
921	MS_KhurbnYerusholaim	0033_31089230.xml	r1l16	16	שירם שלאכט/	לעבעדיג ווערען /שירם שלאכט/	https://app.transkribus.org/collection/2372172/doc/838368/detail/33
922	MS_KhurbnYerusholaim	0033_31089230.xml	r2l3	0	/שטעלט פאר דעם כותל מעריבה/.	/שטעלט פאר דעם כותל מעריבה/.	https://app.transkribus.org/collection/2372172/doc/838368/detail/33
923	MS_KhurbnYerusholaim	0033_31089230.xml	r2l4	0	ירמיה /זיצט'	ירמיה /זיצט'	https://app.transkribus.org/collection/2372172/doc/838368/detail/33
924	MS_KhurbnYerusholaim	0033_31089230.xml	r2l11	34	זינגט/	יענער טאָג זאל הייסען צום=גדליהו /זינגט/	https://app.transkribus.org/collection/2372172/doc/838368/detail/33
925	MS_KhurbnYerusholaim	0034_31089231.xml	r2l13	17	משוגע/	אויפֿטריט ישמאל /משוגע/	https://app.transkribus.org/collection/2372172/doc/838368/detail/34
926	MS_KhurbnYerusholaim	0034_31089231.xml	r2l14	62	קניעט	ישמאל אט איז דער ריכטיגער פלאץ דא זאל מיין קריינונג פארקומען! קניעט	https://app.transkribus.org/collection/2372172/doc/838368/detail/34
