n	play	page	line_id	offset	span	line	url
238	MS_BenHaDor	0016_30780208.xml	r1l8	0	אופטריט ״בן הדור״.	אופטריט ״בן הדור״.	https://app.transkribus.org/collection/2372172/doc/826910/detail/16
239	MS_BenHaDor	0016_30780208.xml	r1l10	7	אמארמונג	געגריסט אמארמונג	https://app.transkribus.org/collection/2372172/doc/826910/detail/16
240	MS_BenHaDor	0017_30780209.xml	r1l15	32	בלייב אלליין	עלמת | מיינע געדאנקען ווען איך [בלייב אלליין].	https://app.transkribus.org/collection/2372172/doc/826910/detail/17
241	MS_BenHaDor	0017_30780209.xml	r1l16	16	[געליעבטער מיין]	געהערען נור דיר [געליעבטער מיין]	https://app.transkribus.org/collection/2372172/doc/826910/detail/17
242	MS_BenHaDor	0017_30780209.xml	r1l20	35	[אין ווירבעל טאנצט]	בן הדור | בייא טאַג ווען דער שטויב [אין ווירבעל טאנצט]	https://app.transkribus.org/collection/2372172/doc/826910/detail/17
243	MS_BenHaDor	0017_30780209.xml	r2l16	0	״סופֿורא״	״סופֿורא״	https://app.transkribus.org/collection/2372172/doc/826910/detail/17
244	MS_BenHaDor	0018_30780210.xml	r1l3	0	מען זעהט אַ שיף ברענען שלמון צום מאַסט צו געבונדען	מען זעהט אַ שיף ברענען שלמון צום מאַסט צו געבונדען	https://app.transkribus.org/collection/2372172/doc/826910/detail/18
245	MS_BenHaDor	0018_30780210.xml	r1l5	0	שנייט דיא שטריק וואָס דער אלטער איז צוגעבונדען, און	שנייט דיא שטריק וואָס דער אלטער איז צוגעבונדען, און	https://app.transkribus.org/collection/2372172/doc/826910/detail/18
246	MS_BenHaDor	0018_30780210.xml	r1l6	0	רעטעט אים אויף דעם קליינעם שיפֿעל אין דעם	רעטעט אים אויף דעם קליינעם שיפֿעל אין דעם	https://app.transkribus.org/collection/2372172/doc/826910/detail/18
247	MS_BenHaDor	0018_30780210.xml	r1l7	0	מאמענט ווען זיא פֿערלאזען דאָס גרויסע שיף עקס	מאמענט ווען זיא פֿערלאזען דאָס גרויסע שיף עקס=	https://app.transkribus.org/collection/2372172/doc/826910/detail/18
248	MS_BenHaDor	0018_30780210.xml	r2l3	0	שעהנער גארטען רעכֿטס פאלאסט מיט פלאטפֿארפם לינקס	שעהנער גארטען רעכֿטס פאלאסט מיט פלאטפֿארפם לינקס	https://app.transkribus.org/collection/2372172/doc/826910/detail/18
249	MS_BenHaDor	0018_30780210.xml	r2l4	0	דיא פֿעסטונג. פֿאַרן גראז באנק. גארטען באנק גארטען טיהר	דיא פֿעסטונג. פֿאַרן גראז באנק. גארטען באנק גארטען טיהר	https://app.transkribus.org/collection/2372172/doc/826910/detail/18
250	MS_BenHaDor	0018_30780210.xml	r2l6	8	געזאנג	״שלמון״ געזאנג	https://app.transkribus.org/collection/2372172/doc/826910/detail/18
251	MS_BenHaDor	0019_30780211.xml	r1l6	21	א. ז. וו..	איך וואר אין סכּנות. א. ז. וו..	https://app.transkribus.org/collection/2372172/doc/826910/detail/19
252	MS_BenHaDor	0019_30780211.xml	r1l13	0	אופֿטריט עלמת	אופֿטריט עלמת	https://app.transkribus.org/collection/2372172/doc/826910/detail/19
253	MS_BenHaDor	0019_30780211.xml	r2l9	36	געהענד.	וועל איך זיא דיר נישט פֿערווייגערען געהענד. געה	https://app.transkribus.org/collection/2372172/doc/826910/detail/19
254	MS_BenHaDor	0019_30780211.xml	r2l12	1	"אופטריט ""רחומה"	"""אופטריט ""רחומה, רופֿענדיג"	https://app.transkribus.org/collection/2372172/doc/826910/detail/19
255	MS_BenHaDor	0019_30780211.xml	r2l12	17	רופֿענדיג	"""אופטריט ""רחומה, רופֿענדיג"	https://app.transkribus.org/collection/2372172/doc/826910/detail/19
256	MS_BenHaDor	0020_30780212.xml	r1l6	0	אופטריט לפדות״	אופטריט לפדות״	https://app.transkribus.org/collection/2372172/doc/826910/detail/20
257	MS_BenHaDor	0020_30780212.xml	r1l11	9	קוקט זיך אום	לפידות | קוקט זיך אום איך זעה קיינעם נישט ארום מיר	https://app.transkribus.org/collection/2372172/doc/826910/detail/20
258	MS_BenHaDor	0020_30780212.xml	r1l13	38	״מען הער חנוס שטימע	לפידות | מיינסט אוואדע איך בין שכּור! ״מען הער חנוס שטימע.	https://app.transkribus.org/collection/2372172/doc/826910/detail/20
259	MS_BenHaDor	0020_30780212.xml	r1l17	0	אופטריט ״חנו״	אופטריט ״חנו״ .	https://app.transkribus.org/collection/2372172/doc/826910/detail/20
260	MS_BenHaDor	0020_30780212.xml	r1l20	29	״רופֿט״	לפידות | דאָס קען שון געשעהן ״רופֿט״ הע! גראבער	https://app.transkribus.org/collection/2372172/doc/826910/detail/20
261	MS_BenHaDor	0020_30780212.xml	r2l2	0	"אופטריט ״""בן הדור."	"אופטריט ״""בן הדור."	https://app.transkribus.org/collection/2372172/doc/826910/detail/20
262	MS_BenHaDor	0022_30780214.xml	r1l9	0	איינע פֿארהאללע לינקס און טראהנזעסעל	איינע פֿארהאללע לינקס און טראהנזעסעל	https://app.transkribus.org/collection/2372172/doc/826910/detail/22
263	MS_BenHaDor	0022_30780214.xml	r1l10	0	״עלמת״ קאמט פֿאן רעכֿטס	״עלמת״ קאמט פֿאן רעכֿטס	https://app.transkribus.org/collection/2372172/doc/826910/detail/22
264	MS_BenHaDor	0022_30780214.xml	r1l14	0	אופֿטריט סו פֿיראַ צרויה פֿון לינקס	אופֿטריט סו פֿיראַ צרויה פֿון לינקס	https://app.transkribus.org/collection/2372172/doc/826910/detail/22
265	MS_BenHaDor	0022_30780214.xml	r2l3	17	פויזע	סוּפירא | טאָדט? פויזע גאטט דוא האסט מיר אים געגעבען	https://app.transkribus.org/collection/2372172/doc/826910/detail/22
266	MS_BenHaDor	0023_30780215.xml	r1l19	8	״קיקט ארויס״	צרויה | ״קיקט ארויס״ געשווינד פרינצעסין! דער קעניג	https://app.transkribus.org/collection/2372172/doc/826910/detail/23
267	MS_BenHaDor	0024_30780216.xml	r1l5	5	״קניעט״	חנו! ״קניעט״ זעה מיך אהיר צו דיינען פֿיעסען	https://app.transkribus.org/collection/2372172/doc/826910/detail/24
268	MS_BenHaDor	0024_30780216.xml	r1l6	24	שטעהט שנעל אויף	זעה סופֿירה דיא קעניגין שטעהט שנעל אויף. ניין! ניין.	https://app.transkribus.org/collection/2372172/doc/826910/detail/24
269	MS_BenHaDor	0024_30780216.xml	r1l17	18	״ער וויל זיא שלאגען האלט זיך צוריק״	חנו | אך סוּפֿירה ״ער וויל זיא שלאגען האלט זיך צוריק״	https://app.transkribus.org/collection/2372172/doc/826910/detail/24
270	MS_BenHaDor	0024_30780216.xml	r2l2	37	ער ציטערט	בעגאנגען דען נייעם מאָרד, ניכֿט דוא? ער ציטערט	https://app.transkribus.org/collection/2372172/doc/826910/detail/24
271	MS_BenHaDor	0024_30780216.xml	r2l5	32	ער ווענדעט זיך וועג	דוא זיהסט אוס אין מיינע אויגען. ער ווענדעט זיך וועג	https://app.transkribus.org/collection/2372172/doc/826910/detail/24
272	MS_BenHaDor	0024_30780216.xml	r2l16	22	״ער קניעט״	הערשערין. קניע ניעדער ״ער קניעט״ טיראן איינע	https://app.transkribus.org/collection/2372172/doc/826910/detail/24
273	MS_BenHaDor	0024_30780216.xml	r2l19	7	״העבט זיך אויף״	חנו. | ״העבט זיך אויף״ וואַס האבע איך געטאהן? געקניעט	https://app.transkribus.org/collection/2372172/doc/826910/detail/24
274	MS_BenHaDor	0025_30780217.xml	r1l7	0	דאס זעלבע וויא אנפאנג 2טן אקט	דאס זעלבע וויא אנפאנג 2טן אקט	https://app.transkribus.org/collection/2372172/doc/826910/detail/25
275	MS_BenHaDor	0025_30780217.xml	r1l8	0	אופטריט ״שלמון בן הדור״	אופטריט ״שלמון בן הדור״	https://app.transkribus.org/collection/2372172/doc/826910/detail/25
276	MS_BenHaDor	0025_30780217.xml	r2l5	9	שפרינגט צוריק ציהט זיין דאלך	שלמון. | שפרינגט צוריק ציהט זיין דאלך דוא דער מערדער	https://app.transkribus.org/collection/2372172/doc/826910/detail/25
277	MS_BenHaDor	0025_30780217.xml	r2l8	10	פאקט אים בייא דער האנד	בן הדור | פאקט אים בייא דער האנד אלטער איך בעקאממע	https://app.transkribus.org/collection/2372172/doc/826910/detail/25
278	MS_BenHaDor	0026_30780218.xml	r2l3	22	טרעט צוריק	שלמון | וואַס זעה איך טרעט צוריק וואכֿע איך.... דוא מיין	https://app.transkribus.org/collection/2372172/doc/826910/detail/26
279	MS_BenHaDor	0026_30780218.xml	r2l5	17	קניעט	קניעט פֿאָר דיר. קניעט	https://app.transkribus.org/collection/2372172/doc/826910/detail/26
280	MS_BenHaDor	0026_30780218.xml	r2l6	10	ציעט דאלך	בן הדור | ציעט דאלך, דיעזער דאָלך זאל ביז אין 24 שטונדען	https://app.transkribus.org/collection/2372172/doc/826910/detail/26
281	MS_BenHaDor	0026_30780218.xml	r2l10	26	נעמט הערוס מעדאליאן	בן הדור | פֿירכֿטע ניכֿטס נעמט הערוס מעדאליאן היר ביים שאטען	https://app.transkribus.org/collection/2372172/doc/826910/detail/26
282	MS_BenHaDor	0026_30780218.xml	r2l12	39	גערויש	פֿערגאססענעס בלוט אדער שטערבען וויא ער גערויש	https://app.transkribus.org/collection/2372172/doc/826910/detail/26
283	MS_BenHaDor	0026_30780218.xml	r2l15	0	אופטריט עלמת רחוּמה.	אופטריט עלמת רחוּמה.	https://app.transkribus.org/collection/2372172/doc/826910/detail/26
284	MS_BenHaDor	0026_30780218.xml	r1l21	10	קיקט זיך ארום	בן הדור | קיקט זיך ארום פֿירכֿטע ניכֿט אלטער פֿריינד	https://app.transkribus.org/collection/2372172/doc/826910/detail/26
285	MS_BenHaDor	0027_30780219.xml	r1l4	0	״חנו״	״חנו״	https://app.transkribus.org/collection/2372172/doc/826910/detail/27
286	MS_BenHaDor	0027_30780219.xml	r2l13	6	פאקט זיא בייא דער האנד שליידערט זיא אין דער אנדערען	חנו | פאקט זיא בייא דער האנד שליידערט זיא אין דער אנדערען	https://app.transkribus.org/collection/2372172/doc/826910/detail/27
287	MS_BenHaDor	0027_30780219.xml	r2l14	0	זייטע	זייטע שלאנגע! אוס מיינען אוגען! דוא ביסט ניכֿט	https://app.transkribus.org/collection/2372172/doc/826910/detail/27
288	MS_BenHaDor	0028_30780220.xml	r1l4	41	ווארגט זיא	חנו | יאָ איך טעדטע דיך! מיט מיינע הענדע ווארגט זיא	https://app.transkribus.org/collection/2372172/doc/826910/detail/28
289	MS_BenHaDor	0028_30780220.xml	r1l7	0	שלמון	שלמון. פֿאנגט אים פֿון הינטער שליידערט	https://app.transkribus.org/collection/2372172/doc/826910/detail/28
290	MS_BenHaDor	0028_30780220.xml	r1l7	7	פֿאנגט אים פֿון הינטער שליידערט	שלמון. פֿאנגט אים פֿון הינטער שליידערט	https://app.transkribus.org/collection/2372172/doc/826910/detail/28
291	MS_BenHaDor	0028_30780220.xml	r1l8	0	אים וועק	אים וועק	https://app.transkribus.org/collection/2372172/doc/826910/detail/28
292	MS_BenHaDor	0028_30780220.xml	r1l15	21	קוקט אים שארף אָ	1 Return: מיר שרייען קוקט אים שארף אָן	https://app.transkribus.org/collection/2372172/doc/826910/detail/28
293	MS_BenHaDor	0028_30780220.xml	r1l18	0	״אופטריט קאהר סאלדאטען״	״אופטריט קאהר סאלדאטען״	https://app.transkribus.org/collection/2372172/doc/826910/detail/28
294	MS_BenHaDor	0028_30780220.xml	r2l3	11	קאהר זינגט מאן שלעפט אים	II Return: קאהר זינגט מאן שלעפט אים No 11	https://app.transkribus.org/collection/2372172/doc/826910/detail/28
295	MS_BenHaDor	0029_30780221.xml	r1l3	0	דאַס זעלבע וויא אין צווייטען אקט מיט טובען שלאק	דאַס זעלבע וויא אין צווייטען אקט מיט טובען שלאק.	https://app.transkribus.org/collection/2372172/doc/826910/detail/29
296	MS_BenHaDor	0029_30780221.xml	r1l4	0	״צרויה״	״צרויה״	https://app.transkribus.org/collection/2372172/doc/826910/detail/29
297	MS_BenHaDor	0029_30780221.xml	r1l11	9	דערזעהט בוים אין הינטערגרונד	זיך דוא? דערזעהט בוים אין הינטערגרונד גוט איך	https://app.transkribus.org/collection/2372172/doc/826910/detail/29
298	MS_BenHaDor	0029_30780221.xml	r1l13	27	בעהאלט זיך	פֿאריבערגעהן. קלעטערט ארוף בעהאלט זיך	https://app.transkribus.org/collection/2372172/doc/826910/detail/29
299	MS_BenHaDor	0029_30780221.xml	r1l14	11	אופטריט עלמת רחומה קאהר.	II Return: אופטריט עלמת רחומה קאהר. N. 13	https://app.transkribus.org/collection/2372172/doc/826910/detail/29
300	MS_BenHaDor	0029_30780221.xml	r2l2	0	נאך געזאנג	נאך געזאנג אופטריט ״רחומה עלמת״	https://app.transkribus.org/collection/2372172/doc/826910/detail/29
301	MS_BenHaDor	0029_30780221.xml	r2l2	11	אופטריט ״רחומה עלמת״	נאך געזאנג אופטריט ״רחומה עלמת״	https://app.transkribus.org/collection/2372172/doc/826910/detail/29
302	MS_BenHaDor	0029_30780221.xml	r2l14	0	קאהר וויעדערהאלט דאַס פֿאריגע נומער	קאהר וויעדערהאלט דאַס פֿאריגע נומער	https://app.transkribus.org/collection/2372172/doc/826910/detail/29
303	MS_BenHaDor	0029_30780221.xml	r2l15	0	[אללע אוב]	[אללע אוב] אויסער רחומה	https://app.transkribus.org/collection/2372172/doc/826910/detail/29
304	MS_BenHaDor	0029_30780221.xml	r2l15	11	אויסער רחומה	[אללע אוב] אויסער רחומה	https://app.transkribus.org/collection/2372172/doc/826910/detail/29
305	MS_BenHaDor	0030_30780222.xml	r2l8	39	ערבליקט דער בום	אין שלאָס נאר וויא בעהאלט מען זיך דוא? ערבליקט דער בום	https://app.transkribus.org/collection/2372172/doc/826910/detail/30
306	MS_BenHaDor	0030_30780222.xml	r2l9	42	וויל ארויף	אהא. איך וועל מיך בעהאלטען אויף דעם בוים. וויל ארויף	https://app.transkribus.org/collection/2372172/doc/826910/detail/30
307	MS_BenHaDor	0030_30780222.xml	r2l10	0	צוריה גיט אַ קוויטש.	צוריה גיט אַ קוויטש. אוי עפעס אַ אלטע קאטשקע זיצט אוף	https://app.transkribus.org/collection/2372172/doc/826910/detail/30
308	MS_BenHaDor	0030_30780222.xml	r2l11	10	דערזעהט 2טען בום.	דעם בוים. דערזעהט 2טען בום. איך וועל מיך בעהאלטען אוף	https://app.transkribus.org/collection/2372172/doc/826910/detail/30
309	MS_BenHaDor	0030_30780222.xml	r2l12	10	עס געשיעט	דעם בוים. עס געשיעט	https://app.transkribus.org/collection/2372172/doc/826910/detail/30
310	MS_BenHaDor	0030_30780222.xml	r2l13	0	אפֿטריט ״לפידות״	אפֿטריט ״לפידות״	https://app.transkribus.org/collection/2372172/doc/826910/detail/30
311	MS_BenHaDor	0030_30780222.xml	r2l17	25	ערבליקט הינטער גרונד בום	וויא בעהאלט מען זיך דוא? ערבליקט הינטער גרונד בום	https://app.transkribus.org/collection/2372172/doc/826910/detail/30
312	MS_BenHaDor	0030_30780222.xml	r2l20	0	וויל ארויף צרויה קוויטשט.	וויל ארויף צרויה קוויטשט. אוי עפעס אלטע דזשאַבעס	https://app.transkribus.org/collection/2372172/doc/826910/detail/30
313	MS_BenHaDor	0030_30780222.xml	r1l2	22	דערזעהט צווייטען	וואקסען אויף דעם ביים דערזעהט צווייטען בנאמנות	https://app.transkribus.org/collection/2372172/doc/826910/detail/30
314	MS_BenHaDor	0030_30780222.xml	line_1636749607124_1468	14	וויל ארויף רחמה מאכֿט קוקו	בעסער געשעפֿט וויל ארויף רחמה מאכֿט קוקו צו אלדע	https://app.transkribus.org/collection/2372172/doc/826910/detail/30
315	MS_BenHaDor	0030_30780222.xml	r1l8	21	ערבליקט טובען שלאק	בעהאלטען אין דער ערד ערבליקט טובען שלאק אהא	https://app.transkribus.org/collection/2372172/doc/826910/detail/30
316	MS_BenHaDor	0030_30780222.xml	r1l9	30	עס געשיעט	אָט דוא וועל איך מיך בעהאלטען עס געשיעט	https://app.transkribus.org/collection/2372172/doc/826910/detail/30
317	MS_BenHaDor	0031_30780223.xml	r3l11	0	איהר דען וועג	איהר דען וועג.	https://app.transkribus.org/collection/2372172/doc/826910/detail/31
318	MS_BenHaDor	0032_30780224.xml	r1l19	0	קניעט	קניעט בין איך בערייט זיא צו עמפפֿאנגען.	https://app.transkribus.org/collection/2372172/doc/826910/detail/32
319	MS_BenHaDor	0032_30780224.xml	r1l20	11	העבט אוף דיא הענד	סוּפֿירה | העבט אוף דיא הענד גאטט מיינע ליידען זינד געהיילט	https://app.transkribus.org/collection/2372172/doc/826910/detail/32
320	MS_BenHaDor	0032_30780224.xml	r2l11	0	2 Return: N= 15 ז	2 Return: N= 15 זעה קריכֿען זינגען אללע אליבען	https://app.transkribus.org/collection/2372172/doc/826910/detail/32
321	MS_BenHaDor	0032_30780224.xml	r2l11	17	עה קריכֿען זינגען אללע אליבען	2 Return: N= 15 זעה קריכֿען זינגען אללע אליבען	https://app.transkribus.org/collection/2372172/doc/826910/detail/32
322	MS_BenHaDor	0033_30780225.xml	r1l6	11	(4) (ביסס)	אלטע | קווא (4) (ביסס)	https://app.transkribus.org/collection/2372172/doc/826910/detail/33
323	MS_BenHaDor	0033_30780225.xml	r1l14	18	אללע אראב	קום זישע נור אַהער אללע אראב	https://app.transkribus.org/collection/2372172/doc/826910/detail/33
324	MS_BenHaDor	0033_30780225.xml	l_1	0	biss	biss	https://app.transkribus.org/collection/2372172/doc/826910/detail/33
325	MS_BenHaDor	0033_30780225.xml	r2l6	0	אללע טאנצן Tanz	אללע טאנצן Tanz [אב]	https://app.transkribus.org/collection/2372172/doc/826910/detail/33
326	MS_BenHaDor	0033_30780225.xml	r2l7	0	חנו	חנו. עלמות, לפידות מענער קאהר	https://app.transkribus.org/collection/2372172/doc/826910/detail/33
327	MS_BenHaDor	0033_30780225.xml	r2l7	5	עלמות,	חנו. עלמות, לפידות מענער קאהר	https://app.transkribus.org/collection/2372172/doc/826910/detail/33
328	MS_BenHaDor	0033_30780225.xml	r2l7	12	לפידות	חנו. עלמות, לפידות מענער קאהר	https://app.transkribus.org/collection/2372172/doc/826910/detail/33
329	MS_BenHaDor	0033_30780225.xml	r2l7	19	מענער קאהר	חנו. עלמות, לפידות מענער קאהר	https://app.transkribus.org/collection/2372172/doc/826910/detail/33
330	MS_BenHaDor	0033_30780225.xml	r2l17	38	״רופֿט״	עלמות | מיין בעהטען העלפֿט ניכֿט? גוט ״רופֿט״ וואכֿע! וואכֿע!	https://app.transkribus.org/collection/2372172/doc/826910/detail/33
331	MS_BenHaDor	0033_30780225.xml	r2l18	0	אופטריט מעדכֿען רחומה	אופטריט מעדכֿען רחומה	https://app.transkribus.org/collection/2372172/doc/826910/detail/33
332	MS_BenHaDor	0034_30780226.xml	r1l2	0	אופטריט ״סוּפֿירה בן הדור״	אופטריט ״סוּפֿירה בן הדור״	https://app.transkribus.org/collection/2372172/doc/826910/detail/34
333	MS_BenHaDor	0034_30780226.xml	r1l4	21	ער שווייגט	האסט דיך אוסגעגעבען? ער שווייגט דוא שווייגסט? שופֿט	https://app.transkribus.org/collection/2372172/doc/826910/detail/34
334	MS_BenHaDor	0034_30780226.xml	r1l5	37	״וויל צו מיט שווערד״	ציטערע וואַו דוא האַסט מיך בעטראגען. ״וויל צו מיט שווערד״	https://app.transkribus.org/collection/2372172/doc/826910/detail/34
335	MS_BenHaDor	0034_30780226.xml	r1l6	7	״פֿער האלט אים״	עלמת | ״פֿער האלט אים״ האבע מיט לייד צו בן הדור. ערינערע דיך	https://app.transkribus.org/collection/2372172/doc/826910/detail/34
336	MS_BenHaDor	0034_30780226.xml	r1l6	37	צו בן הדור.	עלמת | ״פֿער האלט אים״ האבע מיט לייד צו בן הדור. ערינערע דיך	https://app.transkribus.org/collection/2372172/doc/826910/detail/34
337	MS_BenHaDor	0034_30780226.xml	r2l10	35	סאלדאטען געהן צו	זיא מיט געוואלד אין האַכֿצייטס זאל סאלדאטען געהן צו	https://app.transkribus.org/collection/2372172/doc/826910/detail/34
338	MS_BenHaDor	0034_30780226.xml	r2l14	22	מען וויל זיא פֿיהרען	חנו | פֿיהרט זיא וועק מען וויל זיא פֿיהרען..	https://app.transkribus.org/collection/2372172/doc/826910/detail/34
