n	play	page	line_id	offset	span	line	url
1045	MS_TissaEssler	0030_34506431.xml	r1l11	7	קומט מיט שאמא	יאזעף (קומט מיט שאמא) אָ מיין קינד דיא טרעהנען פון דיין פאטער רינען יעצט	https://app.transkribus.org/collection/2372172/doc/905289/detail/30
1046	MS_TissaEssler	0031_34506432.xml	r1l15	12	(בראווא! בראווא]!	פיר שולדיג. (בראווא! בראווא]!	https://app.transkribus.org/collection/2372172/doc/905289/detail/31
1047	MS_TissaEssler	0032_34506433.xml	line_1644096961389_1438	0	אללעס געהט	אללעס געהט	https://app.transkribus.org/collection/2372172/doc/905289/detail/32
1048	MS_TissaEssler	0033_34506434.xml	line_1644097209230_1555	39	פאלט אין אוממאכט	געבט מיר צוריק מיין קינד, מיין קינד!. (פאלט אין אוממאכט)	https://app.transkribus.org/collection/2372172/doc/905289/detail/33
1049	MS_TissaEssler	0033_34506434.xml	line_1644097234607_1574	7	לעזט פון פאפיר	פרעז. (לעזט פון פאפיר) אורטהיילס שפרוך!	https://app.transkribus.org/collection/2372172/doc/905289/detail/33
1050	MS_TissaEssler	0033_34506434.xml	line_1644097043232_1480	6	מיט פריידענס געשרייע	אללע (מיט פריידענס געשרייע) פראַי פראַי פֿראַי!!	https://app.transkribus.org/collection/2372172/doc/905289/detail/33
1051	MS_TissaEssler	0034_34506435.xml	r2l2	1	הענטערס ציממער הענטער, מאריץ זיצען בייא טיש	(הענטערס ציממער הענטער, מאריץ זיצען בייא טיש)	https://app.transkribus.org/collection/2372172/doc/905289/detail/34
1052	MS_TissaEssler	0034_34506435.xml	line_1644097366294_1667	7	לויפט אריין זיא נאך איהם	מאריץ (לויפט אריין זיא נאך איהם) לאסט מיך לאסט מיך פריילין אנאדי וואס ווילט איהר	https://app.transkribus.org/collection/2372172/doc/905289/detail/34
1053	MS_TissaEssler	0034_34506435.xml	line_1644097382782_1683	7	אלליין)	מאריץ (אלליין) נון וואס זאל איך יעצט טאהן? וואו אהין זאל איך יעצט געהן? דיא	https://app.transkribus.org/collection/2372172/doc/905289/detail/34
1054	MS_TissaEssler	0035_34506436.xml	r1l5	4	זינגט וויינענד	No (זינגט וויינענד)	https://app.transkribus.org/collection/2372172/doc/905289/detail/35
1055	MS_TissaEssler	0035_34506436.xml	r2l2	0	אלע יודען אויף דער בינע	אלע יודען אויף דער בינע	https://app.transkribus.org/collection/2372172/doc/905289/detail/35
1056	MS_TissaEssler	0035_34506436.xml	r2l3	0	2טעס בילד, שלוסס.	2טעס בילד, שלוסס.	https://app.transkribus.org/collection/2372172/doc/905289/detail/35
1057	MS_TissaEssler	0035_34506436.xml	r2l5	0	שטעלט פאר באי יאזעף שארף אין ציממער, אין מיטט אטיש ארום זיצען	שטעלט פאר באי יאזעף שארף אין ציממער, אין מיטט אטיש ארום זיצען	https://app.transkribus.org/collection/2372172/doc/905289/detail/35
1058	MS_TissaEssler	0035_34506436.xml	r2l6	0	גלייך	גלייך	https://app.transkribus.org/collection/2372172/doc/905289/detail/35
1059	MS_TissaEssler	0035_34506436.xml	r2l7	0	יאזעף , לאה שמאי אונד נאך אייניגע פון בעפרייעטע	יאזעף , לאה שמאי אונד נאך אייניגע פון בעפרייעטע	https://app.transkribus.org/collection/2372172/doc/905289/detail/35
1060	MS_TissaEssler	0035_34506436.xml	r2l8	0	,עס קאממען פיללע לייטע גראטולירען מיט זייער בעפרייאונג	,עס קאממען פיללע לייטע גראטולירען מיט זייער בעפרייאונג	https://app.transkribus.org/collection/2372172/doc/905289/detail/35
1061	MS_TissaEssler	0035_34506436.xml	r2l9	0	קאהר זינגט גראטולווציאנס ליעדער טאנצען .)	קאהר זינגט גראטולווציאנס ליעדער טאנצען .)	https://app.transkribus.org/collection/2372172/doc/905289/detail/35
1062	MS_TissaEssler	0035_34506436.xml	r2l14	1	באי זיין אריינטרעטען באפאהלען זייא איהם אללע ארום קוסען זיינע הענד)	(באי זיין אריינטרעטען באפאהלען זייא איהם אללע ארום קוסען זיינע הענד)	https://app.transkribus.org/collection/2372172/doc/905289/detail/35
1063	MS_TissaEssler	0036_34506437.xml	r2l14	0	מען הערט זינגען אונטער קוליסען פאסיגען נאמער מיט געוויין)	מען הערט זינגען אונטער קוליסען פאסיגען נאמער מיט געוויין)	https://app.transkribus.org/collection/2372172/doc/905289/detail/36
1064	MS_TissaEssler	0036_34506437.xml	r2l15	0	"""גרויסער גאטט פאן יהודא אונד ישראל ז"" וו"""	"""גרויסער גאטט פאן יהודא אונד ישראל ז"" וו"""	https://app.transkribus.org/collection/2372172/doc/905289/detail/36
1065	MS_TissaEssler	0036_34506437.xml	r1l2	28	פאלט אויף דיא קניע	מאריץ אה פאטער פערצייאונן. (פאלט אויף דיא קניע)	https://app.transkribus.org/collection/2372172/doc/905289/detail/36
1066	MS_TissaEssler	0036_34506437.xml	r1l3	29	אומארימונג	יאזעף מיין זאהן מיין מאריץ! (אומארימונג)	https://app.transkribus.org/collection/2372172/doc/905289/detail/36
1067	MS_TissaEssler	0038_34506439.xml	r2l2	0	אנאדי פעטשעלי הענטער	אנאדי פעטשעלי הענטער	https://app.transkribus.org/collection/2372172/doc/905289/detail/38
1068	MS_TissaEssler	0038_34506439.xml	r2l3	0	גטפיהרט פאן סאלדאטען	גטפיהרט פאן סאלדאטען	https://app.transkribus.org/collection/2372172/doc/905289/detail/38
1069	MS_TissaEssler	0038_34506439.xml	r2l5	0	(שלוס נומר)	(שלוס נומר)	https://app.transkribus.org/collection/2372172/doc/905289/detail/38
1070	MS_TissaEssler	0038_34506439.xml	r2l6	0	געהט נור געהט זעהט	געהט נור געהט זעהט	https://app.transkribus.org/collection/2372172/doc/905289/detail/38
1071	MS_YaakovEsav	0006_20296729.xml	r3l5	0	זעהן זיך א גרוּפע מלאכים עס איז פאר עלות השחר עס הערט	זעהן זיך א גרוּפע מלאכים עס איז פאר עלות השחר עס הערט	https://app.transkribus.org/collection/2372172/doc/494907/detail/6
1072	MS_YaakovEsav	0006_20296729.xml	r3l6	0	זיך ענגעל כאר.	זיך ענגעל כאר.	https://app.transkribus.org/collection/2372172/doc/494907/detail/6
1073	MS_YaakovEsav	0006_20296729.xml	r3l13	1	עס בליצט און עס קומען אן ישראל פון לינקס, אדומל פון רעכטס	(עס בליצט און עס קומען אן ישראל פון לינקס, אדומל פון רעכטס	https://app.transkribus.org/collection/2372172/doc/494907/detail/6
1074	MS_YaakovEsav	0006_20296729.xml	r3l14	0	ביידע פון וואלקעס בעלייכטעט טראגען קעניגליכע מאנטלען און קרוינען	ביידע פון וואלקעס בעלייכטעט טראגען קעניגליכע מאנטלען און קרוינען	https://app.transkribus.org/collection/2372172/doc/494907/detail/6
1075	MS_YaakovEsav	0006_20296729.xml	r3l15	0	אדומל מיט א שווערט און שפיז העלדיש - ישראל מיט א סצעפטער און א	אדומל מיט א שווערט און שפיז העלדיש - ישראל מיט א סצעפטער און א	https://app.transkribus.org/collection/2372172/doc/494907/detail/6
1076	MS_YaakovEsav	0006_20296729.xml	r3l16	0	מגילה געטליך. ביידע מיט פליגלען פון הינטען און שטעהן איינער געגען	מגילה געטליך. ביידע מיט פליגלען פון הינטען און שטעהן איינער געגען	https://app.transkribus.org/collection/2372172/doc/494907/detail/6
1077	MS_YaakovEsav	0006_20296729.xml	r3l17	0	אנדערן ווי צום קאמפף אדומל מיט שווארצע לאקען רויט פלאמענדעס	אנדערן ווי צום קאמפף אדומל מיט שווארצע לאקען רויט פלאמענדעס	https://app.transkribus.org/collection/2372172/doc/494907/detail/6
1078	MS_YaakovEsav	0006_20296729.xml	r3l18	0	געזיכט ישראל בלאנד. ווייס גוט מוטיגס געזי	געזיכט ישראל בלאנד. ווייס גוט מוטיגס געזיך	https://app.transkribus.org/collection/2372172/doc/494907/detail/6
1079	MS_YaakovEsav	0006_20296729.xml	r3l19	0	אדומל רעד הארט ישראל ווייך)	אדומל רעד הארט ישראל ווייך)	https://app.transkribus.org/collection/2372172/doc/494907/detail/6
1080	MS_YaakovEsav	0008_20296731.xml	r2l7	0	דועט ישראל אדומל	דועט ישראל אדומל	https://app.transkribus.org/collection/2372172/doc/494907/detail/8
1081	MS_YaakovEsav	0009_20296732.xml	r1l10	2	(עס איז בליצט און דונערט | ביידע מלאכים ווערען פערהוילען יעדער אין	X (עס איז בליצט און דונערט | ביידע מלאכים ווערען פערהוילען יעדער אין	https://app.transkribus.org/collection/2372172/doc/494907/detail/9
1082	MS_YaakovEsav	0009_20296732.xml	r1l11	0	זיין זייט פון רעכטס קומט אָן עשו אלס יעגער מיט בויגען און שווערד,	זיין זייט פון רעכטס קומט אָן עשו אלס יעגער מיט בויגען און שווערד,	https://app.transkribus.org/collection/2372172/doc/494907/detail/9
1083	MS_YaakovEsav	0009_20296732.xml	r1l12	0	פערטראכט און בעז, בלייבט שטעהען אין מיט דער ביהנע אן געלעהנט אויף	פערטראכט און בעז, בלייבט שטעהען אין מיט דער ביהנע אן געלעהנט אויף	https://app.transkribus.org/collection/2372172/doc/494907/detail/9
1084	MS_YaakovEsav	0009_20296732.xml	r1l13	0	זיין שווערט - פויזע - און עס קומט גלייך אן אדומל אלס יעגער געקליידעט	זיין שווערט - פויזע - און עס קומט גלייך אן אדומל אלס יעגער געקליידעט	https://app.transkribus.org/collection/2372172/doc/494907/detail/9
1085	MS_YaakovEsav	0009_20296732.xml	r1l14	0	געזונד און פעסט געבויעט פערנייגט זיך פאר עשון	געזונד און פעסט געבויעט פערנייגט זיך פאר עשון)	https://app.transkribus.org/collection/2372172/doc/494907/detail/9
1086	MS_YaakovEsav	0009_20296732.xml	r1l17	1	געהט איבער לינקס	(געהט איבער לינקס) מעג דיין טרויערV דינער וואָס דו ביסט אזוי טרויעריג?	https://app.transkribus.org/collection/2372172/doc/494907/detail/9
1087	MS_YaakovEsav	0009_20296732.xml	r2l8	24	קריצט מיט די ציין	דער ערד צוריק שטורצען! (קריצט מיט די ציין) וועה אייך אלע בני	https://app.transkribus.org/collection/2372172/doc/494907/detail/9
1088	MS_YaakovEsav	0009_20296732.xml	r2l11	1	פערנייגט	(פערנייגט) בעפעהל עשו! בעפעהל דיין קנעכט אדומל! און וואס דיין	https://app.transkribus.org/collection/2372172/doc/494907/detail/9
1089	MS_YaakovEsav	0010_20296733.xml	r2l7	0	צישענדיג)	צישענדיג) אדומל! שווייג! אדער איך רייס דיר ארויס דיין צונג!	https://app.transkribus.org/collection/2372172/doc/494907/detail/10
1090	MS_YaakovEsav	0010_20296733.xml	r2l8	46	שאקעלט איהם)	קוק מיך אָן! פאסט מיר נישט צו זיין דער בכור? (שאקעלט איהם)	https://app.transkribus.org/collection/2372172/doc/494907/detail/10
1091	MS_YaakovEsav	0010_20296733.xml	r2l22	10	אדומל שאקעלט מיטן קינד אויף יאָ	ברודער?! (אדומל שאקעלט מיטן קינד אויף יאָ) א דער שווינדלער! איך וול	https://app.transkribus.org/collection/2372172/doc/494907/detail/10
1092	MS_YaakovEsav	0011_20296734.xml	r1l4	26	ווערט פערשווונדען אויפשטעלענדיג די פליגלען)	און דו טהו וואס דו קענסט (ווערט פערשווונדען אויפשטעלענדיג די פליגלען)	https://app.transkribus.org/collection/2372172/doc/494907/detail/11
1093	MS_YaakovEsav	0011_20296734.xml	r1l5	4	נאך אפויזע	עשו נאך אפויזע	https://app.transkribus.org/collection/2372172/doc/494907/detail/11
1094	MS_YaakovEsav	0011_20296734.xml	r1l10	1	פֿליהט אריין פון לינקס מיט אויפגעהויבענע מגילה אין האנד	(פֿליהט אריין פון לינקס מיט אויפגעהויבענע מגילה אין האנד)	https://app.transkribus.org/collection/2372172/doc/494907/detail/11
1095	MS_YaakovEsav	0011_20296734.xml	r1l18	0	יעקב קומט אן פון לינקס בלאנד העל אויפן	יעקב קומט אן פון לינקס בלאנד העל אויפן Pxx Pxx	https://app.transkribus.org/collection/2372172/doc/494907/detail/11
1096	MS_YaakovEsav	0011_20296734.xml	r1l19	1	געזיכט. רעד איידעל ווייך ישראל אראב לאזענדיג די פליגלען	(געזיכט. רעד איידעל ווייך ישראל אראב לאזענדיג די פליגלען בלייבט שטעהן יעקב	https://app.transkribus.org/collection/2372172/doc/494907/detail/11
1097	MS_YaakovEsav	0011_20296734.xml	r1l19	57	בלייבט שטעהן יעקב	(געזיכט. רעד איידעל ווייך ישראל אראב לאזענדיג די פליגלען בלייבט שטעהן יעקב	https://app.transkribus.org/collection/2372172/doc/494907/detail/11
1098	MS_YaakovEsav	0011_20296734.xml	r1l20	0	ענטקעגען	ענטקעגען) גוט מארגען; גוטער פֿריינד יברכך השם	https://app.transkribus.org/collection/2372172/doc/494907/detail/11
1099	MS_YaakovEsav	0011_20296734.xml	r2l18	24	רייכט איהם די האנד)	ניין! נישט קיין קמעכט! (רייכט איהם די האנד) אלס פריינד האָסטו	https://app.transkribus.org/collection/2372172/doc/494907/detail/11
1100	MS_YaakovEsav	0012_20296735.xml	r1l9	6	זיפצט)	יעקב (זיפצט)	https://app.transkribus.org/collection/2372172/doc/494907/detail/12
1101	MS_YaakovEsav	0012_20296735.xml	r2l16	30	ישראל פערשווינדעט	געפעהרליך אין זיין צארן (אב) (ישראל פערשווינדעט)	https://app.transkribus.org/collection/2372172/doc/494907/detail/12
1102	MS_YaakovEsav	0012_20296735.xml	r2l17	4	עשו קומט פון רעכטס	Pxx עשו קומט פון רעכטס	https://app.transkribus.org/collection/2372172/doc/494907/detail/12
1103	MS_YaakovEsav	0013_20296736.xml	r1l10	0	צארניג	צארניג | לאז מיך אויס רעדען! איך בין דער בכור. איך האב זי פֿריהער אָנגעה=	https://app.transkribus.org/collection/2372172/doc/494907/detail/13
1104	MS_YaakovEsav	0014_20296737.xml	r1l1	0	ענטזאגען	ענטזאגען: יעקב	https://app.transkribus.org/collection/2372172/doc/494907/detail/14
1105	MS_YaakovEsav	0014_20296737.xml	r2l3	1	ציהט דיין שווערט מיט צארען אויף יעקבען	(ציהט דיין שווערט מיט צארען אויף יעקבען) וואס? איז דיין זיידענס געט אַ פֿרויען	https://app.transkribus.org/collection/2372172/doc/494907/detail/14
1106	MS_YaakovEsav	0014_20296737.xml	r2l4	14	יעקב אנטלויפֿט עשו לויפֿט איהם נאך	מעקלער אויך? (יעקב אנטלויפֿט עשו לויפֿט איהם נאך) איך וועל זעהן ווער עס איז	https://app.transkribus.org/collection/2372172/doc/494907/detail/14
1107	MS_YaakovEsav	0014_20296737.xml	r2l5	10	עס קעמט איהם ענטגעגען רבקה אנאלטע גרייז גרויע פֿרוי פֿערשטעלט איהם דעם וועג	שטארקער! (עס קעמט איהם ענטגעגען רבקה אנאלטע גרייז גרויע פֿרוי פֿערשטעלט איהם דעם וועג)	https://app.transkribus.org/collection/2372172/doc/494907/detail/14
1108	MS_YaakovEsav	0014_20296737.xml	r2l9	1	ברומט	(ברומט) וואו איז ער ערגעץ דער איש תם? וואו איז ער ערגעץ דער בלאנק-קנייטשער?	https://app.transkribus.org/collection/2372172/doc/494907/detail/14
1109	MS_YaakovEsav	0014_20296737.xml	r2l14	1	ריקט זיך אב. זעצט צוריק אריין די שווערט אין דער שייד)	(ריקט זיך אב. זעצט צוריק אריין די שווערט אין דער שייד) צוריק אויף דעם פלאץ. מיין שווערט	https://app.transkribus.org/collection/2372172/doc/494907/detail/14
1110	MS_YaakovEsav	0015_20296738.xml	r2l11	28	זי נעמט זיין האנד ציהט צו צי איהר ברוסט, עשו לאזט	האב איך דאס פֿערדיענט עשו? (זי נעמט זיין האנד ציהט צו צי איהר ברוסט, עשו לאזט	https://app.transkribus.org/collection/2372172/doc/494907/detail/15
1111	MS_YaakovEsav	0015_20296738.xml	r2l14	44	עשו לעגט זיין קאפ אויף איהרען. שטארקט זיך וויל זיך	זיך ווערט ווייכער. זי האלזט און קישט איהם) (עשו לעגט זיין קאפ אויף איהרען. שטארקט זיך וויל זיך	https://app.transkribus.org/collection/2372172/doc/494907/detail/15
1112	MS_YaakovEsav	0015_20296738.xml	r2l14	0	זיך ווערט ווייכער. זי האלזט און קישט איהם	זיך ווערט ווייכער. זי האלזט און קישט איהם) (עשו לעגט זיין קאפ אויף איהרען. שטארקט זיך וויל זיך	https://app.transkribus.org/collection/2372172/doc/494907/detail/15
1113	MS_YaakovEsav	0015_20296738.xml	r2l18	0	ארויס ציהען פֿון איהרע הענד. זי האלט איהם.	ארויס ציהען פֿון איהרע הענד. זי האלט איהם.) ניין! דו געהסט נישט אזוי אוועק פֿון דיין מאַמען	https://app.transkribus.org/collection/2372172/doc/494907/detail/15
1114	MS_YaakovEsav	0015_20296738.xml	r2l22	69	עשו לאזט	ארויס שלעפען פֿון דיין מאמעס שוואכע הענד. ניין עשו דאס וועסטו נישט. (עשו לאזט	https://app.transkribus.org/collection/2372172/doc/494907/detail/15
1115	MS_YaakovEsav	0015_20296738.xml	r2l24	0	א טרעהר	א טרעהר) אָ עשול! זעהסט? דאס איז געפאלען דיינע אַ טרעהר.	https://app.transkribus.org/collection/2372172/doc/494907/detail/15
1116	MS_YaakovEsav	0015_20296738.xml	r1l3	0	ציהט זיך ארויס מיט קראפֿט און מיט צארען פון רבקהס הענ	ציהט זיך ארויס מיט קראפֿט און מיט צארען פון רבקהס הענד| איך בין דער בכור,	https://app.transkribus.org/collection/2372172/doc/494907/detail/15
