n	play	page	line_id	offset	span	line	url
634	MS_DiTsveyTnoim	0046_31094316.xml	r2l18	0	זיך)	זיך)	https://app.transkribus.org/collection/2372172/doc/838430/detail/46
635	MS_DiTsveyTnoim	0047_31094317.xml	r1l10	8	צענאביאַ. (אין פֿאָלער פּראַכט מיט אַ קרוין)	Auftr צענאביאַ. (אין פֿאָלער פּראַכט מיט אַ קרוין)	https://app.transkribus.org/collection/2372172/doc/838430/detail/47
636	MS_DiTsveyTnoim	0047_31094317.xml	r1l16	0	(צייגט חגלה)	(צייגט חגלה)	https://app.transkribus.org/collection/2372172/doc/838430/detail/47
637	MS_DiTsveyTnoim	0047_31094317.xml	r1l17	7	(קניעט פֿאַר צענאַביאַ)	פּדות. (קניעט פֿאַר צענאַביאַ) מיט וואָס האָב איך מיר געגען דיר	https://app.transkribus.org/collection/2372172/doc/838430/detail/47
638	MS_DiTsveyTnoim	0047_31094317.xml	r1l20	36	פּדות	נען. פֿערטיידיגע דיך ווען דו קענסט. פּדות (שטעהט	https://app.transkribus.org/collection/2372172/doc/838430/detail/47
639	MS_DiTsveyTnoim	0047_31094317.xml	r1l20	42	(שטעהט	נען. פֿערטיידיגע דיך ווען דו קענסט. פּדות (שטעהט	https://app.transkribus.org/collection/2372172/doc/838430/detail/47
640	MS_DiTsveyTnoim	0047_31094317.xml	r1l21	0	אויף, זעהט קומען: שמעון יזראעלית	אויף, זעהט קומען: שמעון יזראעלית Auft	https://app.transkribus.org/collection/2372172/doc/838430/detail/47
641	MS_DiTsveyTnoim	0047_31094317.xml	r2l6	29	(געשיהט)	צענאב. לעגט איהם קעטטען אָן. (געשיהט)	https://app.transkribus.org/collection/2372172/doc/838430/detail/47
642	MS_DiTsveyTnoim	0047_31094317.xml	r2l12	0	יוחנן.	יוחנן. (וואַנדערט הינטען אין שלאסס אַלס גייסט)	https://app.transkribus.org/collection/2372172/doc/838430/detail/47
643	MS_DiTsveyTnoim	0047_31094317.xml	r2l12	7	(וואַנדערט הינטען אין שלאסס אַלס גייסט)	יוחנן. (וואַנדערט הינטען אין שלאסס אַלס גייסט)	https://app.transkribus.org/collection/2372172/doc/838430/detail/47
644	MS_DiTsveyTnoim	0047_31094317.xml	r2l13	7	(זעהט עס)	פּדות. (זעהט עס) אָה! - די קברים שפּייען אויס איהרע טוידטע!	https://app.transkribus.org/collection/2372172/doc/838430/detail/47
645	MS_DiTsveyTnoim	0047_31094317.xml	r2l17	1	לויפֿט אַרויף אויף די טרעפּ און מיט ביהנע)	(לויפֿט אַרויף אויף די טרעפּ און מיט ביהנע)	https://app.transkribus.org/collection/2372172/doc/838430/detail/47
646	MS_DiTsveyTnoim	0047_31094317.xml	r2l19	7	(נעהמט די קעטען, וואַרגט זיך מיט זיי און וואַלגערט זיך הערונ	שטיקע. (נעהמט די קעטען, וואַרגט זיך מיט זיי און וואַלגערט זיך הערונ=	https://app.transkribus.org/collection/2372172/doc/838430/detail/47
647	MS_DiTsveyTnoim	0047_31094317.xml	r2l20	0	טער פֿון די טרעפּ, מען טראָגט איהם אַרויס)	טער פֿון די טרעפּ, מען טראָגט איהם אַרויס)	https://app.transkribus.org/collection/2372172/doc/838430/detail/47
648	MS_DiTsveyTnoim	0047_31094317.xml	r2l21	0	(גייסט פֿערשוואלנדעט	(גייסט פֿערשוואלנדעט)	https://app.transkribus.org/collection/2372172/doc/838430/detail/47
649	MS_DiTsveyTnoim	0048_31094318.xml	r1l3	0	.II A	.II A	https://app.transkribus.org/collection/2372172/doc/838430/detail/48
650	MS_Emigration	0004_41061584.xml	r1l36	0	ערשטער און צווייטער אקט האנדעלט אין באלטא. דריטער	ערשטער און צווייטער אקט האנדעלט אין באלטא. דריטער	https://app.transkribus.org/collection/2372172/doc/1013131/detail/4
651	MS_Emigration	0004_41061584.xml	r1l37	0	אין קאנסטאנטינאפאל, פירטער אונד פינפטער און נויארק	אין קאנסטאנטינאפאל, פירטער אונד פינפטער און נויארק	https://app.transkribus.org/collection/2372172/doc/1013131/detail/4
652	MS_Emigration	0005_41061585.xml	line_1653482394885_374	12	רייכער גארטען	ערשטער אקט (רייכער גארטען)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/5
653	MS_Emigration	0005_41061585.xml	line_1653482394886_376	0	(לינקס איין הויז. פאר דעם הויז שטאקעטען. מיט ביימע)	(לינקס איין הויז. פאר דעם הויז שטאקעטען. מיט ביימע)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/5
654	MS_Emigration	0005_41061585.xml	r1l7	0	2 דיענער (קוקען ארויס אויף דער שטראססע)	2 דיענער (קוקען ארויס אויף דער שטראססע)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/5
655	MS_Emigration	0005_41061585.xml	r1l8	0	קאצאפעס (בזויפען געהן דורך זינגענדיג)	קאצאפעס (בזויפען געהן דורך זינגענדיג)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/5
656	MS_Emigration	0007_41061587.xml	r1l11	7	אהנע ראק אונד הוט פארקאטשיט דיא ארביל)	יעקעל (אהנע ראק אונד הוט פארקאטשיט דיא ארביל)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/7
657	MS_Emigration	0007_41061587.xml	r1l11	0	יעקעל	יעקעל (אהנע ראק אונד הוט פארקאטשיט דיא ארביל)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/7
658	MS_Emigration	0007_41061587.xml	line_1653482530198_506	33	(פאנגט אן צו דרעהען מיט דיא פויסטען	יעקעל וועלל? אר יוא רעדי! קאמאן! (פאנגט אן צו דרעהען מיט דיא פויסטען	https://app.transkribus.org/collection/2372172/doc/1013131/detail/7
659	MS_Emigration	0007_41061587.xml	r1l14	0	דיענער פאקט איהם ביים קראגען ווארפט איהם צו באדען)	דיענער פאקט איהם ביים קראגען ווארפט איהם צו באדען) איי פייט יא. וויא	https://app.transkribus.org/collection/2372172/doc/1013131/detail/7
660	MS_Emigration	0012_41061599.xml	r1l3	32	(קושט זיין האנד)	אייך אלס מיין פאטער צו בעגריסען (קושט זיין האנד)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/12
661	MS_Emigration	0012_41061599.xml	r1l4	0	אננא	אננא	https://app.transkribus.org/collection/2372172/doc/1013131/detail/12
662	MS_Emigration	0012_41061599.xml	line_1653483389588_799	35	(זיא זעצט זיך נעבען זייא)	שפיננער גוטען טאג מאדאם מאשקאוויטש. (זיא זעצט זיך נעבען זייא)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/12
663	MS_Emigration	0012_41061599.xml	r1l9	4	מען הערט מאריץ מיט ראשעל זינגען איין דועט)	N2 (מען הערט מאריץ מיט ראשעל זינגען איין דועט)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/12
664	MS_Emigration	0013_41061601.xml	r1l11	0	ראשעל מאריץ	ראשעל מאריץ	https://app.transkribus.org/collection/2372172/doc/1013131/detail/13
665	MS_Emigration	0019_41061608.xml	r1l2	0	ירוחם	ירוחם	https://app.transkribus.org/collection/2372172/doc/1013131/detail/19
666	MS_Emigration	0019_41061608.xml	r1l17	0	יעקיל סאנו (מיט פיטשיר פין הויז)	יעקיל סאנו (מיט פיטשיר פין הויז)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/19
667	MS_Emigration	0021_41061610.xml	line_1653484779984_1414	0	שפיננער	שפיננער	https://app.transkribus.org/collection/2372172/doc/1013131/detail/21
668	MS_Emigration	0023_41061614.xml	r1l2	0	אננא ירוחם	אננא ירוחם	https://app.transkribus.org/collection/2372172/doc/1013131/detail/23
669	MS_Emigration	0023_41061614.xml	r1l15	6	(צעריסען צובליטיגט)	יעקעל (צעריסען צובליטיגט)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/23
670	MS_Emigration	0023_41061614.xml	r1l15	0	יעקעל	יעקעל (צעריסען צובליטיגט)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/23
671	MS_Emigration	0025_41061619.xml	r1l2	40	(מען הערט לערם)	באנטשע, איך זאלל אזוי וויססען פין צרות. (מען הערט לערם)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/25
672	MS_Emigration	0025_41061619.xml	line_1653485325706_1703	3	סאנו	RI סאנו	https://app.transkribus.org/collection/2372172/doc/1013131/detail/25
673	MS_Emigration	0025_41061619.xml	r1l12	1	מען הערט שרייען פענסטער ברעכען מען זעהט פייער פין אללע זייטען	מען הערט שרייען פענסטער ברעכען מען זעהט פייער פין אללע זייטען	https://app.transkribus.org/collection/2372172/doc/1013131/detail/25
674	MS_Emigration	0025_41061619.xml	r1l13	0	ראשעל אבגעריססען דיא האאר צולאזט געיאגט פון דיא באסאקאמאנדא	ראשעל אבגעריססען דיא האאר צולאזט געיאגט פון דיא באסאקאמאנדא	https://app.transkribus.org/collection/2372172/doc/1013131/detail/25
675	MS_Emigration	0025_41061619.xml	r1l14	0	זייא שרייען זשידיע, זיא שרייט העלפט רעטטעט! מאסקאוויטש געיאגט	זייא שרייען זשידיע, זיא שרייט העלפט רעטטעט! מאסקאוויטש געיאגט	https://app.transkribus.org/collection/2372172/doc/1013131/detail/25
676	MS_Emigration	0025_41061619.xml	r1l15	0	פין איין אנדערער זייט יעקיל שלאגט זיך מיט זייא אננא פאלט פין	פין איין אנדערער זייט יעקיל שלאגט זיך מיט זייא אננא פאלט פין	https://app.transkribus.org/collection/2372172/doc/1013131/detail/25
677	MS_Emigration	0025_41061619.xml	r1l16	0	( אקלאפ טויט צו באדין גרויסער לערם ביז...	( אקלאפ טויט צו באדין גרויסער לערם ביז...	https://app.transkribus.org/collection/2372172/doc/1013131/detail/25
678	MS_Emigration	0026_41061622.xml	line_1653485608770_1751	13	(פריעדהויף)	צווייטער אקט (פריעדהויף)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/26
679	MS_Emigration	0026_41061622.xml	r1l4	0	"פארינט איינע מצבה מיט דיא בוכשטאבין. ,,פ""נ האשה חנה מאשקאוויטש גהרגת)"	"פארינט איינע מצבה מיט דיא בוכשטאבין. ,,פ""נ האשה חנה מאשקאוויטש גהרגת)"	https://app.transkribus.org/collection/2372172/doc/1013131/detail/26
680	MS_Emigration	0026_41061622.xml	r1l5	2	"כ""ג ליודש תמוז תרמא 1881 לפק באלטא?"	"(""כ""ג ליודש תמוז תרמא 1881 לפק באלטא?"	https://app.transkribus.org/collection/2372172/doc/1013131/detail/26
681	MS_Emigration	0026_41061622.xml	r1l6	0	ראשעל מאשקאוויטש שפיננער מאריץ יודען ווייבער	ראשעל מאשקאוויטש שפיננער מאריץ יודען ווייבער	https://app.transkribus.org/collection/2372172/doc/1013131/detail/26
682	MS_Emigration	0028_41061625.xml	r1l18	27	(פערשטעקט זיך)	איך מוז הערען זייער געשפרעך (פערשטעקט זיך)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/28
683	MS_Emigration	0028_41061625.xml	r1l19	0	ראשעל מאריץ	ראשעל מאריץ	https://app.transkribus.org/collection/2372172/doc/1013131/detail/28
684	MS_Emigration	0032_41061631.xml	r1l12	0	אנפֿאנג	אנפֿאנג ביז ווען וועל איך נאך זיין נע ונד.	https://app.transkribus.org/collection/2372172/doc/1013131/detail/32
685	MS_Emigration	0034_41061634.xml	r1l12	5	(מיט אזאק)	שפרה (מיט אזאק)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/34
686	MS_Emigration	0034_41061634.xml	r1l12	0	שפרה	שפרה (מיט אזאק)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/34
687	MS_Emigration	0036_41061636.xml	r1l14	18	(נעמט צו דעם זאק)	גיב אהער דעם זאַק (נעמט צו דעם זאק)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/36
688	MS_Emigration	0040_41061640.xml	r1l18	0	סאנו	סאנו	https://app.transkribus.org/collection/2372172/doc/1013131/detail/40
689	MS_Emigration	0041_41061641.xml	r1l2	0	יעקעל	יעקעל	https://app.transkribus.org/collection/2372172/doc/1013131/detail/41
690	MS_Emigration	0042_41061643.xml	r1l33	0	פערוואנדלינג	פערוואנדלינג (באהנהויף)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/42
691	MS_Emigration	0042_41061643.xml	r1l33	13	(באהנהויף)	פערוואנדלינג (באהנהויף)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/42
692	MS_Emigration	0043_41061645.xml	r1l3	0	(טאנצין) (מען הערט לייטען גלאקע)	(טאנצין) (מען הערט לייטען גלאקע)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/43
693	MS_Emigration	0043_41061645.xml	r1l4	0	מאשקאוויטש ראשעל שפיננער מאריץ שפרה ירוחם	מאשקאוויטש ראשעל שפיננער מאריץ שפרה ירוחם	https://app.transkribus.org/collection/2372172/doc/1013131/detail/43
694	MS_Emigration	0044_41061647.xml	r1l9	12	(ריידען שטיל)	וויעדערזעהן (ריידען שטיל)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/44
695	MS_Emigration	0045_41061650.xml	line_1653493036896_4244	47	(שפאצירען ווייטער	ירוחם נא נא, איך ווילל מיך מיט דיר ניט שפארען. (שפאצירען ווייטער)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/45
696	MS_Emigration	0045_41061650.xml	r1l23	0	סימאן יעקעל	סימאן יעקעל	https://app.transkribus.org/collection/2372172/doc/1013131/detail/45
697	MS_Emigration	0046_41061652.xml	line_1653493071174_4290	28	(אללע ערשראקען)	מאריץ מיך ארעטיערען ווארום? (אללע ערשראקען)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/46
698	MS_Emigration	0047_41061653.xml	r1l4	9	(מען לייטעט דאס צווייטע מאהל)	שולדיגען (מען לייטעט דאס צווייטע מאהל)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/47
699	MS_Emigration	0047_41061653.xml	r1l5	11	(מיט פעקליך)	יעקעל סאני (מיט פעקליך)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/47
700	MS_Emigration	0047_41061653.xml	r1l5	0	יעקעל סאני	יעקעל סאני (מיט פעקליך)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/47
701	MS_Emigration	0047_41061653.xml	r1l13	0	פריסטאוו	פריסטאוו	https://app.transkribus.org/collection/2372172/doc/1013131/detail/47
702	MS_Emigration	0047_41061653.xml	r1l15	22	(לעגט דיא האנד אוף איהם	פריסטאוו מאריץ גוטמאן. (לעגט דיא האנד אוף איהם)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/47
703	MS_Emigration	0047_41061653.xml	r1l16	16	(פאלט אויף מאריץ)	ראשעל וועה מיר! (פאלט אויף מאריץ)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/47
704	MS_Emigration	0047_41061653.xml	r1l17	34	(אלגעמיינער לערם וויינען שרייען)	ירוחם שפרה אונזער קינד. וועה מיר. (אלגעמיינער לערם וויינען שרייען)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/47
705	MS_Emigration	0047_41061653.xml	r1l18	1	מען לייטעט 3טע מאהל לאקאמאטיוו לויפט דורך מאריץ ווירד אבגעפיהרט)	)מען לייטעט 3טע מאהל לאקאמאטיוו לויפט דורך מאריץ ווירד אבגעפיהרט)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/47
706	MS_Emigration	0048_41061656.xml	r1l2	0	II Re	II Re	https://app.transkribus.org/collection/2372172/doc/1013131/detail/48
707	MS_Emigration	0048_41061656.xml	r1l3	19	"קאפפע הויז אין קס""פל"	"N 10 (דריטטער אקט (קאפפע הויז אין קס""פל"	https://app.transkribus.org/collection/2372172/doc/1013131/detail/48
708	MS_Emigration	0048_41061656.xml	r1l4	15	(בייא איין טישעל)	טורקען שפיננער (בייא איין טישעל) (טורקיש 6 ציילען)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/48
709	MS_Emigration	0048_41061656.xml	r1l4	33	(טורקיש 6 ציילען)	טורקען שפיננער (בייא איין טישעל) (טורקיש 6 ציילען)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/48
710	MS_Emigration	0048_41061656.xml	r1l4	0	טורקען שפיננער	טורקען שפיננער (בייא איין טישעל) (טורקיש 6 ציילען)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/48
711	MS_Emigration	0049_41061657.xml	r1l9	56	(גיט אקלינג)	(מען הערט אפייפף אללע לויפען אב) וואס קאן דאס בעדייטען. (גיט אקלינג)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/49
712	MS_Emigration	0049_41061657.xml	r1l10	0	קעלנער	קעלנער	https://app.transkribus.org/collection/2372172/doc/1013131/detail/49
713	MS_Emigration	0049_41061657.xml	r1l18	7	(מיט קאפפען)	קעלנער (מיט קאפפען) היער האבען זיא איין קאפפע. ווינשען זיא פילייכט	https://app.transkribus.org/collection/2372172/doc/1013131/detail/49
714	MS_Emigration	0052_41061662.xml	r1l21	16	(קעלנער דאס זעלבע)	שפינער הא... הא. (קעלנער דאס זעלבע) אלזא 25 לירא אונד	https://app.transkribus.org/collection/2372172/doc/1013131/detail/52
715	MS_Emigration	0054_41061668.xml	r1l8	46	(שפינער	קעלנער געלד נעהמען קאן איך אויף אללע שפראכען. (שפינער	https://app.transkribus.org/collection/2372172/doc/1013131/detail/54
716	MS_Emigration	0054_41061668.xml	r1l9	0	גיבט איהם געלד)	גיבט איהם געלד) יעצט הערט מיך אויס. איהר זאלט איהם פֿער=	https://app.transkribus.org/collection/2372172/doc/1013131/detail/54
717	MS_Emigration	0055_41061670.xml	r1l11	0	מאריץ	מאריץ	https://app.transkribus.org/collection/2372172/doc/1013131/detail/55
718	MS_Emigration	0057_41061672.xml	r1l18	7	(מיט 2 קאפפען)	קעלנער (מיט 2 קאפפען)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/57
719	MS_Emigration	0057_41061672.xml	r1l18	0	קעלנער	קעלנער (מיט 2 קאפפען)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/57
720	MS_Emigration	0057_41061672.xml	r1l19	7	(שטיל צו שפינער)	קעלנער (שטיל צו שפינער) לאסט איהם פאראויס געהן (אב RII	https://app.transkribus.org/collection/2372172/doc/1013131/detail/57
721	MS_Emigration	0057_41061672.xml	r1l20	6	(געהט פריהר, וואן ער קאמט זאקוליסען הערט מאן איין שאל אונד איין אנגסט געשרייא)	מאריץ (געהט פריהר, וואן ער קאמט זאקוליסען הערט מאן איין שאל אונד איין אנגסט געשרייא)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/57
722	MS_Emigration	0057_41061672.xml	r1l21	6	(קומט צוריק פערווירט ווילד אויסזעהן)	שפינער (קומט צוריק פערווירט ווילד אויסזעהן) עס איזט געשעהן! ער איזט	https://app.transkribus.org/collection/2372172/doc/1013131/detail/57
723	MS_Emigration	0058_41061674.xml	r1l4	6	(ליעגענד אויף דער ערד)	מאריץ (ליעגענד אויף דער ערד) RII	https://app.transkribus.org/collection/2372172/doc/1013131/detail/58
724	MS_Emigration	0058_41061674.xml	r1l4	0	מאריץ	מאריץ (ליעגענד אויף דער ערד) RII	https://app.transkribus.org/collection/2372172/doc/1013131/detail/58
725	MS_Emigration	0059_41061676.xml	r1l3	47	(צינד אן איינס)	אה וויא פיעל מיליאנען זייט איהר בייא מיר ווערטה (צינד אן איינס)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/59
726	MS_Emigration	0059_41061676.xml	r1l6	0	(לויפט ארויף)	(לויפט ארויף) וועה מיר דיא טהיר איזט פערשלאססען בעפֿעסטיגט.	https://app.transkribus.org/collection/2372172/doc/1013131/detail/59
727	MS_Emigration	0059_41061676.xml	r1l7	46	(פערשווינדעט)	קיינע רעטטונג מעהר.... איך זעה נאך גענגע דארט (פערשווינדעט)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/59
728	MS_Emigration	0059_41061676.xml	r1l8	0	(קומט צוריק מיט אקעסטיל)	(קומט צוריק מיט אקעסטיל) גראססער גאטט זעה איך רעכט? טהייערע	https://app.transkribus.org/collection/2372172/doc/1013131/detail/59
729	MS_Emigration	0059_41061676.xml	r1l17	20	(מאן הערט ריידען)	איך בין ניכט פרייא? (מאן הערט ריידען) מיין גאטט!.. איך הערע	https://app.transkribus.org/collection/2372172/doc/1013131/detail/59
730	MS_Emigration	0060_41061678.xml	r1l2	32	(בעהאלט זיך מיטין קעסטל אונטער טרעפ)	מיין יונג לעבען אונד רעטטע מיך. (בעהאלט זיך מיטין קעסטל אונטער טרעפ)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/60
731	MS_Emigration	0060_41061678.xml	r1l3	0	בערקע טאדאר	בערקע טאדאר	https://app.transkribus.org/collection/2372172/doc/1013131/detail/60
732	MS_Emigration	0061_41061679.xml	r1l19	45	(מען הערט	בערקע אזוי עהרליך זאלל דיר דיא נשמה אויסגעהן (מען הערט	https://app.transkribus.org/collection/2372172/doc/1013131/detail/61
