edition,page(s),line_id / count,category,owner,issue/detail,text,suggested_action
Di Seder Nakht,63,TextRegion_1649533464042_1744l26,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: נוּ נוּ טאקע נוּ,tag speaker xmlid:alle
Di Seder Nakht,63,line_1649533648504_1825,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: נוּ טאקע נוּ,tag speaker xmlid:alle
Di Seder Nakht,63,line_1649533619116_1768,schema violation,NOA,"stage.type tokens not in vocab: ['repeat']; allowed = ['business', 'costume', 'delivery', 'entrance', 'exit', 'location', 'mixed', 'modifier', 'novelistic', 'setting']",(ביסס),fix per schema
Di Seder Nakht,63,line_1649533634905_1797,schema violation,NOA,"stage.type tokens not in vocab: ['repeat']; allowed = ['business', 'costume', 'delivery', 'entrance', 'exit', 'location', 'mixed', 'modifier', 'novelistic', 'setting']",(ביסס),fix per schema
Di Seder Nakht,63,TextRegion_1649533464042_1744l17,untagged speaker (collective),AUTO,collective 'מענער' — no speaker span,"מענער: יוּדען, פרייט אַייך",tag speaker xmlid:mener
Di Seder Nakht,63,TextRegion_1649533464042_1744l26,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: נוּ נוּ טאקע נוּ,tag speaker xmlid:alle
Di Seder Nakht,63,line_1649533648504_1825,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: נוּ טאקע נוּ,tag speaker xmlid:alle
Di Seder Nakht,64,TextRegion_1649533774828_1837l24,schema violation,NOA,"stage.type tokens not in vocab: ['repeat']; allowed = ['business', 'costume', 'delivery', 'entrance', 'exit', 'location', 'mixed', 'modifier', 'novelistic', 'setting']",(ביסס),fix per schema
Di Seder Nakht,64,TextRegion_1649533774828_1837l30,schema violation,NOA,"stage.type tokens not in vocab: ['repeat']; allowed = ['business', 'costume', 'delivery', 'entrance', 'exit', 'location', 'mixed', 'modifier', 'novelistic', 'setting']",(ביסס),fix per schema
Di Seder Nakht,65,TextRegion_1649533891997_1934l27,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),דער שדכן,fix per schema
Di Seder Nakht,65,line_1649533947745_1974,schema violation,NOA,"stage.type tokens not in vocab: ['repeat']; allowed = ['business', 'costume', 'delivery', 'entrance', 'exit', 'location', 'mixed', 'modifier', 'novelistic', 'setting']",(ביסס),fix per schema
Di Seder Nakht,65,TextRegion_1649533891997_1934l27,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),דער שדכן.,fix per schema
Di Seder Nakht,67,TextRegion_1649534095026_2112l33,schema violation,NOA,"stage.type tokens not in vocab: ['repeat']; allowed = ['business', 'costume', 'delivery', 'entrance', 'exit', 'location', 'mixed', 'modifier', 'novelistic', 'setting']",(ביסס,fix per schema
Di Seder Nakht,68,line_1649534239728_2228,schema violation,NOA,"stage.type tokens not in vocab: ['repeat']; allowed = ['business', 'costume', 'delivery', 'entrance', 'exit', 'location', 'mixed', 'modifier', 'novelistic', 'setting']",(קאהר - ביסס,fix per schema
Di Seder Nakht,69,line_1649448420472_1578,untagged speaker (unknown),NOA,turn-like 'רעפריין' not in cast (OCR?),רעפריין: יוּדאלע נישט האָבּ קיין מורה,fix OCR / link to a cast xmlid
Di Seder Nakht,69,TextRegion_1649448334785_1551l36,schema violation,NOA,stage span requires a type attribute (no bare stage),"רעפריין, א. ז. וו.",fix per schema
Di Seder Nakht,69,line_1649448420472_1578,untagged speaker (unknown),NOA,turn-like 'רעפריין' not in cast (OCR?),רעפריין: יוּדאלע נישט האָבּ קיין מורה,fix OCR / link to a cast xmlid
Di Seder Nakht,69,l_3,schema violation,NOA,"stage.type tokens not in vocab: ['repeat']; allowed = ['business', 'costume', 'delivery', 'entrance', 'exit', 'location', 'mixed', 'modifier', 'novelistic', 'setting']",(ביסס),fix per schema
Di Seder Nakht,69,TextRegion_1649448334785_1551l36,schema violation,NOA,stage span requires a type attribute (no bare stage),"רעפריין, א. ז. וו.",fix per schema
Di Seder Nakht,70,TextRegion_1649421514322_415l20,untagged speaker (collective),AUTO,collective 'סאפראן' — no speaker span,סאפּראן: זה היום עשה ה',tag speaker xmlid:sopran
Di Seder Nakht,70,line_1649422034106_480,schema violation,NOA,"stage.type tokens not in vocab: ['repeat']; allowed = ['business', 'costume', 'delivery', 'entrance', 'exit', 'location', 'mixed', 'modifier', 'novelistic', 'setting']",קאָהר ביסס,fix per schema
Di Seder Nakht,70,TextRegion_1649421514322_415l20,untagged speaker (collective),AUTO,collective 'סאפראן' — no speaker span,סאפּראן: זה היום עשה ה',tag speaker xmlid:sopran
