edition,page(s),line_id / count,category,owner,issue/detail,text,suggested_action
Blimele (di Perle von Warsha),8,r_5_1l10,untagged speaker (unknown),NOA,turn-like 'בערל' not in cast (OCR?),בערל: מִיט ווֶעמֶען? וואָס אִיז בּליהמעל,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),8,r_5_1l11,untagged speaker (unknown),NOA,turn-like 'זעליקל' not in cast (OCR?),זעליקל: וואָס גֶעהט דִיך אָן מִיט ווֶעמֶ,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),8,r_5_1l14,untagged speaker (unknown),NOA,turn-like 'בערל' not in cast (OCR?),בערל: (גאנץ ניעדער געשלאגען) בּליהמעלע ה,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),8,r_5_1l15,untagged speaker (unknown),NOA,turn-like 'זעליק' not in cast (OCR?),זעליק: יאָ אוּן דוּא פּלאטץ בּערעלע וֶוע,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),8,r_5_1l16,untagged speaker (unknown),NOA,turn-like 'בערל' not in cast (OCR?),בערל: אוּן וֶוער אִיז דֶער גלִיקלִיכֶער ,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),8,r_5_1l17,untagged speaker (unknown),NOA,turn-like 'זעליקל' not in cast (OCR?),זעליקל: קוּם (שלעפט איהם) נוּ קוּם!,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),8,r_5_1l18,untagged speaker (unknown),NOA,turn-like 'בערל' not in cast (OCR?),בערל: וִויא אַהין זאָל אִיך גֶעהֶען?,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),8,r_5_1l19,untagged speaker (unknown),NOA,turn-like 'זעליקל' not in cast (OCR?),זעליקל: קוּם אִין מקוה אַריין.,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),8,r_5_1l20,untagged speaker (unknown),NOA,turn-like 'בערל' not in cast (OCR?),בערל: וואָס טויג דִיר דִיא מקוה זֶעלִיקל,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),8,r_5_1l21,untagged speaker (unknown),NOA,turn-like 'זעליקל' not in cast (OCR?),זעליקל: קוּם אִין מקוה אַריין אוּן זאלסט,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),8,r_5_1l24,untagged speaker (unknown),NOA,turn-like 'בערל' not in cast (OCR?),בערל: זאָג מִיר נאָר זֶעלִיקל בּיזט דוּא,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),8,r_5_1l25,untagged speaker (unknown),NOA,turn-like 'זעליק' not in cast (OCR?),זעליק: אִין וואָס דֶערְקאנסט דוּא בּערל?,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),8,r_5_1l26,untagged speaker (unknown),NOA,turn-like 'בערל' not in cast (OCR?),בערל: וַוייל אַ נאר זֶעה אִיך בּיזט דוּא,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),8,r_5_1l27,untagged speaker (unknown),NOA,turn-like 'געליקל' not in cast (OCR?),געליקל: וואָס האָסְט דוּא מִיט דַיין חכמ,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),9,r_2_1l14,untagged speaker (unknown),NOA,turn-like 'בערל' not in cast (OCR?),בערל: יאָ דַאנִיאֵל ר' ליפּע שוחט'ס זוּה,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),9,r_2_1l15,untagged speaker (unknown),NOA,turn-like 'זעליק' not in cast (OCR?),זעליק: יאָ דֶעם פּראָסטען ישיבה בּחוּר מ,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),9,r_2_1l20,untagged speaker (unknown),NOA,turn-like 'בערל' not in cast (OCR?),בערל: יאָ דאָנִיאֵל אִיז בּליהמעלעס גלִי,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),9,r_2_1l21,untagged speaker (unknown),NOA,turn-like 'עליק' not in cast (OCR?),"עליק: יאָ, דאָנִיאֵל פִיהרְט הַיינְט בּל",fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),9,r_2_1l24,untagged speaker (unknown),NOA,turn-like 'בערל' not in cast (OCR?),בערל: (אַליין) אַזוי דאָנִיאֵל פִיהרְט ה,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),10,r_1_1l7,untagged speaker (unknown),NOA,turn-like 'קאר' not in cast (OCR?),קאר: (אויפֿטריט) לאָזט אונז יעטצט זיִנְג,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),10,r_1_1l16,untagged speaker (collective),AUTO,collective 'מענער' — no speaker span,מענער: זעהט דאָס פּאהרל געהען,tag speaker xmlid:mener
Blimele (di Perle von Warsha),10,r_1_1l17,untagged speaker (collective),AUTO,collective 'דאמען' — no speaker span,דאמען: וִויא עהרְלִיך אוּן שֶׁעהן. (ביס),tag speaker xmlid:damen
Blimele (di Perle von Warsha),10,r_1_1l20,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,"אלע: שֶׁעהן שֶׁעהן דאָס פּאהרל גֶעהֶען,",tag speaker xmlid:alle
Blimele (di Perle von Warsha),10,r_1_1l29,untagged speaker (unknown),NOA,turn-like 'קאר' not in cast (OCR?),"קאר: אָמן שְׁרֵייט אַלע, יעטצט חָתָן וכל",fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),11,r_1_1l2,untagged speaker (unknown),NOA,turn-like 'זעליק' not in cast (OCR?),זעליק: חָתָן כּלה מַזָל טוֹב... עה דאָס ,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),12,r_1_1l5,untagged speaker (unknown),NOA,turn-like 'זעליק' not in cast (OCR?),זעליק: נֵיין צִיערֶעלֶע אִיך האבּ שׁוֹין,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),12,r_1_1l7,untagged speaker (unknown),NOA,turn-like 'זעליק' not in cast (OCR?),זעליק: נֵיין דוּא דַארְפְסְט מִיר דִיא ש,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),12,r_1_1l11,untagged speaker (unknown),NOA,turn-like 'זעליקל' not in cast (OCR?),זעליקל: אִיך ווֵייס (גאַנץ נאיוו),fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),12,r_1_1l13,untagged speaker (unknown),NOA,turn-like 'זעליק' not in cast (OCR?),זעליק: זאָל אִיך דִיר הֶעלְפֶען צִיערֶעל,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),12,r_1_1l15,untagged speaker (unknown),NOA,turn-like 'זעליק' not in cast (OCR?),זעליק: גֶעשׁווייגֶען אִיז גֶערֶעדְט (עֶר,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),12,r_1_1l20,untagged speaker (unknown),NOA,turn-like 'זעליק' not in cast (OCR?),זעליק: וואָס זְשֶע אִיז זֵיי זֶענֶען דָא,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),12,r_1_1l24,untagged speaker (unknown),NOA,turn-like 'זעליק' not in cast (OCR?),זעליק: נֵיין צִיערֶעלֶע דאס טֶעלֶערְל אִ,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),12,r_1_1l29,untagged speaker (unknown),NOA,turn-like 'זעליק' not in cast (OCR?),זעליק: נֵיין אִיך האָבּ דִיר שׁוֹין לאַנ,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),12,r_1_1l31,untagged speaker (unknown),NOA,turn-like 'זעליק' not in cast (OCR?),זעליק: נֵיין אִיך מוּז דִיר זָאָגען צִיע,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),13,r_2_1l1,untagged speaker (unknown),NOA,turn-like 'זעליק' not in cast (OCR?),זעליק: אוֹי וואָס טהוּט מֶען? נֵיין אִיך,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),13,r_2_1l5,untagged speaker (unknown),NOA,turn-like 'זעליק' not in cast (OCR?),זעליק: עפּיס ווארְגט מִיך וואָס אִיך קען,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),13,r_2_1l7,untagged speaker (unknown),NOA,turn-like 'זעליק' not in cast (OCR?),"זעליק: אוֹי אִין הַאלְדז, אִין קאפּ, אִי",fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),13,r_2_1l10,untagged speaker (unknown),NOA,turn-like 'זעליק' not in cast (OCR?),"זעליק: נֵיין, פארְקֶעהרְט, אִיך האבּ מִי",fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),13,r_2_1l12,untagged speaker (unknown),NOA,turn-like 'זעליק' not in cast (OCR?),זעליק: אַדרבּא צִיערֶעלֶע.,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),13,r_2_1l14,untagged speaker (unknown),NOA,turn-like 'זעליק' not in cast (OCR?),זעליק: יאָ אִיך האָבּ אָבּער וואָס?,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),13,r_2_1l16,untagged speaker (unknown),NOA,turn-like 'זעליק' not in cast (OCR?),זעליק: יאָ אִיך האָבּ דִיך אָבּער וואָס ,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),13,r_2_1l18,untagged speaker (unknown),NOA,turn-like 'זעליק' not in cast (OCR?),זעליק: אוֹי יוּדען אִיז דאָס אַ חכמְת. א,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),13,r_2_1l21,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: וואָס זְשֶׁע טהוּט מֶען?,tag speaker xmlid:beyde
Blimele (di Perle von Warsha),13,r_2_1l22,untagged speaker (unknown),NOA,turn-like 'דועט ביידע' not in cast (OCR?),דועט ביידע: וואָס טהוּט מֶען? איך שעהם מ,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),13,r_2_1l30,untagged speaker (unknown),NOA,turn-like 'ער' not in cast (OCR?),ער: אִיך מוּז איהר ערצעהלען,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),13,r_2_1l32,untagged speaker (unknown),NOA,turn-like 'זיא' not in cast (OCR?),זיא: נוּ זאָג זאָג שֶׁעהם דִיך נִיט.,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),14,TextRegion_1648914043394_3102l2,untagged speaker (unknown),NOA,turn-like 'ער' not in cast (OCR?),"ער: דָא בּרענט דאָס דָא בּריהט דאס,",fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),14,TextRegion_1648914043394_3102l4,untagged speaker (unknown),NOA,turn-like 'זיא' not in cast (OCR?),"זיא: זאָג זאָג זאג, שֶׁעהם דִיך נִישְט ש",fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),14,line_1648914091085_3164,untagged speaker (unknown),NOA,turn-like 'ער' not in cast (OCR?),"ער: דָא נֵייגט דָאס דָא זַיינְט דָאס,",fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),14,TextRegion_1648914043394_3102l10,untagged speaker (unknown),NOA,turn-like 'זיא' not in cast (OCR?),זיא: בּאלד בּאלד ערְקלֶעהר אִיך דִיר.,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),14,TextRegion_1648914043394_3102l17,untagged speaker (unknown),NOA,turn-like 'ער' not in cast (OCR?),ער: וֶועה אִיז מִיר.,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),14,TextRegion_1648914043394_3102l18,untagged speaker (unknown),NOA,turn-like 'זיא' not in cast (OCR?),"זיא: אוּם... צוּ קִיסֶען, אוּם... צוּ קִ",fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),14,TextRegion_1648914043394_3102l19,untagged speaker (unknown),NOA,turn-like 'ער' not in cast (OCR?),ער: אוֹי אוֹי... עֶס אִיז דָאך אַ גְרויִ,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),14,TextRegion_1648914043394_3102l20,untagged speaker (unknown),NOA,turn-like 'זיא' not in cast (OCR?),זיא: דִיא עבירה זֶעהסט דוּא נֶעהם אִיך א,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),14,TextRegion_1648914043394_3102l21,untagged speaker (unknown),NOA,turn-like 'ער' not in cast (OCR?),ער: אוּן דִיא רפוּאָה קרִיעג אִיך בּאלד ,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),14,TextRegion_1648914043394_3102l22,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: יאָ לאָמיִר פּריווען אוֹיף קאטווע,tag speaker xmlid:beyde
Blimele (di Perle von Warsha),14,TextRegion_1648914043394_3102l31,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: אוֹי וֶועה וָואס אִיז דארְטֶען? (,tag speaker xmlid:beyde
Blimele (di Perle von Warsha),15,TextRegion_1648914288835_3334l2,untagged speaker (unknown),NOA,turn-like 'זעליקל' not in cast (OCR?),זעליקל: וֶועה אִיז מִיר נָאך פַאר דֶער ג,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),15,TextRegion_1648914288835_3334l5,untagged speaker (unknown),NOA,turn-like 'קאר' not in cast (OCR?),"קאר: וֶועה אוּנז וֶועה אוּנז, וואָס אִיז",fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),15,l,untagged speaker (collective),AUTO,collective 'מענער' — no speaker span,מענער: ,tag speaker xmlid:mener
Blimele (di Perle von Warsha),15,l_1,untagged speaker (collective),AUTO,collective 'דאמען' — no speaker span,דאמען:,tag speaker xmlid:damen
Blimele (di Perle von Warsha),15,TextRegion_1648914288835_3334l16,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,"אלע: יאָ שׁרֶעקט אַייך נִישְט, דֶען דֶער",tag speaker xmlid:alle
Blimele (di Perle von Warsha),15,TextRegion_1648914288835_3334l21,untagged speaker (unknown),NOA,turn-like 'דאניאל' not in cast (OCR?),דאניאל: וויינע ניכט געליעבּטעס,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),16,r_2_1l6,untagged speaker (unknown),NOA,turn-like 'ציערעלע זעליקל' not in cast (OCR?),ציערעלע זעליקל: אָבּינוּ עננוּ. קאר: אָמ,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),16,r_2_1l7,untagged speaker (unknown),NOA,turn-like 'דיעפע' not in cast (OCR?),דיעפע: אוֹי חוּס ורחם עלינוּ,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),16,r_2_1l8,untagged speaker (unknown),NOA,turn-like 'ציערעלע זעליקל' not in cast (OCR?),ציערעלע זעליקל: ורחם עלינוּ. קאר: אָמֵן.,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),16,r_2_1l11,untagged speaker (unknown),NOA,turn-like 'ציערעלע זעליקל' not in cast (OCR?),ציערעלע זעליקל: שיק אוּנז גאט דיין מלאך ,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),16,r_2_1l12,untagged speaker (unknown),NOA,turn-like 'דאניאל בליהמעלע דועט' not in cast (OCR?),דאניאל בליהמעלע דועט: יאָ קֵיינֶע האפנוּ,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),16,r_2_1l19,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: קֵיין האפנוּנג פֶערְלִיער,tag speaker xmlid:alle
Blimele (di Perle von Warsha),16,r_2_1l21,untagged speaker (unknown),NOA,turn-like 'דאניאל' not in cast (OCR?),דאניאל: אַדיע לעבּט מִיר אַלע וואהל.,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),16,r_2_1l23,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: אַדיע גֶעה מִיט גלִיק. (עס פֿאלט אי,tag speaker xmlid:alle
Blimele (di Perle von Warsha),16,r_2_1l26,untagged speaker (unknown),NOA,turn-like 'פאויל' not in cast (OCR?),"פאויל: יעטצט רֶעכֶען אִיך, וֶועט מִיר גֶ",fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),17,TextRegion_1648914686521_3620l3,untagged speaker (unknown),NOA,turn-like 'פאויל' not in cast (OCR?),פאויל: זֶעהְר גוּט נאר אוֹיף צרות בּין א,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),17,TextRegion_1648914686521_3620l6,untagged speaker (unknown),NOA,turn-like 'פאויל' not in cast (OCR?),פאויל: יאָ זֶעהְר גלִיקלִיך. וואָס זְשֶׁ,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),17,TextRegion_1648914686521_3620l9,untagged speaker (named),NOA,label 'גראף' matches cast role,גראף: ערשיינט גאנץ מוטהלאָז). וִויא גֶעה,tag speaker xmlid:graf_stanislav
Blimele (di Perle von Warsha),17,TextRegion_1648914686521_3620l11,untagged speaker (named),NOA,label 'גראף' matches cast role,גראף: אָ פריינד מאקסִים וִויא גֶעהטס?,tag speaker xmlid:graf_stanislav
Blimele (di Perle von Warsha),17,TextRegion_1648914686521_3620l13,untagged speaker (named),NOA,label 'גראף' matches cast role,"גראף: פּיס... פּאויל, דוא קאנסט שאן גֶעה",tag speaker xmlid:graf_stanislav
Blimele (di Perle von Warsha),17,TextRegion_1648914686521_3620l16,untagged speaker (named),NOA,label 'גראף' matches cast role,גראף: אוּם דִיר צוּ זאָגען דאַס אִיך אוּ,tag speaker xmlid:graf_stanislav
Blimele (di Perle von Warsha),17,TextRegion_1648914686521_3620l20,untagged speaker (named),NOA,label 'גראף' matches cast role,גראף: אַלעס פערלוּמפּט פֶערְשׁווענְדֶעט ,tag speaker xmlid:graf_stanislav
Blimele (di Perle von Warsha),17,TextRegion_1648914686521_3620l23,untagged speaker (named),NOA,label 'גראף' matches cast role,גראף: נָאך ווענִיגֶער אַלס ניכטס.,tag speaker xmlid:graf_stanislav
Blimele (di Perle von Warsha),17,TextRegion_1648914686521_3620l25,untagged speaker (named),NOA,label 'גראף' matches cast role,גראף: וואהִין גֶעהסט דוּא פְרֵיינְד?,tag speaker xmlid:graf_stanislav
Blimele (di Perle von Warsha),17,TextRegion_1648914686521_3620l27,untagged speaker (named),NOA,label 'גראף' matches cast role,גראף: אַבּער הֶעלְפֶע מִיר פריינד מאקסִי,tag speaker xmlid:graf_stanislav
Blimele (di Perle von Warsha),17,TextRegion_1648914686521_3620l29,untagged speaker (named),NOA,label 'גראף' matches cast role,גראף: הַייכלֶער.,tag speaker xmlid:graf_stanislav
Blimele (di Perle von Warsha),18,TextRegion_1648914754601_3673l1,untagged speaker (named),NOA,label 'גראף' matches cast role,"גראף: אָבּער בּלייבּע דָאך פרייַנד, דֶען",tag speaker xmlid:graf_stanislav
Blimele (di Perle von Warsha),18,TextRegion_1648914754601_3673l5,untagged speaker (named),NOA,label 'גראף' matches cast role,גראף: דוּא האָסְט יַא נִיכְט צַייט האסט ,tag speaker xmlid:graf_stanislav
Blimele (di Perle von Warsha),18,TextRegion_1648914754601_3673l8,untagged speaker (named),NOA,label 'גראף' matches cast role,"גראף: דוּא וַוייסְט יאַ פרייַנד, דאס דאס",tag speaker xmlid:graf_stanislav
Blimele (di Perle von Warsha),18,TextRegion_1648914754601_3673l14,untagged speaker (named),NOA,label 'גראף' matches cast role,גראף: אוּנְד דֶער טַייפֶעל ווֵייס וִויא ,tag speaker xmlid:graf_stanislav
Blimele (di Perle von Warsha),18,TextRegion_1648914754601_3673l23,untagged speaker (named),NOA,label 'גראף' matches cast role,"גראף: יאָ דַיין פּלאן געֶפֶעלְט מִיר, אַ",tag speaker xmlid:graf_stanislav
Blimele (di Perle von Warsha),18,TextRegion_1648914754601_3673l26,untagged speaker (named),NOA,label 'גראף' matches cast role,גראף: וַוייל דֶער יוּדישער דאָקטאר דאָנִ,tag speaker xmlid:graf_stanislav
Blimele (di Perle von Warsha),18,TextRegion_1648914754601_3673l31,untagged speaker (named),NOA,label 'גראף' matches cast role,גראף: וִויא זאָ דֶען? וֶוען דֶער קֶענִיג,tag speaker xmlid:graf_stanislav
Blimele (di Perle von Warsha),19,r_2_1l3,untagged speaker (named),NOA,label 'גראף' matches cast role,"גראף: פּאויל, פּאויל! (פויל ערשיינט גע א",tag speaker xmlid:graf_stanislav
Blimele (di Perle von Warsha),19,r_2_1l6,untagged speaker (unknown),NOA,turn-like 'פאויל' not in cast (OCR?),"פאויל: וואָס טהוּט אַ יוּד, עֵר האַט חתו",fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),19,r_2_1l12,untagged speaker (unknown),NOA,turn-like 'פאויל' not in cast (OCR?),פאויל: דִיא יוּדען? אַך וֶוען אִיך זאָל ,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),19,r_2_1l17,untagged speaker (unknown),NOA,turn-like 'פאויל' not in cast (OCR?),פאויל: יאָ יא.,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),19,r_2_1l20,untagged speaker (unknown),NOA,turn-like 'פאויל' not in cast (OCR?),פאויל: פאַר דאַס גֶערִיכְט?,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),19,r_2_1l23,untagged speaker (unknown),NOA,turn-like 'פאויל' not in cast (OCR?),פאויל: יַא אִיך ווערְדֶע זא זאָגען.,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),19,r_2_1l26,untagged speaker (unknown),NOA,turn-like 'פאויל' not in cast (OCR?),פאויל: דִיא נְשָמָה זאָל אִיהְם אַזוי עה,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),19,r_2_1l28,untagged speaker (named),NOA,label 'גראף' matches cast role,גראף: נוּן גוּט. נוּן פּאויל דוא קאנסט ש,tag speaker xmlid:graf_stanislav
Blimele (di Perle von Warsha),20,r_1_1l2,untagged speaker (named),NOA,label 'גראף' matches cast role,גראף: יאָ פריינד מאקסִים וֶוען דוּא עֶס ,tag speaker xmlid:graf_stanislav
Blimele (di Perle von Warsha),20,r_1_1l6,untagged speaker (named),NOA,label 'גראף' matches cast role,גראף: דָאן געבּע אִיך דִיר מֵיין עהרֶען ,tag speaker xmlid:graf_stanislav
Blimele (di Perle von Warsha),20,r_1_1l9,untagged speaker (named),NOA,label 'גראף' matches cast role,גראף: וואצוּ בּרויכסט דוּא שרייבּצייג?,tag speaker xmlid:graf_stanislav
Blimele (di Perle von Warsha),20,r_1_1l12,untagged speaker (named),NOA,label 'גראף' matches cast role,גראף: מֵיינֶעט וועגֶען. פּאויל! (פאויל ע,tag speaker xmlid:graf_stanislav
Blimele (di Perle von Warsha),20,r_1_1l16,untagged speaker (named),NOA,label 'גראף' matches cast role,גראף: אוּנְד וֶוען גאט וִוירְד נִיכְט הֶ,tag speaker xmlid:graf_stanislav
Blimele (di Perle von Warsha),20,r_1_1l26,untagged speaker (named),NOA,label 'גראף' matches cast role,גראף: וואָס זאָל אִיך שרייבּען?,tag speaker xmlid:graf_stanislav
Blimele (di Perle von Warsha),20,r_1_1l31,untagged speaker (named),NOA,label 'גראף' matches cast role,גראף: יאַ פריינד.,tag speaker xmlid:graf_stanislav
Blimele (di Perle von Warsha),20,r_1_1l36,untagged speaker (named),NOA,label 'גראף' matches cast role,"גראף: וואָס, צוּם טַייפֶעל בּיזט דוּא פֶ",tag speaker xmlid:graf_stanislav
Blimele (di Perle von Warsha),20,r_1_1l39,untagged speaker (named),NOA,label 'גראף' matches cast role,גראף: עֶס פֶעלְט מִיר גאָר נִיכְט אֵיין ,tag speaker xmlid:graf_stanislav
Blimele (di Perle von Warsha),21,r_2_1l1,untagged speaker (named),NOA,label 'גראף' matches cast role,גראף: נוּן גוּט דִיקטִיערֶע נוּר ווייטֶע,tag speaker xmlid:graf_stanislav
Blimele (di Perle von Warsha),21,r_2_1l4,untagged speaker (named),NOA,label 'גראף' matches cast role,גראף: נָאך נִיכְט (שרייבט) זעלבּסט ערְמא,tag speaker xmlid:graf_stanislav
