edition,page(s),line_id / count,category,owner,issue/detail,text,suggested_action
Ezra,16,r_2_1l8,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: (צוּ קאטערינא) האסטוּ מֶעהְר מוּטה? זא רֶעד,manual
Ezra,16,r_2_1l11,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: דיא גערעכטיגקייט דארף אין שטויבּ ניכט ליעגע,manual
Ezra,16,r_2_1l16,untagged speaker,NOA,untagged speaker (unknown) 'פאזש',פאזש: נִיכְט זָא שְׁרֵייען.,manual
Ezra,16,r_2_1l20,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',"קעניג: בּרויכסט נִיכְט שְׁרֵייעֶן ליעבּע פרוֹיא, א",manual
Ezra,16,r_2_1l30,untagged speaker,NOA,untagged speaker (unknown) 'פאזש',פאזש: פּסט... שווייגען!,manual
Ezra,16,r_2_1l32,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: קאנסטוּ דאָס בּעווייזען?,manual
Ezra,16,r_1_1l4,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: טאדט געבּארען.,manual
Ezra,16,r_1_1l9,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: אַבּער דאָס קִינְד וואר דָאך פערוואונְדֶעט.,manual
Ezra,16,r_1_1l11,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: אוּנְד דִיא שפּוּר וֶועלְכֶע צוּם יוּדענס ה,manual
Ezra,16,r_1_1l16,untagged speaker,NOA,untagged speaker (unknown) 'פאזש',פאזש: ווילסטוּ שׁווייגֶען בּויער?,manual
Ezra,16,r_1_1l19,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: אוּנד ווייסטוּ אוֹיך וֶוער דִיעזֶע שוּרקען ,manual
Ezra,16,r_1_1l22,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: וואַס מוּס אִיך הֶערֶען?,manual
Ezra,16,r_1_1l24,untagged speaker,NOA,untagged speaker (unknown) 'פאזש',פאזש: פּסט!... שווייגֶען! (האלט איהם צוריק).,manual
Ezra,16,r_1_1l29,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: זאָ אִיזְט עֶס דָאך וַואהְר? הָאט זִיך דָאך,manual
Ezra,17,TextRegion_1647612863849_3299l5,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: זיגיזמוּנד! שִׁיקֶע אויגענבּליקליך צוּם אוִ,manual
Ezra,17,TextRegion_1647612863849_3299l9,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: גוּטע פרוִיא! אִיך גלויבּע דִיר אַלעס וואָס,manual
Ezra,17,TextRegion_1647612863849_3299l18,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: פִיר דַיינֶע מִיהֶע ווירסטוּ בּעלאהנט ווערד,manual
Ezra,17,TextRegion_1647612863849_3299l20,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: אַבּער דוּא זאלסט מִיט נִיעמאנְדֶעם מֶעהר ד,manual
Ezra,17,TextRegion_1647612863849_3299l25,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: נוּן גענוּג! זיגיזמוּנד! דִיעזֶע לֵייטֶע בּ,manual
Ezra,17,TextRegion_1647612857245_3295l5,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: אוּנד דאָס מֶעדְכֶען?,manual
Ezra,17,TextRegion_1647612857245_3295l6,untagged speaker,NOA,untagged speaker (unknown) 'גיזיזמונד',גיזיזמונד: וַוארְטֶעט אוֹיף אֵייֶערֶעם בּעפעהל!,manual
Ezra,17,TextRegion_1647612857245_3295l7,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: בּרינג זִיא הֶער! (זיי גיזיזמוּנד אב — קוּמ,manual
Ezra,17,TextRegion_1647612857245_3295l9,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: שׁטֶעה אוֹיף מֶעדְכֶען! וואוּ אִיזְט דַיין ,manual
Ezra,17,TextRegion_1647612857245_3295l11,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: אוּנד דַיין פָאטֶער?,manual
Ezra,17,TextRegion_1647612857245_3295l13,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: זַייט אִיהְר שאן לאנְגֶע אִין פּאלען?,manual
Ezra,17,TextRegion_1647612857245_3295l15,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: וואָהער שטאמְט אִיהר?,manual
Ezra,17,TextRegion_1647612857245_3295l19,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: אוּנד וואוהִין אִיזְט עֶר פָאן דָארְט גֶענא,manual
Ezra,17,TextRegion_1647612857245_3295l21,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: אוּנד ווארוּם זַייט אִיהְר דאָרט נִיכְט געב,manual
Ezra,17,TextRegion_1647612857245_3295l27,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: אוּנְד וואוהִין האבּט אִיהְר ווייטֶער גֶעוו,manual
Ezra,18,TextRegion_1647612589891_3185l8,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: וִויא טרוִידִיג אִיזְט דאָס שִׁיקזאל פאן דַ,manual
Ezra,18,TextRegion_1647612589891_3185l23,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: (פויזע) מֶעדְכֶען אִיך גלויבּע אַן אֵייֶערֶ,manual
Ezra,18,TextRegion_1647612589891_3185l26,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: שׁטֶעה אוֹיף דֶעבּארא! אַלזא דוּ בּיזט אונש,manual
Ezra,18,TextRegion_1647612589891_3185l34,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',"קעניג: אִיך האַבּע עֶס אוֹיך פְרִיהֶער גֶעוואוסט, ",manual
Ezra,18,r_2_1l5,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: דעבּארא! דוּרך פִיעלֶע לֶענְדֶער האסטוּ גֶע,manual
Ezra,18,r_2_1l12,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: (האפט איהרע הענד) וואוּ הֶעפטִיג דַיינֶע הַ,manual
Ezra,19,r_9_1l4,untagged speaker,NOA,untagged speaker (unknown) 'גרעגאר',גרעגאר: וואָס פֶערְלאנְגט אִיהְר?,manual
Ezra,19,r_9_1l11,untagged speaker,NOA,untagged speaker (unknown) 'גרעגאר',גרעגאר: ווארטעט בּין איך אייך מעלדען ווערדע (אב),manual
Ezra,19,TextRegion_1647612207996_2880l5,untagged speaker,NOA,untagged speaker (unknown) 'גרעגאר',"גרעגאר: דֶער גנֶעדִיגֶער גְרַאף פֶערְלאנְגט אַייך,",manual
Ezra,19,TextRegion_1647612207996_2880l14,untagged speaker,NOA,untagged speaker (unknown) 'ווילניצקי',ווילניצקי: נוּן מֵיינֶע ליעבּע גֶעסטֶע! דִיא דאמֶע,manual
Ezra,19,TextRegion_1647612207996_2880l23,untagged speaker,NOA,untagged speaker (unknown) 'ווילניצקי',ווילניצקי: אִיך ערהעבּע דִיעזֶען בּעכער וֵויין אוֹ,manual
Ezra,19,line_1647612495363_2990,untagged speaker,NOA,untagged speaker (unknown) 'ווילניצקי',ווילניצקי: הָא צִינֵיינֶער (ציגיינער ערשיינען) שפּ,manual
Ezra,20,TextRegion_1647611889150_2713l13,untagged speaker,NOA,untagged speaker (unknown) 'ווילניצקי',ווילניצקי: בּראווא ציגַיינֶער! אִיהְר זַייט גוּטע ,manual
Ezra,20,TextRegion_1647611889150_2713l24,untagged speaker,NOA,untagged speaker (unknown) 'ווילניצקי',ווילניצקי: דֶעבּארא?,manual
Ezra,20,TextRegion_1647611889150_2713l28,untagged speaker,NOA,untagged speaker (unknown) 'ווילניצקי',ווילניצקי: טַייפֶעל אוּנד הֶעלֶע דָאס אִיזְט דָאך ,manual
Ezra,20,TextRegion_1647611904321_2747l2,untagged speaker,NOA,untagged speaker (unknown) 'ווילניצקי',ווילניצקי: זָא וַואהְר אִיך גְרַאף ווילְנִיצקִי בּ,manual
Ezra,20,TextRegion_1647611904321_2747l21,untagged speaker,NOA,untagged speaker (unknown) 'ווילניצקי',ווילניצקי: אַך הֶערְר סאוויצקי זִיא זִינְד אונשעצב,manual
Ezra,20,TextRegion_1647611904321_2747l35,untagged speaker,NOA,untagged speaker (unknown) 'ווילניצקי',"ווילניצקי: הֶערְר סאוויצקי! לאסט אַייך אומארמען, ו",manual
Ezra,21,TextRegion_1647611639576_2570l15,untagged speaker,NOA,untagged speaker (unknown) 'ווילניצקי',"ווילניצקי: דִיא יוּדען האַבּען זִיך בּעפרייט, דִיא",manual
Ezra,21,TextRegion_1647611633559_2566l4,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: זיגיזמוּנד! בּרינגע מִיר דִי רֶעדֶעלְפִיהרֶ,manual
Ezra,21,TextRegion_1647611633559_2566l7,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: זֵיי זָאלֶען קוּמען!,manual
Ezra,21,TextRegion_1647611633559_2566l9,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: גְרַאף ווילְנִיצקִי אוּן הֶערְר סאוויצקי! א,manual
Ezra,21,TextRegion_1647611633559_2566l14,untagged speaker,NOA,untagged speaker (unknown) 'ווילניצקי',ווילניצקי: אוּן וואָס הָאט דֶער קֶענִיג בּעשלאסען ,manual
Ezra,21,TextRegion_1647611633559_2566l15,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: וואָס אִיזְט דאַס פִיר אַיינֶע פראגֶע? יֶעד,manual
Ezra,21,TextRegion_1647611633559_2566l17,untagged speaker,NOA,untagged speaker (unknown) 'ווילניצקי',ווילניצקי: פֶערְצַייהֶע קֶענִיג וִויר זִינְד וואפֶ,manual
Ezra,21,TextRegion_1647611633559_2566l18,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: זָא בּעוואנעט אַייך! מיֵינֶע אַרסענאלען שְׁ,manual
Ezra,21,TextRegion_1647611633559_2566l20,untagged speaker,NOA,untagged speaker (unknown) 'ווילניצקי',ווילניצקי: אוּנזערע פּאלאסטע? פָאן מֵיינֶען פּרעכט,manual
Ezra,21,TextRegion_1647611633559_2566l24,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: יאָה אִיך האבּע גֶעהֶערְט וואָס אַייך פאסיע,manual
Ezra,22,TextRegion_1647611346026_2406l9,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: פאן וֶועלְכֶע פֵיינְדֶע שפּריכסטוּ הֶערְר ס,manual
Ezra,22,TextRegion_1647611346026_2406l11,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: דִיא יוּדֶען אוּנְזֶערֶע פֵיינְדֶע? אוּנְד ,manual
Ezra,22,TextRegion_1647611346026_2406l13,untagged speaker,NOA,untagged speaker (unknown) 'ווילניצקי',ווילניצקי: דָאן אִיזְט פאלען פֶערְלארֶען!,manual
Ezra,22,TextRegion_1647611346026_2406l14,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: פֶערְלארֶען? נִיע וואר נָאך פּאלען שׁטֶערְק,manual
Ezra,22,TextRegion_1647611346026_2406l15,untagged speaker,NOA,untagged speaker (unknown) 'ווילניצקי',ווילניצקי: אוּנד אִיך זאַגע פּאלען אִיזְט פֶערְלאר,manual
Ezra,22,TextRegion_1647611346026_2406l18,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: מֵיין ליעבּער גְרַאף! ניכט צוּ דערפוטיערען ,manual
Ezra,22,TextRegion_1647611346026_2406l22,untagged speaker,NOA,untagged speaker (unknown) 'ווילניצקי',ווילניצקי: קֵיין אַיינציגער פאם גַאנְצעֶן אַדעל בּ,manual
Ezra,22,TextRegion_1647611346026_2406l24,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: אִיך בּין נֵייגִיערִיג אויסצוהערען וואַס פִ,manual
Ezra,22,TextRegion_1647611346026_2406l27,untagged speaker,NOA,untagged speaker (unknown) 'ווילניצקי',ווילניצקי: רוּפע עֶס ווִי דוּ ווילְסט! וִויר האבּע,manual
Ezra,22,TextRegion_1647611339572_2402l4,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',"קעניג: עֶס אִיזְט וַואהְר, אִיך האבּע פִיעל ערוואר",manual
Ezra,22,TextRegion_1647611339572_2402l9,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',"קעניג: שׁווייגֶע דוּ שמוטציגער הַייכלֶער, וואָס? ה",manual
Ezra,22,TextRegion_1647611339572_2402l22,untagged speaker,NOA,untagged speaker (unknown) 'ווילניצקי',ווילניצקי: אַבּער מאִיעסטֶעט ווילסטוּ דֶען נִיכְט ,manual
Ezra,22,TextRegion_1647611339572_2402l24,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: דִי פאלְגֶען ווערְדֶען טרוֹידִיג זַיין אָבּ,manual
Ezra,22,TextRegion_1647611339572_2402l25,untagged speaker,NOA,untagged speaker (unknown) 'ווילניצקי',ווילניצקי: דאָס ווערְדֶען וִויר זעֶהן! פאַר דֶער ה,manual
Ezra,22,TextRegion_1647611339572_2402l28,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',"קעניג: אונווירדיגע רעבּעלען, אִיך קֶענֶע אַלע אֵיי",manual
Ezra,23,TextRegion_1647611099412_2289l1,untagged speaker,NOA,untagged speaker (unknown) 'ווילניצקי',ווילניצקי: אָבּער מאִיעסטֶעט!,manual
Ezra,23,TextRegion_1647611099412_2289l2,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: גֶעהט! (ביידע אב) גָאט הֶעלְפֶע מִיר! דִיא ,manual
Ezra,23,TextRegion_1647611099412_2289l8,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: וואָס ווילסטוּ?,manual
Ezra,23,TextRegion_1647611099412_2289l10,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',"קעניג: גוּט, עֶר אִיזְט מִיר ווילְקאמֶען!",manual
Ezra,23,TextRegion_1647611099412_2289l12,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',"קעניג: שׁטֶעה אוֹיף מֵיין פרייַנד, טרֶעטֶע נֶעהֶער",manual
Ezra,23,TextRegion_1647611099412_2289l19,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: עזרא! איך האַבּע דיך ערקאנט פיר איינען קלוג,manual
Ezra,23,TextRegion_1647611099412_2289l25,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: אִיך ווֵייס עֶס!,manual
Ezra,23,TextRegion_1647611095256_2283l1,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: אבּער וִויא אִיזְט דאָס מֶעגלִיך! וָוא נֶעה,manual
Ezra,23,TextRegion_1647611095256_2283l4,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: וואָס מיינסטוּ?,manual
Ezra,23,TextRegion_1647611095256_2283l6,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: וואָס זאגסטוּ?,manual
Ezra,23,TextRegion_1647611095256_2283l8,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: (פויזע) מאכסטוּ שפּאס?,manual
Ezra,23,TextRegion_1647611095256_2283l20,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: עזרא! דִיך האַט גָאט צוּ מִיר אַלס אֵיינֶען,manual
Ezra,23,TextRegion_1647611095256_2283l27,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',"קעניג: נֵיין נֵיין קֵיינֶע אוִיסרעֶדעֶן, אִיך וִוי",manual
Ezra,24,region_1647610799792_2173l4,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: הִיעֶר אִיזְט מֵיינֶע הַאנְד דָאס אַלע דַיי,manual
Ezra,26,TextRegion_1647609856964_1692l4,untagged speaker,NOA,untagged speaker (unknown) 'סאלדאט',"סאלדאט: רוּהע, דאַס גֶערִיכט קוּמט!",manual
Ezra,26,TextRegion_1647609856964_1692l16,untagged speaker,NOA,untagged speaker (unknown) 'לוי',לוי: האהער געריכטסהאף! אִיהְר זֶעהְט פַאר אַייך אֵ,manual
Ezra,27,TextRegion_1647609677695_1550l8,untagged speaker,NOA,untagged speaker (unknown) 'לוי',לוי: אִיך וואר דאמאלס עבּען צוריקגעקאמען פאן מֵיינ,manual
Ezra,27,TextRegion_1647609677695_1550l15,untagged speaker,NOA,untagged speaker (unknown) 'סאלדאט',סאלדאט: סטאניסלאוו אונד מארפּא צוּצקא.,manual
Ezra,27,TextRegion_1647609677695_1550l26,untagged speaker,NOA,untagged speaker (unknown) 'סטאניסלאוי',סטאניסלאוי: אַזוי אִיז דאָס וִויא מיין ווייבּ זאָג,manual
Ezra,30,TextRegion_1647608799647_1099l15,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: פיר פרייהייט אוּן פיר רעכטע,manual
Ezra,32,r_5_1l20,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: לאסֶען וִויר אוּנזערע פרֵיינְדֶע זִיך דָארְ,manual
Ezra,32,r_5_1l29,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: יאָה אֵיין גֶעזֶעטץ פִיר אַלע גלֵייך! פרֵיי,manual
Ezra,32,TextRegion_1647608114205_841l5,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: עזרא מַיין פרייַנד קאמֶע נֶעהֶער! מַיין פרי,manual
Ezra,32,TextRegion_1647608114205_841l12,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: עזרא! דוּא האָסְט אֵיינֶען וואוּנש אִין דַי,manual
Ezra,32,TextRegion_1647608114205_841l19,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: עזרא! דַיין פֵייערִיגֶעס אוֹיגֶע זאַגט מִיר,manual
Ezra,32,TextRegion_1647608114205_841l29,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: אֵייעֶר אוּנגליק הָאט מִיך גֶעשׁמֶערְצט אוּ,manual
Ezra,33,TextRegion_1647553089066_20l5,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: פִיר דִיא צוּקוּנפט קֶאן אִיך נִיכְט פֶערְז,manual
Ezra,33,TextRegion_1647553089066_20l7,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: וואוּ מיינסטוּ דָאס?,manual
Ezra,33,TextRegion_1647553089066_20l8,untagged speaker,NOA,untagged speaker (unknown) 'געזרא',"געזרא: אֵיין פֶעסטֶער וִוילֶע קאן אַלעס, קֶענִיג! ",manual
Ezra,33,TextRegion_1647553089066_20l19,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: מַיין פרייַנד! עֶס אִיזְט וַואהְר אִיך בּין,manual
Ezra,33,TextRegion_1647553089066_20l27,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',"קעניג: דֶער טְרָאהן אִיזְט מַיין, דאס לַאנְד אָבּע",manual
Ezra,33,TextRegion_1647553089066_20l31,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: דָאס אִיזְט מֵיינֶע זאכֶע!,manual
Ezra,33,TextRegion_1647553089066_20l32,untagged speaker,NOA,untagged speaker (unknown) 'ערא',ערא: יאָך וואהל דַיינֶע זאכֶע וַוייל דוא קאנסט דַי,manual
Ezra,33,TextRegion_1647553086121_16l3,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: יוּדע דוּא וואגסט צוּ פִיעל.,manual
Ezra,33,TextRegion_1647553086121_16l7,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: פֶערְלאסֶע מִיך!,manual
Ezra,33,TextRegion_1647553086121_16l15,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',"קעניג: שׁטֶעה אוֹיף דֶעבּארא! קֵיין וַוארְט, עֶס א",manual
Ezra,33,TextRegion_1647553086121_16l20,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: קֵיין וַוארְט דעבּארא! דָאס אִיזְט דֶער שַׁ,manual
Ezra,34,r_4_1l2,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: אונדאנקבּארע! בּיזטוּ נָאך אונצוּפריעדען מִ,manual
Ezra,34,r_4_1l9,untagged speaker,NOA,untagged speaker (unknown) 'קעניג',קעניג: פרֶעכֶער יוּדע! (ציעט זיין זעבעל געגען איהן,manual
