UID,EngName,Latitude,Longitude,HebName,blank5,Rishon,YS_id,IsWord,Notes,Sourcing,KaganID,JGenID,AltEng,USBGN,EngClean,_match_status,_match_method,_grade,_confidence,_sound_match,_flags,_kima_id,_kima_name_rom,_kima_name_heb,_distance_km,_candidates
HU-00490,"Sajókaza, Hungary",48.2864119,20.5851277,שאיאקאזא,,,,,,Kagan,8355,,,,Sajókaza,no_match,,C_review,0.0,,,,,,,
HU-00491,"Bolyok, Hungary",48.2253228999999,20.25247,באליאק,,,,,,Kagan,953,,,,Bolyok,fuzzy,fuzzy,C_review,1.0,,,,,,,19083|88551|25458|22557|82046
HU-00492,"Lónya, Hungary",48.3214472,22.2703366,נאדילויניע,,,,,,Kagan,5116,,,,Lónya,fuzzy,fuzzy,C_review,1.0,,,,,,,75058|22721
HU-00493,"Őrhalom, Hungary",48.0761016,19.4046301,ערהאלאם,,,,,,Kagan,6222,,,,Őrhalom,no_match,,C_review,0.0,,,,,,,
HU-00494,"Szabolcs, Hungary",48.17242,21.49557,סאבאטש,,,,,,Added to Kagan,5484,,,,Szabolcs,no_match,,C_review,0.0,,,,,,,
HU-00494,"Szabolcs, Hungary",48.17242,21.49557,סאבאלטש,,,,,,Kagan,5484,,,,Szabolcs,no_match,,C_review,0.0,,,,,,,
HU-00494,"Szabolcs, Hungary",48.17242,21.49557,סאבלטש,,,,,,Kagan,5484,,,,Szabolcs,no_match,,C_review,0.0,,,,,,,
HU-00496,"Diszel, Tapolca, Hungary",46.8887179,17.496095,דיסעל,,,,,,Kagan,2077,,,,Diszel,no_match,,C_review,0.0,,,,,,,
HU-00497,"Perkáta, Hungary",47.0482285,18.784294,פערקאטא,,,,,,Kagan,6697,,,,Perkáta,no_match,,C_review,0.0,,,,,,,
HU-00498,"Kispalád, Hungary",48.0206439,22.8356744,ק' פאלוד,,,,,,Kagan,7600,,,,Kispalád,fuzzy,fuzzy,C_review,1.0,,,,,,,90411
