UID,EngName,Latitude,Longitude,HebName,blank5,Rishon,YS_id,IsWord,Notes,Sourcing,KaganID,JGenID,AltEng,USBGN,EngClean,_match_status,_match_method,_grade,_confidence,_sound_match,_flags,_kima_id,_kima_name_rom,_kima_name_heb,_distance_km,_candidates
HU-00141,"Nyírbátor, Hungary",47.8390013,22.130818,נירבאטאר,,,,,,Kagan,5366,2534,"Nyírbátor [Hun], Bater [Yid]",-863007,Nyírbátor,name_exact,name_exact,A_autolink,0.95,True,,13648,Nyírbátor (Hungary),ניירבטור (הונגריה),0.4,13648
HU-00141,"Nyírbátor, Hungary",47.8390013,22.130818,נירבאטור,,,,,,Kagan,5366,2534,"Nyírbátor [Hun], Bater [Yid]",-863007,Nyírbátor,name_exact,name_exact,A_autolink,0.95,True,,13648,Nyírbátor (Hungary),ניירבטור (הונגריה),0.4,13648
HU-00141,"Nyírbátor, Hungary",47.8390013,22.130818,נירבאטיו,,,,,,Kagan,5366,2534,"Nyírbátor [Hun], Bater [Yid]",-863007,Nyírbátor,name_exact,name_exact,A_autolink,0.95,True,,13648,Nyírbátor (Hungary),ניירבטור (הונגריה),0.4,13648
HU-00142,"Nyíregyháza, Hungary",47.9495324,21.7244053,אראש,,,,,,Kagan,631,722,"Nyíregyháza [Hun], Niredhaz [Yid], Níreďháza [Slov], Birkenkirchen [Ger], Mestecănești [Rom], Nyírszőlős, Oros",-863020,Nyíregyháza,name_exact,name_exact,A_autolink,0.95,True,,8615,Nyíregyháza (Hungary),נירג'הזה (הונגריה),0.6,8615
HU-00142,"Nyíregyháza, Hungary",47.9495324,21.7244053,ארוש,,,,,,Added to Kagan,631,722,"Nyíregyháza [Hun], Niredhaz [Yid], Níreďháza [Slov], Birkenkirchen [Ger], Mestecănești [Rom], Nyírszőlős, Oros",-863020,Nyíregyháza,name_exact,name_exact,A_autolink,0.95,True,,8615,Nyíregyháza (Hungary),נירג'הזה (הונגריה),0.6,8615
HU-00142,"Nyíregyháza, Hungary",47.9495324,21.7244053,נ' האזי,,,,,,LM/SS,631,722,"Nyíregyháza [Hun], Niredhaz [Yid], Níreďháza [Slov], Birkenkirchen [Ger], Mestecănești [Rom], Nyírszőlős, Oros",-863020,Nyíregyháza,name_exact,name_exact,A_autolink,0.95,True,,8615,Nyíregyháza (Hungary),נירג'הזה (הונגריה),0.6,8615
HU-00142,"Nyíregyháza, Hungary",47.95,21.7166666666666,נירעדהאז,,,,,,JGen,631,722,"Nyíregyháza [Hun], Niredhaz [Yid], Níreďháza [Slov], Birkenkirchen [Ger], Mestecănești [Rom], Nyírszőlős, Oros",-863020,Nyíregyháza,name_exact,name_exact,A_autolink,0.95,True,,8615,Nyíregyháza (Hungary),נירג'הזה (הונגריה),0.0,8615
HU-00142,"Nyíregyháza, Hungary",47.9495324,21.7244053,נירעדהאז,,,,,,Kagan,5379,722,"Nyíregyháza [Hun], Niredhaz [Yid], Níreďháza [Slov], Birkenkirchen [Ger], Mestecănești [Rom], Nyírszőlős, Oros",-863020,Nyíregyháza,name_exact,name_exact,A_autolink,0.95,True,,8615,Nyíregyháza (Hungary),נירג'הזה (הונגריה),0.6,8615
HU-00142,"Nyíregyháza, Hungary",47.9495324,21.7244053,נירעדהאזא,,,,,,LM/SS,631,722,"Nyíregyháza [Hun], Niredhaz [Yid], Níreďháza [Slov], Birkenkirchen [Ger], Mestecănești [Rom], Nyírszőlős, Oros",-863020,Nyíregyháza,name_exact,name_exact,A_autolink,0.95,True,,8615,Nyíregyháza (Hungary),נירג'הזה (הונגריה),0.6,8615
HU-00142,"Nyíregyháza, Hungary",47.9495324,21.7244053,נירעדהאזא,,,,,,Kagan,5379,722,"Nyíregyháza [Hun], Niredhaz [Yid], Níreďháza [Slov], Birkenkirchen [Ger], Mestecănești [Rom], Nyírszőlős, Oros",-863020,Nyíregyháza,name_exact,name_exact,A_autolink,0.95,True,,8615,Nyíregyháza (Hungary),נירג'הזה (הונגריה),0.6,8615
HU-00142,"Nyíregyháza, Hungary",47.9495324,21.7244053,נירעדיהאז,,,,,,LM/SS,631,722,"Nyíregyháza [Hun], Niredhaz [Yid], Níreďháza [Slov], Birkenkirchen [Ger], Mestecănești [Rom], Nyírszőlős, Oros",-863020,Nyíregyháza,name_exact,name_exact,A_autolink,0.95,True,,8615,Nyíregyháza (Hungary),נירג'הזה (הונגריה),0.6,8615
HU-00142,"Nyíregyháza, Hungary",47.9495324,21.7244053,נירעדיהאזא,,,,,,Kagan,5379,722,"Nyíregyháza [Hun], Niredhaz [Yid], Níreďháza [Slov], Birkenkirchen [Ger], Mestecănești [Rom], Nyírszőlős, Oros",-863020,Nyíregyháza,name_exact,name_exact,A_autolink,0.95,True,,8615,Nyíregyháza (Hungary),נירג'הזה (הונגריה),0.6,8615
HU-00142,"Nyíregyháza, Hungary",47.9495324,21.7244053,נירעטהאז,,,,,,Kagan,5379,722,"Nyíregyháza [Hun], Niredhaz [Yid], Níreďháza [Slov], Birkenkirchen [Ger], Mestecănești [Rom], Nyírszőlős, Oros",-863020,Nyíregyháza,name_exact,name_exact,A_autolink,0.95,True,,8615,Nyíregyháza (Hungary),נירג'הזה (הונגריה),0.6,8615
HU-00143,"Nyírlugos, Hungary",47.6917038,22.0400467,נ' לוגאש,,,,,,Kagan,5375,3643,"Nyírlugos [Hun], Nairlugos",-863067,Nyírlugos,name_exact,name_exact,A_autolink,0.95,True,,14006,Nyírlugos (Hungary),לוגאש (הונגריה),0.2,14006
HU-00143,"Nyírlugos, Hungary",47.6917038,22.0400467,ניר לוגאש,,,,,,LM/SS,5375,3643,"Nyírlugos [Hun], Nairlugos",-863067,Nyírlugos,name_exact,name_exact,A_autolink,0.95,True,,14006,Nyírlugos (Hungary),לוגאש (הונגריה),0.2,14006
HU-00143,"Nyírlugos, Hungary",47.6917038,22.0400467,נירלוגאש,,,,,,Kagan,5375,3643,"Nyírlugos [Hun], Nairlugos",-863067,Nyírlugos,name_exact,name_exact,A_autolink,0.95,True,,14006,Nyírlugos (Hungary),לוגאש (הונגריה),0.2,14006
HU-00145,"Putnok, Hungary",48.2939006999999,20.4333508,פאטנאק,,,,,,Kagan,6486,2700,Putnok [Hun],-864908,Putnok,name_exact,name_exact,A_autolink,0.95,True,,14249,Putnok (Hungary),פוטנוק (הונגריה),0.2,14249
HU-00145,"Putnok, Hungary",48.2939006999999,20.4333508,פאטניק,,,,,,Kagan,6486,2700,Putnok [Hun],-864908,Putnok,name_exact,name_exact,A_autolink,0.95,True,,14249,Putnok (Hungary),פוטנוק (הונגריה),0.2,14249
HU-00145,"Putnok, Hungary",48.2939006999999,20.4333508,פוטנאק,,,,,,ZY,6486,2700,Putnok [Hun],-864908,Putnok,name_exact,name_exact,A_autolink,0.95,True,,14249,Putnok (Hungary),פוטנוק (הונגריה),0.2,14249
HU-00145,"Putnok, Hungary",48.2939006999999,20.4333508,פוטנוק,,,,,,Kagan,6486,2700,Putnok [Hun],-864908,Putnok,name_exact,name_exact,A_autolink,0.95,True,,14249,Putnok (Hungary),פוטנוק (הונגריה),0.2,14249
HU-00145,"Putnok, Hungary",48.2939006999999,20.4333508,פוטניק,,,,,,Kagan,6486,2700,Putnok [Hun],-864908,Putnok,name_exact,name_exact,A_autolink,0.95,True,,14249,Putnok (Hungary),פוטנוק (הונגריה),0.2,14249
HU-00145,"Putnok, Hungary",48.2939006999999,20.4333508,פיטנאק,,,,,,Kagan,6486,2700,Putnok [Hun],-864908,Putnok,name_exact,name_exact,A_autolink,0.95,True,,14249,Putnok (Hungary),פוטנוק (הונגריה),0.2,14249
HU-00147,"Salgótarján, Hungary",48.0935237,19.7999813,ש' טאריאן,,,,,,LM/SS,8370,2707,"Salgótarján [Hun], Schalgotarjan [Ger], Šalgov-Tarjany [Slov], Shalgo Tar'yan",-865655,Salgótarján,name_exact,name_exact,A_autolink,0.95,True,,8476,Salgótarján (Hungary),שלגוטרין (הונגריה),1.3,8476
HU-00147,"Salgótarján, Hungary",48.0935237,19.7999813,שאלגאטאריאן,,,,,,LM/SS,8370,2707,"Salgótarján [Hun], Schalgotarjan [Ger], Šalgov-Tarjany [Slov], Shalgo Tar'yan",-865655,Salgótarján,name_exact,name_exact,A_autolink,0.95,True,,8476,Salgótarján (Hungary),שלגוטרין (הונגריה),1.3,8476
HU-00147,"Salgótarján, Hungary",48.0935237,19.7999813,שאלגו טאריאן,,,,,,LM/SS,8370,2707,"Salgótarján [Hun], Schalgotarjan [Ger], Šalgov-Tarjany [Slov], Shalgo Tar'yan",-865655,Salgótarján,name_exact,name_exact,A_autolink,0.95,True,,8476,Salgótarján (Hungary),שלגוטרין (הונגריה),1.3,8476
HU-00147,"Salgótarján, Hungary",48.0935237,19.7999813,שאלגן טאריאן,,,,,,LM/SS,8370,2707,"Salgótarján [Hun], Schalgotarjan [Ger], Šalgov-Tarjany [Slov], Shalgo Tar'yan",-865655,Salgótarján,name_exact,name_exact,A_autolink,0.95,True,,8476,Salgótarján (Hungary),שלגוטרין (הונגריה),1.3,8476
HU-00148,"Sárbogárd, Hungary",47.3647271,24.3922139,באגארדע,,,,,,Kagan,821,6270,"Sárbogárd [Hun], Bochart [Ger], Pusztaegres, Sárszentmiklós",-865764,Sárbogárd,name_exact,name_exact,A_autolink,0.95,True,,16339,Sárbogárd (Hungary),שרבוגרד (הונגריה),439.9,16339
HU-00148,"Sárbogárd, Hungary",47.3647271,24.3922139,פוסטאעגרעש,,,,,,Kagan,6497,6270,"Sárbogárd [Hun], Bochart [Ger], Pusztaegres, Sárszentmiklós",-865764,Sárbogárd,name_exact,name_exact,A_autolink,0.95,True,,16339,Sárbogárd (Hungary),שרבוגרד (הונגריה),439.9,16339
HU-00148,"Sárbogárd, Hungary",47.3647271,24.3922139,שארבאגאדי,,,,,,Kagan,8420,6270,"Sárbogárd [Hun], Bochart [Ger], Pusztaegres, Sárszentmiklós",-865764,Sárbogárd,name_exact,name_exact,A_autolink,0.95,True,,16339,Sárbogárd (Hungary),שרבוגרד (הונגריה),439.9,16339
HU-00148,"Sárbogárd, Hungary",47.3647271,24.3922139,שארבאגארד,,,,,,LM/SS,8420,6270,"Sárbogárd [Hun], Bochart [Ger], Pusztaegres, Sárszentmiklós",-865764,Sárbogárd,name_exact,name_exact,A_autolink,0.95,True,,16339,Sárbogárd (Hungary),שרבוגרד (הונגריה),439.9,16339
HU-00151,"Nyírbogát, Hungary",47.8019774,22.0608515,באגאד,,,,,,Kagan,816,3150,"Nyírbogát [Hun], Bogat [Yid], Bogát, Bogáth, Nyirbognt",-863010,Nyírbogát,fuzzy,fuzzy,C_review,1.0,,,,,,,80244
HU-00151,"Nyírbogát, Hungary",47.8019774,22.0608515,באגאד,,,,,,LM/SS,5364,3150,"Nyírbogát [Hun], Bogat [Yid], Bogát, Bogáth, Nyirbognt",-863010,Nyírbogát,fuzzy,fuzzy,C_review,1.0,,,,,,,80244
HU-00151,"Nyírbogát, Hungary",47.8019774,22.0608515,באגאט,,,,,,Added to Kagan,816,3150,"Nyírbogát [Hun], Bogat [Yid], Bogát, Bogáth, Nyirbognt",-863010,Nyírbogát,fuzzy,fuzzy,C_review,1.0,,,,,,,80244|20937|7644
HU-00151,"Nyírbogát, Hungary",47.8,22.0666666666667,באגאט,,,,,,JGen,5364,3150,"Nyírbogát [Hun], Bogat [Yid], Bogát, Bogáth, Nyirbognt",-863010,Nyírbogát,fuzzy,fuzzy,C_review,1.0,,,,,,,80244|20937|7644
HU-00151,"Nyírbogát, Hungary",47.8019774,22.0608515,נ' באגאד,,,,,,Kagan,5363,3150,"Nyírbogát [Hun], Bogat [Yid], Bogát, Bogáth, Nyirbognt",-863010,Nyírbogát,fuzzy,fuzzy,C_review,1.0,,,,,,,80244
HU-00151,"Nyírbogát, Hungary",47.8019774,22.0608515,נ' באגאט,,,,,,Kagan,5364,3150,"Nyírbogát [Hun], Bogat [Yid], Bogát, Bogáth, Nyirbognt",-863010,Nyírbogát,fuzzy,fuzzy,C_review,1.0,,,,,,,80244
HU-00151,"Nyírbogát, Hungary",47.8019774,22.0608515,ניר באגאד,,,,,,LM/SS,5364,3150,"Nyírbogát [Hun], Bogat [Yid], Bogát, Bogáth, Nyirbognt",-863010,Nyírbogát,fuzzy,fuzzy,C_review,1.0,,,,,,,80244
HU-00151,"Nyírbogát, Hungary",47.8019774,22.0608515,נירבאגאד,,,,,,Kagan,5363,3150,"Nyírbogát [Hun], Bogat [Yid], Bogát, Bogáth, Nyirbognt",-863010,Nyírbogát,fuzzy,fuzzy,C_review,1.0,,,,,,,80244
HU-00151,"Nyírbogát, Hungary",47.8019774,22.0608515,נירבאגאט,,,,,,Kagan,5364,3150,"Nyírbogát [Hun], Bogat [Yid], Bogát, Bogáth, Nyirbognt",-863010,Nyírbogát,fuzzy,fuzzy,C_review,1.0,,,,,,,80244
HU-00152,"Gyöngyös, Hungary",47.7833333333333,19.9333333333333,גאנדיש,,,,,,JGen,2083,2696,"Gyöngyös [Hun], Gondish [Yid], Gengeß [Ger], Đunđuš [Croa], Dindish",-854805,Gyöngyös,name_exact,name_exact,A_autolink,0.95,True,,11758,Gyöngyös (Hungary),ג'ונג'וש (הונגריה),0.0,11758
HU-00152,"Gyöngyös, Hungary",47.7772651,19.9294927,דאנידיאש,,,,,,Kagan,2083,2696,"Gyöngyös [Hun], Gondish [Yid], Gengeß [Ger], Đunđuš [Croa], Dindish",-854805,Gyöngyös,name_exact,name_exact,A_autolink,0.95,True,,11758,Gyöngyös (Hungary),ג'ונג'וש (הונגריה),0.7,11758
HU-00152,"Gyöngyös, Hungary",47.7772651,19.9294927,דיאנדאש,,,,,,Kagan,2083,2696,"Gyöngyös [Hun], Gondish [Yid], Gengeß [Ger], Đunđuš [Croa], Dindish",-854805,Gyöngyös,name_exact,name_exact,A_autolink,0.95,True,,11758,Gyöngyös (Hungary),ג'ונג'וש (הונגריה),0.7,11758
HU-00152,"Gyöngyös, Hungary",47.7772651,19.9294927,דיאנדיאש,,,,,,LM/SS,2083,2696,"Gyöngyös [Hun], Gondish [Yid], Gengeß [Ger], Đunđuš [Croa], Dindish",-854805,Gyöngyös,name_exact,name_exact,A_autolink,0.95,True,,11758,Gyöngyös (Hungary),ג'ונג'וש (הונגריה),0.7,11758
HU-00152,"Gyöngyös, Hungary",47.7772651,19.9294927,דיאנדיעש,,,,,,Kagan,2083,2696,"Gyöngyös [Hun], Gondish [Yid], Gengeß [Ger], Đunđuš [Croa], Dindish",-854805,Gyöngyös,name_exact,name_exact,A_autolink,0.95,True,,11758,Gyöngyös (Hungary),ג'ונג'וש (הונגריה),0.7,11758
HU-00152,"Gyöngyös, Hungary",47.7772651,19.9294927,דיאנדיש,,,,,,LM/SS,2083,2696,"Gyöngyös [Hun], Gondish [Yid], Gengeß [Ger], Đunđuš [Croa], Dindish",-854805,Gyöngyös,name_exact,name_exact,A_autolink,0.95,True,,11758,Gyöngyös (Hungary),ג'ונג'וש (הונגריה),0.7,11758
HU-00152,"Gyöngyös, Hungary",47.7772651,19.9294927,דיונדיוש,,,,,,Kagan,2083,2696,"Gyöngyös [Hun], Gondish [Yid], Gengeß [Ger], Đunđuš [Croa], Dindish",-854805,Gyöngyös,name_exact,name_exact,A_autolink,0.95,True,,11758,Gyöngyös (Hungary),ג'ונג'וש (הונגריה),0.7,11758
HU-00152,"Gyöngyös, Hungary",47.7772651,19.9294927,דינדוש,,,,,,,2083,2696,"Gyöngyös [Hun], Gondish [Yid], Gengeß [Ger], Đunđuš [Croa], Dindish",-854805,Gyöngyös,name_exact,name_exact,A_autolink,0.95,True,,11758,Gyöngyös (Hungary),ג'ונג'וש (הונגריה),0.7,11758
HU-00152,"Gyöngyös, Hungary",47.7772651,19.9294927,דינדיאש,,,,,,Kagan,2083,2696,"Gyöngyös [Hun], Gondish [Yid], Gengeß [Ger], Đunđuš [Croa], Dindish",-854805,Gyöngyös,name_exact,name_exact,A_autolink,0.95,True,,11758,Gyöngyös (Hungary),ג'ונג'וש (הונגריה),0.7,11758
HU-00152,"Gyöngyös, Hungary",47.7772651,19.9294927,דינדיש,,,,,,JGen,2083,2696,"Gyöngyös [Hun], Gondish [Yid], Gengeß [Ger], Đunđuš [Croa], Dindish",-854805,Gyöngyös,name_exact,name_exact,A_autolink,0.95,True,,11758,Gyöngyös (Hungary),ג'ונג'וש (הונגריה),0.7,11758
HU-00152,"Gyöngyös, Hungary",47.7772651,19.9294927,דינדעש,,,,,,Kagan,2083,2696,"Gyöngyös [Hun], Gondish [Yid], Gengeß [Ger], Đunđuš [Croa], Dindish",-854805,Gyöngyös,name_exact,name_exact,A_autolink,0.95,True,,11758,Gyöngyös (Hungary),ג'ונג'וש (הונגריה),0.7,11758
HU-00152,"Gyöngyös, Hungary",47.7772651,19.9294927,דינדש,,,,,,Kagan,2083,2696,"Gyöngyös [Hun], Gondish [Yid], Gengeß [Ger], Đunđuš [Croa], Dindish",-854805,Gyöngyös,name_exact,name_exact,A_autolink,0.95,True,,11758,Gyöngyös (Hungary),ג'ונג'וש (הונגריה),0.7,11758
HU-00152,"Gyöngyös, Hungary",47.7772651,19.9294927,דיענדיעש,,,,,,Kagan,2083,2696,"Gyöngyös [Hun], Gondish [Yid], Gengeß [Ger], Đunđuš [Croa], Dindish",-854805,Gyöngyös,name_exact,name_exact,A_autolink,0.95,True,,11758,Gyöngyös (Hungary),ג'ונג'וש (הונגריה),0.7,11758
HU-00152,"Gyöngyös, Hungary",47.7772651,19.9294927,דיענדיש,,,,,,Kagan,2083,2696,"Gyöngyös [Hun], Gondish [Yid], Gengeß [Ger], Đunđuš [Croa], Dindish",-854805,Gyöngyös,name_exact,name_exact,A_autolink,0.95,True,,11758,Gyöngyös (Hungary),ג'ונג'וש (הונגריה),0.7,11758
HU-00152,"Gyöngyös, Hungary",47.7772651,19.9294927,דענדיש,,,,,,Kagan,2083,2696,"Gyöngyös [Hun], Gondish [Yid], Gengeß [Ger], Đunđuš [Croa], Dindish",-854805,Gyöngyös,name_exact,name_exact,A_autolink,0.95,True,,11758,Gyöngyös (Hungary),ג'ונג'וש (הונגריה),0.7,11758
HU-00154,"Tiszabercel, Hungary",48.1564744999999,21.6463652,בערצאל,,,,,,Added to Kagan,1438,3834,"Tiszabercel [Hun], Berczel",-868538,Tiszabercel,fuzzy,fuzzy,C_review,1.0,,,,,,,81141
HU-00154,"Tiszabercel, Hungary",48.1564744999999,21.6463652,בערצעל,,,,,,Added to Kagan,1438,3834,"Tiszabercel [Hun], Berczel",-868538,Tiszabercel,fuzzy,fuzzy,C_review,1.0,,,,,,,81141
HU-00154,"Tiszabercel, Hungary",48.1564744999999,21.6463652,ט' בערצעל,,,,,,Kagan,1438,3834,"Tiszabercel [Hun], Berczel",-868538,Tiszabercel,fuzzy,fuzzy,C_review,1.0,,,,,,,81141
HU-00154,"Tiszabercel, Hungary",48.1564744999999,21.6463652,טיסא בערצעל,,,,,,LM/SS,1438,3834,"Tiszabercel [Hun], Berczel",-868538,Tiszabercel,fuzzy,fuzzy,C_review,1.0,,,,,,,81141
HU-00154,"Tiszabercel, Hungary",48.1564744999999,21.6463652,טיסאבערצעל,,,,,,Kagan,1438,3834,"Tiszabercel [Hun], Berczel",-868538,Tiszabercel,fuzzy,fuzzy,C_review,1.0,,,,,,,81141
HU-00154,"Tiszabercel, Hungary",48.1564744999999,21.6463652,טיסאַבערצעל,,,,,,,1438,3834,"Tiszabercel [Hun], Berczel",-868538,Tiszabercel,fuzzy,fuzzy,C_review,1.0,,,,,,,81141
HU-00156,"Mezőcsát, Hungary",47.8166666666667,20.9166666666667,טטשאטה,,,,,,Prenum 662,4996,3129,"Mezőcsát [Hun], Tshat [Yid], Leberitz [Ger]",-861440,Mezőcsát,fuzzy,fuzzy,C_review,1.0,,,,,,,74254
HU-00156,"Mezőcsát, Hungary",47.8166666666667,20.9166666666667,טשאט,,,,,,JGen,4996,3129,"Mezőcsát [Hun], Tshat [Yid], Leberitz [Ger]",-861440,Mezőcsát,fuzzy,fuzzy,C_review,1.0,,,,,,,74254
HU-00156,"Mezőcsát, Hungary",47.8207081,20.9051607,טשאטה,,,,,,Kagan,3739,3129,"Mezőcsát [Hun], Tshat [Yid], Leberitz [Ger]",-861440,Mezőcsát,fuzzy,fuzzy,C_review,1.0,,,,,,,74254|19863
HU-00156,"Mezőcsát, Hungary",47.8207081,20.9051607,טשאטה,,,,,,Dor4,4996,3129,"Mezőcsát [Hun], Tshat [Yid], Leberitz [Ger]",-861440,Mezőcsát,fuzzy,fuzzy,C_review,1.0,,,,,,,74254|19863
HU-00156,"Mezőcsát, Hungary",47.8207081,20.9051607,טשאטע,,,,,,Kagan,3739,3129,"Mezőcsát [Hun], Tshat [Yid], Leberitz [Ger]",-861440,Mezőcsát,fuzzy,fuzzy,C_review,1.0,,,,,,,74254|19863
HU-00156,"Mezőcsát, Hungary",47.8207081,20.9051607,מ’ טשאטה,,,,,,Kagan,4996,3129,"Mezőcsát [Hun], Tshat [Yid], Leberitz [Ger]",-861440,Mezőcsát,fuzzy,fuzzy,C_review,1.0,,,,,,,74254
HU-00156,"Mezőcsát, Hungary",47.8207081,20.9051607,מעזא טשאט,,,,,,LM/SS,4996,3129,"Mezőcsát [Hun], Tshat [Yid], Leberitz [Ger]",-861440,Mezőcsát,fuzzy,fuzzy,C_review,1.0,,,,,,,74254
HU-00156,"Mezőcsát, Hungary",47.8207081,20.9051607,מעזעטשאט,,,,,,Kagan,4996,3129,"Mezőcsát [Hun], Tshat [Yid], Leberitz [Ger]",-861440,Mezőcsát,fuzzy,fuzzy,C_review,1.0,,,,,,,74254
HU-00158,"Cigand, Hungary",48.2558936999999,21.8889241,נ’ ציגאנד,,,,,,Kagan,5130,3625,"Cigánd [Hun], Kiscigánd, Kisczigánd, Nagycigánd",-850773,Cigand,no_match,,C_review,0.0,,,,,,,
HU-00158,"Cigand, Hungary",48.2558936999999,21.8889241,נאדיציגאנד,,,,,,Kagan,5130,3625,"Cigánd [Hun], Kiscigánd, Kisczigánd, Nagycigánd",-850773,Cigand,no_match,,C_review,0.0,,,,,,,
HU-00158,"Cigand, Hungary",48.2558936999999,21.8889241,ציבאנד,,,,,,Dor4,6976,3625,"Cigánd [Hun], Kiscigánd, Kisczigánd, Nagycigánd",-850773,Cigand,no_match,,C_review,0.0,,,,,,,
HU-00158,"Cigand, Hungary",48.2558936999999,21.8889241,ציגאנד,,,,,,LM/SS,6976,3625,"Cigánd [Hun], Kiscigánd, Kisczigánd, Nagycigánd",-850773,Cigand,no_match,,C_review,0.0,,,,,,,
HU-00158,"Cigand, Hungary",48.2558936999999,21.8889241,ציגאנדע,,,,,,Kagan,6977,3625,"Cigánd [Hun], Kiscigánd, Kisczigánd, Nagycigánd",-850773,Cigand,no_match,,C_review,0.0,,,,,,,
HU-00160,"Biharnagybajom, Hungary",47.2108104,21.2302309,באיאם,,,,,,Dor4,1206,3647,"Biharnagybajom [Hun], Nagybajom",-849892,Biharnagybajom,fuzzy,fuzzy,C_review,0.667,,,,,,,11784
HU-00160,"Biharnagybajom, Hungary",47.2108104,21.2302309,באיום,,,,,,LM/SS,1206,3647,"Biharnagybajom [Hun], Nagybajom",-849892,Biharnagybajom,no_match,,C_review,0.0,,,,,,,
HU-00160,"Biharnagybajom, Hungary",47.2108104,21.2302309,בואיום,,,,,,Kagan,1206,3647,"Biharnagybajom [Hun], Nagybajom",-849892,Biharnagybajom,no_match,,C_review,0.0,,,,,,,
HU-00160,"Biharnagybajom, Hungary",47.2108104,21.2302309,בויאהם,,,,,,Kagan,1206,3647,"Biharnagybajom [Hun], Nagybajom",-849892,Biharnagybajom,no_match,,C_review,0.0,,,,,,,
HU-00160,"Biharnagybajom, Hungary",47.2108104,21.2302309,ביהארנאדיבאיאם,,,,,,Kagan,1206,3647,"Biharnagybajom [Hun], Nagybajom",-849892,Biharnagybajom,no_match,,C_review,0.0,,,,,,,
HU-00160,"Biharnagybajom, Hungary",47.2108104,21.2302309,נאדיבאיאם,,,,,,Kagan,1206,3647,"Biharnagybajom [Hun], Nagybajom",-849892,Biharnagybajom,no_match,,C_review,0.0,,,,,,,
HU-00162,"Ónod, Hungary",48.0024425,20.9146535,אנאד,,,,,,LM/SS,494,,,,Ónod,fuzzy,fuzzy,C_review,1.0,,,,,,,72998
HU-00164,"Nyírbakta, Baktalórántháza, Hungary",47.9981255,22.0807519,באכטא,,,,,,Suggested by Shia,925,3143,"Baktalórántháza [Hun], Lorántháza",-848905,Nyírbakta,no_match,,C_review,0.0,,,,,,,
HU-00164,"Nyírbakta, Baktalórántháza, Hungary",47.9981255,22.0807519,באכטי,,,,,,Prenum 131,5367,3143,"Baktalórántháza [Hun], Lorántháza",,Nyírbakta,no_match,,C_review,0.0,,,,,,,
HU-00164,"Nyírbakta, Baktalórántháza, Hungary",47.9981255,22.0807519,באכטע,,,,,,Kagan,925,3143,"Baktalórántháza [Hun], Lorántháza",-848905,Nyírbakta,no_match,,C_review,0.0,,,,,,,
HU-00164,"Nyírbakta, Baktalórántháza, Hungary",47.9981255,22.0807519,ניר באכטא,,,,,,Prenum 94,5367,3143,"Baktalórántháza [Hun], Lorántháza",-848905,Nyírbakta,no_match,,C_review,0.0,,,,,,,
HU-00164,"Nyírbakta, Baktalórántháza, Hungary",47.9981255,22.0807519,ניר באכטע,,,,,,MHS,5367,3143,"Baktalórántháza [Hun], Lorántháza",-848905,Nyírbakta,no_match,,C_review,0.0,,,,,,,
HU-00164,"Nyírbakta, Baktalórántháza, Hungary",47.9981255,22.0807519,נירבאכטא,,,,,,Suggested by Shia,5367,3143,"Baktalórántháza [Hun], Lorántháza",-848905,Nyírbakta,no_match,,C_review,0.0,,,,,,,
HU-00164,"Nyírbakta, Baktalórántháza, Hungary",47.9981255,22.0807519,נירבאכטע,,,,,,Kagan,5367,3143,"Baktalórántháza [Hun], Lorántháza",-848905,Nyírbakta,no_match,,C_review,0.0,,,,,,,
HU-00165,"Boldog, Hungary",47.6031287,19.687521,באלדאג,,,,,,LM/SS,942,,,,Boldog,no_match,,C_review,0.0,,,,,,,
HU-00165,"Boldog, Hungary",47.6031287,19.687521,באלטאק,,,,,,Kagan,942,,,,Boldog,fuzzy,fuzzy,C_review,0.75,,,,,,,21649
HU-00167,"Tiszabezdéd, Hungary",48.3633432,22.151102,בעזדעד,,,,,,Kagan,1327,3634,"Tiszabezdéd [Hun], Bezdéd",-868540,Tiszabezdéd,no_match,,C_review,0.0,,,,,,,
HU-00167,"Tiszabezdéd, Hungary",48.3633432,22.151102,בעזדעד,,,,,JG 868540,LM/SS,1330,3634,"Tiszabezdéd [Hun], Bezdéd",-868540,Tiszabezdéd,no_match,,C_review,0.0,,,,,,,
HU-00167,"Tiszabezdéd, Hungary",48.3633432,22.151102,בעזדעט,,,,,,Kagan,1327,3634,"Tiszabezdéd [Hun], Bezdéd",-868540,Tiszabezdéd,no_match,,C_review,0.0,,,,,,,
HU-00167,"Tiszabezdéd, Hungary",48.3633432,22.151102,בעזריד,,,,,,Kagan,1330,3634,"Tiszabezdéd [Hun], Bezdéd",-868540,Tiszabezdéd,no_match,,C_review,0.0,,,,,,,
HU-00167,"Tiszabezdéd, Hungary",48.3633432,22.151102,ט. בעזדעד,,,,,,,1330,3634,"Tiszabezdéd [Hun], Bezdéd",-868540,Tiszabezdéd,no_match,,C_review,0.0,,,,,,,
HU-00167,"Tiszabezdéd, Hungary",48.3633432,22.151102,טיסא בעזדעד,,,,,,,1330,3634,"Tiszabezdéd [Hun], Bezdéd",-868540,Tiszabezdéd,no_match,,C_review,0.0,,,,,,,
