UID,EngName,Latitude,Longitude,HebName,blank5,Rishon,YS_id,IsWord,Notes,Sourcing,KaganID,JGenID,AltEng,USBGN,EngClean,_match_status,_match_method,_grade,_confidence,_sound_match,_flags,_kima_id,_kima_name_rom,_kima_name_heb,_distance_km,_candidates
AR-00001,Buenos Aires,-34.6036844,-58.3815591,בואינוס איירעס,,,,,,,,,,,Buenos Aires,name_exact,coords,B_review,0.85,True,,510,Buenos Aires (Argentina),בואנוס איירס (ארגנטינה),0.4,510|7921|9397
AR-00001,Buenos Aires,-34.6036844,-58.3815591,בונעס איירעס,,,,,,DivM,,,,,Buenos Aires,name_exact,coords,B_review,0.85,True,,510,Buenos Aires (Argentina),בואנוס איירס (ארגנטינה),0.4,510|7921|9397
AR-00001,Buenos Aires,-34.6036844,-58.3815591,בונעס אירעס,,,,,,Prenum - Hemdat Yisrael,,,,,Buenos Aires,name_exact,coords,B_review,0.85,True,,510,Buenos Aires (Argentina),בואנוס איירס (ארגנטינה),0.4,510|7921|9397
AR-00001,Buenos Aires,-34.6036844,-58.3815591,בוענאס איירעס,,,,,,Prenum 2325,,,,,Buenos Aires,name_exact,coords,B_review,0.85,True,,510,Buenos Aires (Argentina),בואנוס איירס (ארגנטינה),0.4,510|7921|9397
AR-00011,"Moisés Ville, Argentina",-30.7143054,-61.469815,קרית משה,,,,,,RAYK,,,,,Moisés Ville,name_exact,coords,B_review,0.85,True,,15757,Moisés Ville (Argentina),מוזסוויל (ארגנטינה),1.3,21098|21850|15757
AR-00012,Rio de la Plata,-35.1944557,-56.741207,פלאטא,,,,,,DivM,,,,,Rio de la Plata,name_exact,coords,B_review,0.85,True,,9397,Río de la Plata (Viceroyalty),ריו דה לה פלטה (מחוז),34.7,2051|9397
AR-00013,"Córdoba, Argentina",-31.416667,-64.183333,קארדובא,,,,,,Prenum 2325,,,,,Córdoba,name_exact,coords,B_review,0.85,True,,8766,Córdoba (Argentina),קורדובה (ארגנטינה),0.0,7244|8174|8766|10948
AT-00001,Vienna,48.2081743,16.3738189,וויין,,,,,,חיים וחסד א,2827,167,"Wien [Ger], Vienna [Eng], Vienne [Fr], Vindobona [Lat], Videň [Cz], Viedeň [Slov], Bécs [Hung], Beč [Serb], Viena [Rom], Wiedeń [Pol], Vena [Rus], Viden' [Ukr], Vin [Yid]",-1995499,Vienna,name_exact,name_exact,B_review,0.95,False,phonetic_mismatch,12896,Wayne (N.J.),וויין (ניו ג'רזי),6798.3,12896
AT-00011,"Baden bei Wien, Austria",48.00214,16.23091,באדן,,,,,,Kagan,845,2506,"Baden [Ger], Baden bei Wien",-1974493,Baden bei Wien,name_exact,coords,B_review,0.85,True,,7918,Baden (Austria),בדן (אוסטריה),0.7,7918|14743
AT-00015,"Güssing, Austria",47.0666666666667,16.3333333333333,גיסינג,,,,,,JGen,1682,2515,"Güssing [Ger], Németújvár [Hun], Gising [Yid], Guessing",-1979410,Güssing,name_exact,coords,B_review,0.85,True,,17715,Güssing (Austria),גוסינג (אוסטריה),1.1,13020|17715
AT-00019,Mattersburg,47.73625,16.39663,מוטערסדארף,,,,,,Kagan,4640,2505,"Mattersburg [Ger], Nagymarton [Hun], Mattersdorf [Ger, until 1924]",-1984916,Mattersburg,name_exact,coords,B_review,0.85,True,,15413,Mattersburg (Austria),מטרסדורף (אוסטריה),0.2,22285|15413
AT-00031,Wiener-Neustadt,47.8027899999999,16.23318,נוישטט,,Y,,,,15thCAshkenaz,,2524,"Wiener Neustadt [Ger], Bécsújhely [Hun]",-1995515,Wiener-Neustadt,name_exact,coords,B_review,0.85,True,,8778,Wiener Neustadt (Austria),נוישטט (אוסטריה),2.0,8778|15525
AT-00034,Salzburg,47.80949,13.05501,זלצבורג,,Y,,,,15thCAshkenaz,,2509,"Salzburg [Ger], Salzbourg [Fr], Salisburgo [Ital], Zaltsburg [Rus], Salcburk [Cz], Solnograd [Slov], Solnohrad",-1989985,Salzburg,name_exact,coords,B_review,0.85,True,,8921,Salzburg (Austria),זלצבורג (אוסטריה),1.3,8189|8921|12705
AT-00034,Salzburg,47.80949,13.05501,זלצפורק,,Y,,,,15thCAshkenaz,,2509,"Salzburg [Ger], Salzbourg [Fr], Salisburgo [Ital], Zaltsburg [Rus], Salcburk [Cz], Solnograd [Slov], Solnohrad",-1989985,Salzburg,name_exact,coords,B_review,0.85,True,,8921,Salzburg (Austria),זלצבורג (אוסטריה),1.3,8189|8921|12705
AT-00074,"Krumbach, Austria",47.5219,16.193685,קרומבאך,,,,,,Kagan,7853,,,,Krumbach,name_exact,coords,B_review,0.85,True,,18597,Krumbach (Austria),קרומבך (אוסטריה),0.3,18527|18597
AU-00003,"Melbourne, Australia",-37.8136276,144.9630576,מלבורן,,,,,,Importation Letter,,,,,Melbourne,name_exact,coords,B_review,0.85,True,,632,Melbourne (Vic.),מלבורן (ויקטוריה),0.1,632|10578
AU-00003,"Melbourne, Australia",-37.8136276,144.9630576,מעלבארן,,,,,,Gurewicz stationery,,,,,Melbourne,name_exact,coords,B_review,0.85,True,,632,Melbourne (Vic.),מלבורן (ויקטוריה),0.1,632|10578
BA-00001,"Sarajevo, Bosnia-Herzegovina",43.85,18.3833333333333,סאראיי,,,,,,Prenum - Kehilot Yaakov,8427,2329,"Sarajevo [Bosn], Szarajevó [Hun], Sarajewo [Ger], Saraybosna [Turk], Vrh Bosna, Bosna-Sarai",-94996,Sarajevo,name_exact,coords,B_review,0.85,True,,8286,Sarajevo (Bosnia and Hercegovina),סריבו (בוסניה והרצגובינה),2.5,8286|19327
BA-00001,"Sarajevo, Bosnia-Herzegovina",43.85,18.3833333333333,סאראיעווע,,,,,,Kagan,5655,2329,"Sarajevo [Bosn], Szarajevó [Hun], Sarajewo [Ger], Saraybosna [Turk], Vrh Bosna, Bosna-Sarai",-94996,Sarajevo,name_exact,coords,B_review,0.85,True,,8286,Sarajevo (Bosnia and Hercegovina),סריבו (בוסניה והרצגובינה),2.5,8286|19327
BA-00001,"Sarajevo, Bosnia-Herzegovina",43.85,18.3833333333333,סעראיעווא,,,,,,Kagan,5655,2329,"Sarajevo [Bosn], Szarajevó [Hun], Sarajewo [Ger], Saraybosna [Turk], Vrh Bosna, Bosna-Sarai",-94996,Sarajevo,name_exact,coords,B_review,0.85,True,,8286,Sarajevo (Bosnia and Hercegovina),סריבו (בוסניה והרצגובינה),2.5,8286|19327
BA-00001,"Sarajevo, Bosnia-Herzegovina",43.85,18.3833333333333,שאראי,,,,,,https://www.hebrewbooks.org/pdfpager.aspx?req=110&st=&pgnum=6,8427,2329,"Sarajevo [Bosn], Szarajevó [Hun], Sarajewo [Ger], Saraybosna [Turk], Vrh Bosna, Bosna-Sarai",-94996,Sarajevo,name_exact,coords,B_review,0.85,True,,8286,Sarajevo (Bosnia and Hercegovina),סריבו (בוסניה והרצגובינה),2.5,8286|19327
BA-00001,"Sarajevo, Bosnia-Herzegovina",43.85,18.3833333333333,שאראיי,,,,,,Kagan,8427,2329,"Sarajevo [Bosn], Szarajevó [Hun], Sarajewo [Ger], Saraybosna [Turk], Vrh Bosna, Bosna-Sarai",-94996,Sarajevo,name_exact,coords,B_review,0.85,True,,8286,Sarajevo (Bosnia and Hercegovina),סריבו (בוסניה והרצגובינה),2.5,8286|19327
BA-00001,"Sarajevo, Bosnia-Herzegovina",43.85,18.3833333333333,שראי דמי בושנה,,,,,,https://www.hebrewbooks.org/pdfpager.aspx?req=41525&st=&pgnum=232,8427,2329,"Sarajevo [Bosn], Szarajevó [Hun], Sarajewo [Ger], Saraybosna [Turk], Vrh Bosna, Bosna-Sarai",-94996,Sarajevo,name_exact,coords,B_review,0.85,True,,8286,Sarajevo (Bosnia and Hercegovina),סריבו (בוסניה והרצגובינה),2.5,8286|19327
BA-00010,"Travnik, Bosnia-Herzegovina",44.2333333333333,17.6666666666667,טראבניק,,,,,,Kagan,3673,2217,"Travnik [Bosn, Serb, Croa, Ger], Traunik",-98524,Travnik,name_exact,coords,B_review,0.85,True,,12285,"Travnik (Travnik, Bosnia and Hercegovina)","טראווניק (טראווניק, בוסניה והרצגובינה)",0.0,12285|12286
BA-00010,"Travnik, Bosnia-Herzegovina",44.2333333333333,17.6666666666667,טראווניק,,,,,,JGen,3673,2217,"Travnik [Bosn, Serb, Croa, Ger], Traunik",-98524,Travnik,name_exact,coords,B_review,0.85,True,,12285,"Travnik (Travnik, Bosnia and Hercegovina)","טראווניק (טראווניק, בוסניה והרצגובינה)",0.0,12285|12286
BA-00010,"Travnik, Bosnia-Herzegovina",44.2333333333333,17.6666666666667,טראפניק,,,,,,Kagan,3673,2217,"Travnik [Bosn, Serb, Croa, Ger], Traunik",-98524,Travnik,name_exact,coords,B_review,0.85,True,,12285,"Travnik (Travnik, Bosnia and Hercegovina)","טראווניק (טראווניק, בוסניה והרצגובינה)",0.0,12285|12286
BE-00002,Antwerp,51.2194475,4.4024643,אנטווערפין,,,,,,,513,4358,"Antwerpen [Dut], Anvers [Fr], Antwerp [Eng], Anverse [Wall]",-1953257,Antwerp,name_exact,coords,B_review,0.85,True,,643,Antwerp (Belgium),אנטורפן (בלגיה),0.3,643|7032
BE-00002,Antwerp,51.2194475,4.4024643,אנטווערפן,,,,,,Kagan,513,4358,"Antwerpen [Dut], Anvers [Fr], Antwerp [Eng], Anverse [Wall]",-1953257,Antwerp,name_exact,coords,B_review,0.85,True,,643,Antwerp (Belgium),אנטורפן (בלגיה),0.3,643|7032
BE-00002,Antwerp,51.2194475,4.4024643,אנטווערפען,,,,,,,513,4358,"Antwerpen [Dut], Anvers [Fr], Antwerp [Eng], Anverse [Wall]",-1953257,Antwerp,name_exact,coords,B_review,0.85,True,,643,Antwerp (Belgium),אנטורפן (בלגיה),0.3,643|7032
BE-00002,Antwerp,51.2194475,4.4024643,אנטוורפן,,,,,,Yabia Omer,513,4358,"Antwerpen [Dut], Anvers [Fr], Antwerp [Eng], Anverse [Wall]",-1953257,Antwerp,name_exact,coords,B_review,0.85,True,,643,Antwerp (Belgium),אנטורפן (בלגיה),0.3,643|7032
BE-00018,"Liège, Belgium",50.6333333333333,5.56666666666667,ליטיך,,,,,,Kagan,4403,4363,"Liège [Fr], Lüttich [Ger], Luik [Dut], Luick [Wal], Liége [Fr, until 1949]",-1964016,Liège,name_exact,coords,B_review,0.85,True,,10512,Liège (Belgium : Province),ליאז' (בלגיה : פרובינציה),0.0,8637|10512
BE-00022,"Namur, Belgium",50.4666666666667,4.83333333333333,,,,,,,JGen,,6617,"Namur [Fr], Namen [Dut], Nameur [Wall], Namür [Ger]",-1965962,Namur,name_exact,coords,B_review,0.85,True,,11904,Namur (Belgium : Province),נאמור (בלגיה : פרובינציה),1.2,10227|11904
BG-00011,"Vidin, Bulgaria",43.996159,22.8679302,בודון,,,,,,,2727,2370,"Vidin [Bulg], Widin, Vidine",-839613,Vidin,name_exact,coords,B_review,0.85,True,,8382,Vidin (Bulgaria),וידין (בולגריה),1.0,8382|9226
BG-00011,"Vidin, Bulgaria",43.996159,22.8679302,ווידין,,,,,,Kagan,2727,2370,"Vidin [Bulg], Widin, Vidine",-839613,Vidin,name_exact,coords,B_review,0.85,True,,8382,Vidin (Bulgaria),וידין (בולגריה),1.0,8382|9226
BG-00011,"Vidin, Bulgaria",43.996159,22.8679302,וידין,,,,Y,,SDM,2727,2370,"Vidin [Bulg], Widin, Vidine",-839613,Vidin,name_exact,coords,B_review,0.85,True,,8382,Vidin (Bulgaria),וידין (בולגריה),1.0,8382|9226
BG-00012,"Nikopol, Bulgaria",43.700859,24.8946628,ניקופול,,,,,,SDM,,2364,"Nikopol [Bulg, Rom], Niğbolu [Turk], Nikopolis [Grk], Nicopoli [Ital], Nikápoly [Hun], Nicopolis [Lat], Nikopoli, Nikopil, Nicopol",-836702,Nikopol,name_exact,coords,B_review,0.85,True,,13375,Nikopol (Bulgaria),ניקופול (בולגריה),0.4,13375|17828
BG-00013,"Plovdiv, Bulgaria",42.1354079,24.7452904,פיליבי,,,,,,Kagan,6837,2355,"Plovdiv [Bulg], Filibe [Turk], Philippopoli [Grk], Vinipoppolis, Poulpoudeva, Plovdin, Ploudin, Pinople, Philippopolis, Philippopel, Filipopol, Filiba",-837298,Plovdiv,name_exact,name_exact,B_review,0.95,False,phonetic_mismatch,12685,Pleven (Bulgaria),פלבן (בולגריה),142.5,12685
BY-00003,"Mogilev, Belarus",53.9007159,30.3313598,מאהלוב,,,,,,Added to Kagan,4683,1126,"Mahilyow [Bel], Mogilev [Rus], Molev [Yid], Mohylew [Ger, Pol], Mohyliv [Ukr], Mogiliovas [Lith], Mohylów, Mogilew, Mahileu, Mohilev, Mahiliou, Mogilyov, Mohliv, Mogilev-na-Dniepr",-1945803,Mogilev,name_exact,coords,B_review,0.85,True,,10965,Mahili︠o︡ŭ (Belarus),מוהילב (בלארוס),1.2,10965|18781
BY-00003,"Mogilev, Belarus",53.9007159,30.3313598,מאהליב,,,,,,JGen,4683,1126,"Mahilyow [Bel], Mogilev [Rus], Molev [Yid], Mohylew [Ger, Pol], Mohyliv [Ukr], Mogiliovas [Lith], Mohylów, Mogilew, Mahileu, Mohilev, Mahiliou, Mogilyov, Mohliv, Mogilev-na-Dniepr",-1945803,Mogilev,name_exact,coords,B_review,0.85,True,,10965,Mahili︠o︡ŭ (Belarus),מוהילב (בלארוס),1.2,10965|18781
BY-00004,"Vitsyebsk, Belarus",55.1926809,30.206359,וויטעבסק,,,,,,JGen,2749,563,"Vitsyebsk [Bel], Vitebsk [Rus, Yid], Witebsk [Pol], Wizebsk [Ger], Vicebska [Latv], Vitebskas [Lith], Vitsebsk, Vicebsk, Viciebsk",-1951346,Vitsyebsk,name_exact,coords,B_review,0.85,True,,942,Vitsebsk (Belarus),ויטבסק (בלארוס),2.7,942|8459
BY-00004,"Vitsyebsk, Belarus",55.1926809,30.206359,וויטעפסק,,,,,,Torat Hesed,2749,563,"Vitsyebsk [Bel], Vitebsk [Rus, Yid], Witebsk [Pol], Wizebsk [Ger], Vicebska [Latv], Vitebskas [Lith], Vitsebsk, Vicebsk, Viciebsk",-1951346,Vitsyebsk,name_exact,coords,B_review,0.85,True,,942,Vitsebsk (Belarus),ויטבסק (בלארוס),2.7,942|8459
BY-00005,"Grodno, Belarus",53.6693538,23.8131306,גראדנא,,,,,,Kagan,1787,46,"Grodno [Pol, Rus], Grodne [Yid], Hrodna [Bel], Gardinas [Lith], Garten [Ger], Hurodno [Yid], Horodne",-1943562,Grodno,name_exact,coords,B_review,0.85,True,,882,Hrodna (Belarus),גרודנו (בלארוס),0.4,882|9007
BY-00005,"Grodno, Belarus",53.6693538,23.8131306,גראדנע,,,,,,JGen,1787,46,"Grodno [Pol, Rus], Grodne [Yid], Hrodna [Bel], Gardinas [Lith], Garten [Ger], Hurodno [Yid], Horodne",-1943562,Grodno,name_exact,coords,B_review,0.85,True,,882,Hrodna (Belarus),גרודנו (בלארוס),0.4,882|9007
BY-00005,"Grodno, Belarus",53.6693538,23.8131306,הוראדנא,,,,,,Kagan,1787,46,"Grodno [Pol, Rus], Grodne [Yid], Hrodna [Bel], Gardinas [Lith], Garten [Ger], Hurodno [Yid], Horodne",-1943562,Grodno,name_exact,coords,B_review,0.85,True,,882,Hrodna (Belarus),גרודנו (בלארוס),0.4,882|9007
BY-00005,"Grodno, Belarus",53.6693538,23.8131306,הוראדני,,,,,,Kagan,1787,46,"Grodno [Pol, Rus], Grodne [Yid], Hrodna [Bel], Gardinas [Lith], Garten [Ger], Hurodno [Yid], Horodne",-1943562,Grodno,name_exact,coords,B_review,0.85,True,,882,Hrodna (Belarus),גרודנו (בלארוס),0.4,882|9007
BY-00005,"Grodno, Belarus",53.6693538,23.8131306,הורדנא,,,,,,Kagan,1787,46,"Grodno [Pol, Rus], Grodne [Yid], Hrodna [Bel], Gardinas [Lith], Garten [Ger], Hurodno [Yid], Horodne",-1943562,Grodno,name_exact,coords,B_review,0.85,True,,882,Hrodna (Belarus),גרודנו (בלארוס),0.4,882|9007
BY-00006,"Brest, Belarus",52.0976214,23.7340503,בריסק,,,1102Br1,,,,1513,236,"Brest [Bel], Brest Litovsk [Rus], Brześć Litewski [Pol], Brześć nad Bugiem [Pol, 1918-39], Brisk [Yid], Brasta [Lith], Brest Litowsk, Brisk Dlita, Brisk de-Lita, Brześć-Litewsk, Brist nad Bugie, Bzheshch nad Bugyem, Bieraście",-1941830,Brest,name_exact,coords,B_review,0.85,True,,576,Brest (Belarus),בריסק (בלארוס),5.5,576|7773|10713
BY-00006,"Brest, Belarus",52.0976214,23.7340503,בריסק דליטא,,,,,,Kagan,1513,236,"Brest [Bel], Brest Litovsk [Rus], Brześć Litewski [Pol], Brześć nad Bugiem [Pol, 1918-39], Brisk [Yid], Brasta [Lith], Brest Litowsk, Brisk Dlita, Brisk de-Lita, Brześć-Litewsk, Brist nad Bugie, Bzheshch nad Bugyem, Bieraście",-1941830,Brest,name_exact,coords,B_review,0.85,True,,576,Brest (Belarus),בריסק (בלארוס),5.5,576|7773|10713
BY-00029,"Haradzišča, Belarus",53.3269782,26.0063137,האראדישטש,,,,,,Kagan,2350,1577,"Haradzishcha [Bel], Gorodishche [Rus], Horodyszcze [Pol], Horodshits [Yid], Haradzišča [Bel], Gorodyshche, Horodishtch, Chorodishtch, Horodishtch Novoredko",-1943291,Haradzišča,name_exact,name_exact,B_review,0.95,False,phonetic_mismatch,20620,"Horodok (Lut︠s︡ʹkyĭ raĭon, Ukraine)",האראדישטש (אוקראינה),,20620
BY-00041,"Suraž, Belarus",55.4053459999999,30.7169357,סוראז,,,,,סוראז הסמוכה לוויטעפסק,Torat Hesed,,2211,"Surazh [Rus, Yid], Surazh-Vitebskiy, Suraž [Bel], Suraż [Pol], Surazhi",-1950345,Suraž,name_exact,coords,B_review,0.85,True,,27164,Surazh (Belarus),סוראז (בלארוס),287.0,23522|27151|27164
BY-00045,"Lyakhavichy, Belarus",53.0333333333333,26.2666666666667,לאחוויץ,,,,,,Kagan,4525,89,"Lyakhavichy [Bel], Lyakhovichi [Rus], Lachowicze [Pol], Lechovitz [Yid], Lekhevitsh, Lechowitz, Lechovich, Lachovitch, Liachovitch, Lakhovits, Lyakhoviche, Lachavičy, Ljachovicy, Lachovici",-1945696,Lyakhavichy,name_exact,coords,B_review,0.85,True,,22491,Lyakhavichy (Belarus),לחוביץ' (בלארוס),0.7,1657|22491
BY-00062,"Lenino, Belarus",53.05,27.2333333333333,רומנובה,,,,,,JGen,,124,"Lenino [Rus, since 1917], Romanovo [Rus, before 1917], Lenina [Bel], Ramanaŭ [Bel], Romanova, Romanowo, Romanów [Pol]",-1945292,Lenino,name_exact,coords,B_review,0.85,True,,19528,"Lenin (Z︠H︡ytkavitski rai︠o︡n, Belarus)",לנין (בלארוס),80.8,19528|20961
BY-00077,"Svislach, Belarus",53.0333333333333,24.1,סוויסלאטש,,,,,,Kagan,5687,231,"Svislach [Bel], Svisloch' [Rus], Świsłocz [Pol], Sislevitsh [Yid], Svisločius [Lith], Śvisłač, Sislevitch, Sislevits, Svislovitch, Svislovitz, Svislotch, Svislots",-1950425,Svislach,name_exact,coords,B_review,0.85,True,,17520,"Svislach (Hrodzenskaia voblasts, Belarus)","סוויסלוץ' (מחוז הורדנה, בלארוס)",0.0,17520|27175
BY-00077,"Svislach, Belarus",53.0333333333333,24.1,סוויסלאץ,,,,,,Kagan,5687,231,"Svislach [Bel], Svisloch' [Rus], Świsłocz [Pol], Sislevitsh [Yid], Svisločius [Lith], Śvisłač, Sislevitch, Sislevits, Svislovitch, Svislovitz, Svislotch, Svislots",-1950425,Svislach,name_exact,coords,B_review,0.85,True,,17520,"Svislach (Hrodzenskaia voblasts, Belarus)","סוויסלוץ' (מחוז הורדנה, בלארוס)",0.0,17520|27175
BY-00077,"Svislach, Belarus",53.0333333333333,24.1,סוויסלעוויץ,,,,,,Kagan,5687,231,"Svislach [Bel], Svisloch' [Rus], Świsłocz [Pol], Sislevitsh [Yid], Svisločius [Lith], Śvisłač, Sislevitch, Sislevits, Svislovitch, Svislovitz, Svislotch, Svislots",-1950425,Svislach,name_exact,coords,B_review,0.85,True,,17520,"Svislach (Hrodzenskaia voblasts, Belarus)","סוויסלוץ' (מחוז הורדנה, בלארוס)",0.0,17520|27175
BY-00077,"Svislach, Belarus",53.0333333333333,24.1,סויסלוץ,,,,,,JGen,5687,231,"Svislach [Bel], Svisloch' [Rus], Świsłocz [Pol], Sislevitsh [Yid], Svisločius [Lith], Śvisłač, Sislevitch, Sislevits, Svislovitch, Svislovitz, Svislotch, Svislots",-1950425,Svislach,name_exact,coords,B_review,0.85,True,,17520,"Svislach (Hrodzenskaia voblasts, Belarus)","סוויסלוץ' (מחוז הורדנה, בלארוס)",0.0,17520|27175
BY-00077,"Svislach, Belarus",53.0333333333333,24.1,סיסלאוויץ,,,,,,Added to Kagan,5687,231,"Svislach [Bel], Svisloch' [Rus], Świsłocz [Pol], Sislevitsh [Yid], Svisločius [Lith], Śvisłač, Sislevitch, Sislevits, Svislovitch, Svislovitz, Svislotch, Svislots",-1950425,Svislach,name_exact,coords,B_review,0.85,True,,17520,"Svislach (Hrodzenskaia voblasts, Belarus)","סוויסלוץ' (מחוז הורדנה, בלארוס)",0.0,17520|27175
BY-00077,"Svislach, Belarus",53.0333333333333,24.1,סיסלעוויטש,,,,,,JGen,5687,231,"Svislach [Bel], Svisloch' [Rus], Świsłocz [Pol], Sislevitsh [Yid], Svisločius [Lith], Śvisłač, Sislevitch, Sislevits, Svislovitch, Svislovitz, Svislotch, Svislots",-1950425,Svislach,name_exact,coords,B_review,0.85,True,,17520,"Svislach (Hrodzenskaia voblasts, Belarus)","סוויסלוץ' (מחוז הורדנה, בלארוס)",0.0,17520|27175
BY-00077,"Svislach, Belarus",53.0333333333333,24.1,סיסלעוויץ,,,,,,Kagan,5687,231,"Svislach [Bel], Svisloch' [Rus], Świsłocz [Pol], Sislevitsh [Yid], Svisločius [Lith], Śvisłač, Sislevitch, Sislevits, Svislovitch, Svislovitz, Svislotch, Svislots",-1950425,Svislach,name_exact,coords,B_review,0.85,True,,17520,"Svislach (Hrodzenskaia voblasts, Belarus)","סוויסלוץ' (מחוז הורדנה, בלארוס)",0.0,17520|27175
BY-00077,"Svislach, Belarus",53.0333333333333,24.1,שוויסלאץ,,,,,,Kagan,5687,231,"Svislach [Bel], Svisloch' [Rus], Świsłocz [Pol], Sislevitsh [Yid], Svisločius [Lith], Śvisłač, Sislevitch, Sislevits, Svislovitch, Svislovitz, Svislotch, Svislots",-1950425,Svislach,name_exact,coords,B_review,0.85,True,,17520,"Svislach (Hrodzenskaia voblasts, Belarus)","סוויסלוץ' (מחוז הורדנה, בלארוס)",0.0,17520|27175
BY-00077,"Svislach, Belarus",53.0333333333333,24.1,שוויסלעוויץ,,,,,,Kagan,5687,231,"Svislach [Bel], Svisloch' [Rus], Świsłocz [Pol], Sislevitsh [Yid], Svisločius [Lith], Śvisłač, Sislevitch, Sislevits, Svislovitch, Svislovitz, Svislotch, Svislots",-1950425,Svislach,name_exact,coords,B_review,0.85,True,,17520,"Svislach (Hrodzenskaia voblasts, Belarus)","סוויסלוץ' (מחוז הורדנה, בלארוס)",0.0,17520|27175
BY-00077,"Svislach, Belarus",53.0333333333333,24.1,שישלעוויץ,,,,,,JGen,5687,231,"Svislach [Bel], Svisloch' [Rus], Świsłocz [Pol], Sislevitsh [Yid], Svisločius [Lith], Śvisłač, Sislevitch, Sislevits, Svislovitch, Svislovitz, Svislotch, Svislots",-1950425,Svislach,name_exact,coords,B_review,0.85,True,,17520,"Svislach (Hrodzenskaia voblasts, Belarus)","סוויסלוץ' (מחוז הורדנה, בלארוס)",0.0,17520|27175
BY-00087,"Braslaw, Belarus",55.6333333333333,27.05,ברסלב,,,,,,JGen,1541,284,"Brasłaŭ [Bel], Braslav [Rus], Brasław [Pol], Breslev [Yid], Braslaw [Bel], Breslauja [Lith], Braslava [Latv], Breslav",-1941824,Braslaw,name_exact,coords,B_review,0.85,True,,15018,Braslaŭ (Belarus),בראסלאו (בלארוס),1.4,951|18550|15018
BY-00097,"Dzyarzhynsk, Belarus",53.6833333333333,27.15,קוידענאוו,,,,,,JGen,7445,366,"Dzyarzhynsk [Bel], Dzerzhinsk [Rus, since 1932], Koidanovo [Rus, until 1932], Koidenav [Yid], Kojdanów [Pol], Dzerjinsk, Dzjarzynsk, Dziaržynsk, Dsjarschynsk, Kaidanovo, Kaydanovo, Kojdanava, Koydanovo, Koydanava, Kojdanaŭ, Keidanov, Kaiden",-1942832,Dzyarzhynsk,name_exact,coords,B_review,0.85,True,,14894,Dzi︠a︡rzhynsk (Belarus),דזיארזינסק (בלארוס),19.2,20121|14894
BY-00101,"Lida, Belarus",53.8833333333333,25.3,לידא,,,,,,Added to Kagan,4392,399,"Lida [Rus, Yid, Pol, Bel], Lyda [Lith]",-1945387,Lida,name_exact,coords,B_review,0.85,True,,130,Lida (Belarus),לידה (בלארוס),1.4,130|134
BY-00135,"Novy Dvor, Belarus",53.8,24.5666666666667,נאווידוואר,,,,,,JGen,,739,"Novy Dvor [Bel], Novyy Dvor [Rus], Nowy Dwór [Pol], Novi Dvor [Yid], Novy Dvur, Novyy Dvur, Nowydwór",-1947100,Novy Dvor,name_exact,coords,B_review,0.85,True,,20016,Novyy Dvor (Belarus),נובידבור (בלארוס),1.1,42|20016
BY-00135,"Novy Dvor, Belarus",53.8,24.5666666666667,נובידבור,,,,,,JGen,,739,"Novy Dvor [Bel], Novyy Dvor [Rus], Nowy Dwór [Pol], Novi Dvor [Yid], Novy Dvur, Novyy Dvur, Nowydwór",-1947100,Novy Dvor,name_exact,coords,B_review,0.85,True,,20016,Novyy Dvor (Belarus),נובידבור (בלארוס),1.1,20016|42
BY-00153,"Orlya, Belarus",53.5,24.9833333333333,אורלה,,,,,,JGen,658,863,"Orlya [Bel], Orla [Pol], Orli [Rus], Orlova [Yid], Orlowa, Orlovah, Orle, Orlja, Orlia",-1947387,Orlya,name_exact,coords,B_review,0.85,False,phonetic_mismatch,19026,Orla (Poland),אורלה (פולין),141.2,18608|19026
BY-00181,"Lunna, Belarus",53.45,24.2666666666666,לונא,,,,,,Added to Kagan,4348,1403,"Lunna [Rus, Yid], Łunna [Pol, Bel], Lunno, Łonna, Lunavolia",-1945652,Lunna,name_exact,coords,B_review,0.85,True,,22490,Lunno (Belarus),לונו (בלארוס),0.6,20642|22490
BY-00189,"Gorodok, Belarus",54.154768,26.919671,האראדאק,,,,,,Kagan,2346,1572,"Haradok [Bel], Gorodok [Rus], Gródek [Pol], Horodok [Yid], Grudek, Gródek Wilenski, Gorodok (near Mołodeczno)",-1943310,Gorodok,name_exact,coords,B_review,0.85,True,,22679,Haradok (Belarus),האראדוק (בלארוס),244.5,22679|13157
BY-00189,"Gorodok, Belarus",54.154768,26.919671,הורודוק,,,,,,JGen,2346,1572,"Haradok [Bel], Gorodok [Rus], Gródek [Pol], Horodok [Yid], Grudek, Gródek Wilenski, Gorodok (near Mołodeczno)",-1943310,Gorodok,name_exact,coords,B_review,0.85,True,,22679,Haradok (Belarus),האראדוק (בלארוס),244.5,13157|22679
BY-00206,"Soly, Belarus",54.5166666666667,26.1833333333333,סולי,,,,,,JGen,,1607,"Soly [Rus, Yid], Soły [Pol, Bel]",-1949831,Soly,name_exact,name_exact,B_review,0.95,False,phonetic_mismatch,3619,Soli (Cyprus : Extinct city),סולי (קפריסין : עיר קדומה),2214.7,3619
BY-00246,"Gorodok, Belarus",55.4666666666667,30.0,האראדאק,,,,,,JGen,2345,2207,"Haradok [Bel], Gorodok [Rus], Horodok [Yid], Horodek [Pol]",-1943311,Gorodok,name_exact,coords,B_review,0.85,True,,22679,Haradok (Belarus),האראדוק (בלארוס),1.1,22679|13157
