kima_id	kima_rom	variant	source	fischer_uid	method	orig_status	dist_km	sourcing
76544	Tučápy (Czech Republic)	טוטשאפף	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00047	coord_rearbitrated	fuzzy	153.6	NBY
20550	Bučovice (Jihomoravský kraj, Czech Republic)	בודישפיץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00048	exact_geoverified	name_exact	0.1	NBY
20550	Bučovice (Jihomoravský kraj, Czech Republic)	בודעשפיץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00048	exact_geoverified	name_exact	0.1	NBY
20550	Bučovice (Jihomoravský kraj, Czech Republic)	בודשפיץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00048	exact_geoverified	name_exact	0.1	NBY
20550	Bučovice (Jihomoravský kraj, Czech Republic)	בוטשאוויץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00048	exact_geoverified	name_exact	0.1	Kagan
76697	Blovice (Czech Republic)	בלאוויץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00049	coord_rearbitrated	fuzzy	0.0	NBY
76697	Blovice (Czech Republic)	פלאוויטץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00049	coord_rearbitrated	fuzzy	0.0	Prenum 1738
76697	Blovice (Czech Republic)	פלאוויץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00049	coord_rearbitrated	fuzzy	0.0	Prenum 1738
18225	Sušice (Czech Republic)	"ש""ה"	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00050	exact_geoverified	name_exact	0.1	NBY
18225	Sušice (Czech Republic)	שיטענהאיפן	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00050	exact_geoverified	name_exact	0.1	
19979	Jemnice (Czech Republic)	יאמיניץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00051	exact_geoverified	name_exact	0.0	Kagan
19979	Jemnice (Czech Republic)	יאמניטש	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00051	exact_geoverified	name_exact	0.0	Melamed LeHoil
19979	Jemnice (Czech Republic)	יעמניטץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00051	exact_geoverified	name_exact	0.0	Prenum 1588
13934	Loštice (Czechoslovakia)	לאשיטץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00052	exact_geoverified	name_exact	0.6	Prenum 1027
13934	Loštice (Czechoslovakia)	לאשיץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00052	exact_geoverified	name_exact	0.6	NBY
74097	Hořice (Východočeský kraj, Czech Republic)	אורשיץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00056	coord_rearbitrated	fuzzy	0.0	Prenum
74097	Hořice (Východočeský kraj, Czech Republic)	הארשיטץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00056	coord_rearbitrated	fuzzy	0.0	NBY
74097	Hořice (Východočeský kraj, Czech Republic)	הארשיץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00056	coord_rearbitrated	fuzzy	0.0	NBY
22462	Humpolec (Czech Republic)	האמפאליץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00057	exact_geoverified	name_exact	1.6	LM/SS
22462	Humpolec (Czech Republic)	הומפאליטץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00057	exact_geoverified	name_exact	1.6	Prenum 1369
22462	Humpolec (Czech Republic)	הומפאלליטץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00057	exact_geoverified	name_exact	1.6	Prenum - Seder Eliyahu
22462	Humpolec (Czech Republic)	הומפאלליץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00057	exact_geoverified	name_exact	1.6	Prenum - Tanna DeVei Eliyahu
22462	Humpolec (Czech Republic)	הומפאלץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00057	exact_geoverified	name_exact	1.6	NBY
18137	Votice (Czech Republic)	אוטיץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00058	exact_geoverified	name_exact	0.0	NBY
18137	Votice (Czech Republic)	וואטיץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00058	exact_geoverified	name_exact	0.0	Kagan
80752	Bruntál (Czech Republic : Okres)	פריידנטאהל	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00059	coord_rearbitrated	fuzzy	0.0	NBY
17937	Jindřichův Hradec (Czech Republic)	נייאהויז	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00060	exact_geoverified	name_exact	0.2	NBY
17937	Jindřichův Hradec (Czech Republic)	נייהויז	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00060	exact_geoverified	name_exact	0.2	Kagan
17937	Jindřichův Hradec (Czech Republic)	נייהויס	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00060	exact_geoverified	name_exact	0.2	Kagan
18775	Velké Meziříčí (Czech Republic)	גראס מעזריטש	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00061	exact_geoverified	name_exact	0.1	Prenum 1588
18775	Velké Meziříčí (Czech Republic)	גרויס מעזריטש	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00061	exact_geoverified	name_exact	0.1	Kagan
18775	Velké Meziříčí (Czech Republic)	מעזריטש	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00061	exact_geoverified	name_exact	0.1	ZY
18650	Beroun (Středočeský kraj, Czech Republic)	בורון	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00064	exact_geoverified	name_exact	1.1	RAE
6093	Karlovy Vary (Czech Republic)	מרחץ קארלסבאד	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00065	exact_geoverified	name_exact	0.1	Torat Hesed
12704	Český Těšín (Czech Republic)	ט' טעשין	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00066	exact_geoverified	name_exact	0.2	Kagan
12704	Český Těšín (Czech Republic)	טעשין	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00066	exact_geoverified	name_exact	0.2	Kagan
12704	Český Těšín (Czech Republic)	טעשן	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00066	exact_geoverified	name_exact	0.2	Kagan
12704	Český Těšín (Czech Republic)	טעשען	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00066	exact_geoverified	name_exact	0.2	
12704	Český Těšín (Czech Republic)	טשעסקע טעשין	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00066	exact_geoverified	name_exact	0.2	Kagan
21830	Libochovice (Czech Republic)	ליבכאוויטץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00067	exact_geoverified	name_exact	0.0	Kagan
21830	Libochovice (Czech Republic)	ליבכאוויץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00067	exact_geoverified	name_exact	0.0	Kagan
21830	Libochovice (Czech Republic)	ליפכאוויץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00067	exact_geoverified	name_exact	0.0	Kagan
22295	Švihov (Czech Republic)	שוויאוי	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00069	exact_geoverified	name_exact	67.5	NBY
22295	Švihov (Czech Republic)	שוויהאוו	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00069	exact_geoverified	name_exact	67.5	Kagan
12160	Jablonec nad Nisou (Czech Republic)	יאבלאוניטץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00070	exact_geoverified	name_exact	0.6	LM/SS
12160	Jablonec nad Nisou (Czech Republic)	יאבלאניטץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00070	exact_geoverified	name_exact	0.6	LM/SS
12160	Jablonec nad Nisou (Czech Republic)	יאבלאניץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00070	exact_geoverified	name_exact	0.6	Kagan
74000	Františkovy Lázně (Czech Republic)	מרחץ פראנצענסבאד	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00071	coord_rearbitrated	fuzzy	0.2	KS
74000	Františkovy Lázně (Czech Republic)	פראנצענסבאד	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00071	coord_rearbitrated	fuzzy	0.2	KS
7728	Brno (Czech Republic)	ברוין	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00072	exact_geoverified	name_exact	0.1	Added to Kagan
7728	Brno (Czech Republic)	ברונן	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00072	exact_geoverified	name_exact	0.1	Kagan
10036	České Budějovice (Czech Republic)	בודווייזא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00073	exact_geoverified	name_exact	0.4	15thCAshkenaz
7166	Olomouc (Czech Republic)	אולומואוץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00074	exact_geoverified	name_exact	0.0	JGen
7166	Olomouc (Czech Republic)	אולמוניץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00074	exact_geoverified	name_exact	0.0	15thCAshkenaz
7166	Olomouc (Czech Republic)	אלמיץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00074	exact_geoverified	name_exact	0.0	Kagan
12874	Luhačovice (Czech Republic)	לוהאטשאוויץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00076	exact_geoverified	name_exact	0.0	
80051	Lomnice (Czech Republic)	לאמניץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00078	coord_rearbitrated	fuzzy	1.4	Prenum - Zemirot Yisrael 1791
26927	Chodová Planá (Czech Republic)	"ק""פ"	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00080	exact_geoverified	name_exact	1.1	Kagan
26927	Chodová Planá (Czech Republic)	קוטונפלאן	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00080	exact_geoverified	name_exact	1.1	Prenum 1927
26927	Chodová Planá (Czech Republic)	קוטטען פלאן	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00080	exact_geoverified	name_exact	1.1	Prenum 1369
26927	Chodová Planá (Czech Republic)	קוטטענפלאן	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00080	exact_geoverified	name_exact	1.1	Prenum 127
26927	Chodová Planá (Czech Republic)	קוטן פלוין	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00080	exact_geoverified	name_exact	1.1	Kagan
26927	Chodová Planá (Czech Republic)	קוטן פלון	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00080	exact_geoverified	name_exact	1.1	Added to Kagan
26927	Chodová Planá (Czech Republic)	קוטנפלוהן	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00080	exact_geoverified	name_exact	1.1	Prenum 2256
26927	Chodová Planá (Czech Republic)	קוטנפלון	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00080	exact_geoverified	name_exact	1.1	Prenum 390
26927	Chodová Planá (Czech Republic)	קוטענפלאן	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00080	exact_geoverified	name_exact	1.1	Kagan
20219	Turnov (Czech Republic)	טארנוי	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00082	exact_geoverified	name_exact	0.0	Prenum - Tanna DeVei Eliyahu
20219	Turnov (Czech Republic)	טארנע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00082	exact_geoverified	name_exact	0.0	Prenum 1027
20219	Turnov (Czech Republic)	טורנוי	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00082	exact_geoverified	name_exact	0.0	Kagan
20219	Turnov (Czech Republic)	טורנויא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00082	exact_geoverified	name_exact	0.0	Kagan
20219	Turnov (Czech Republic)	טורנייא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00082	exact_geoverified	name_exact	0.0	Kagan
14710	Jičín (Czech Republic)	ייטשין	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00083	exact_geoverified	name_exact	0.7	Prenum - Seder Eliyahu
14710	Jičín (Czech Republic)	ייעטשין	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00083	exact_geoverified	name_exact	0.7	Prenum - Tanna DeVei Eliyahu
14710	Jičín (Czech Republic)	יעטשין	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00083	exact_geoverified	name_exact	0.7	Prenum
22584	Neveklov (Czech Republic)	נעוויקלוף	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00084	exact_geoverified	name_exact	1.8	Prenum - Tanna DeVei Eliyahu
22584	Neveklov (Czech Republic)	נעוויקליף	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00084	exact_geoverified	name_exact	1.8	Prenum 1508
11978	Bechyně (Czech Republic)	בעכין	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00096	exact_geoverified	name_exact	0.0	Prenum - Tanna DeVei Eliyahu
18846	Chrudim (Czech Republic)	חארודים	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00103	exact_geoverified	name_exact	0.2	Prenum - Seder Eliyahu
18846	Chrudim (Czech Republic)	חרודיין	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00103	exact_geoverified	name_exact	0.2	Prenum - Seder Eliyahu
89701	Prestavlky (Slovakia)	פשעסטאוואק	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00106	coord_rearbitrated	fuzzy	254.6	Prenum - Seder Eliyahu
22285	Mutěnín (Czech Republic)	מוטרסדארף	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00116	exact_geoverified	name_exact	1.2	Prenum - Kanfei Yonah
18132	Telč (Czech Republic)	טעלטש	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00129	exact_geoverified	name_exact	1.0	Kagan
18132	Telč (Czech Republic)	טעלש	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00129	exact_geoverified	name_exact	1.0	Kagan
6836	Ostrava (Czech Republic)	אסטראווע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00131	exact_geoverified	name_exact	0.7	Kagan
6836	Ostrava (Czech Republic)	מ' אסטרוי	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00131	exact_geoverified	name_exact	0.7	Kagan
18766	Krnov (Czech Republic)	יעגערנדארף	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00133	exact_geoverified	name_exact	57.9	Kagan
22304	Bzenec (Czech Republic)	בזענץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00144	exact_geoverified	name_exact	3.0	Kagan
22304	Bzenec (Czech Republic)	ביזענס	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00144	exact_geoverified	name_exact	3.0	Kagan
14879	Klatovy (Czech Republic)	גלאטוי	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00147	exact_geoverified	name_exact	0.6	Kagan
14879	Klatovy (Czech Republic)	גלאטטע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00147	exact_geoverified	name_exact	0.6	Prenum 1187
10070	Opava (Czech Republic)	טראפוי	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00149	exact_geoverified	name_exact	1.6	Kagan
18317	Mladá Boleslav (Czech Republic)	בומסלע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00150	exact_geoverified	name_exact	0.6	Kagan
18317	Mladá Boleslav (Czech Republic)	בומעסלע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00150	exact_geoverified	name_exact	0.6	Prenum 1027
18317	Mladá Boleslav (Czech Republic)	בונסל	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00150	exact_geoverified	name_exact	0.6	Kagan
18317	Mladá Boleslav (Czech Republic)	בונסלוי	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00150	exact_geoverified	name_exact	0.6	Kagan
18317	Mladá Boleslav (Czech Republic)	בונסלנוי	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00150	exact_geoverified	name_exact	0.6	Kagan
18317	Mladá Boleslav (Czech Republic)	בונצלויא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00150	exact_geoverified	name_exact	0.6	Added to Kagan
18317	Mladá Boleslav (Czech Republic)	יונגבונצלוי	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00150	exact_geoverified	name_exact	0.6	Kagan
1659	Jihlava (Czech Republic)	איגלויא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00156	exact_geoverified	name_exact	0.5	Prenum 127
1659	Jihlava (Czech Republic)	ייגלאווע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00156	exact_geoverified	name_exact	0.5	JGen
1659	Jihlava (Czech Republic)	ייהלבה	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00156	exact_geoverified	name_exact	0.5	JGen
19220	Strakonice (Czech Republic)	סטראקניץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00157	exact_geoverified	name_exact	0.6	Added to Kagan
19220	Strakonice (Czech Republic)	עסטראקעניץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00157	exact_geoverified	name_exact	0.6	Added to Kagan
19220	Strakonice (Czech Republic)	שטראקניץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00157	exact_geoverified	name_exact	0.6	Kagan
19159	Náchod (Czech Republic : Okres)	נאחאד	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00158	exact_geoverified	name_exact	0.3	Prenum 1027
19159	Náchod (Czech Republic : Okres)	נאחאט	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00158	exact_geoverified	name_exact	0.3	Kagan
19159	Náchod (Czech Republic : Okres)	נאכאד	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00158	exact_geoverified	name_exact	0.3	Kagan
19159	Náchod (Czech Republic : Okres)	נחוד	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00158	exact_geoverified	name_exact	0.3	NBY
9970	Písek (Budějovický kraj, Czech Republic)	פיסעק	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00164	exact_geoverified	name_exact	1.0	Kagan
11798	Břeclav (Czech Republic)	לונדן בארג	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00165	exact_geoverified	name_exact	0.9	Prenum - Mashbir Bar
11798	Břeclav (Czech Republic)	לונדנבוגר	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00165	exact_geoverified	name_exact	0.9	Added to Kagan
11798	Břeclav (Czech Republic)	לונדענבורג	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00165	exact_geoverified	name_exact	0.9	Kagan
12488	Sokolov (Czech Republic)	פאלקנאוו	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00171	exact_geoverified	name_exact	0.5	Kagan
12488	Sokolov (Czech Republic)	פאלקנוא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00171	exact_geoverified	name_exact	0.5	Kagan
12488	Sokolov (Czech Republic)	פאלקענוי	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00171	exact_geoverified	name_exact	0.5	Kagan
23932	Podivin (Czech Republic)	גאסטיל	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00172	exact_geoverified	name_exact	0.9	Kagan
23932	Podivin (Czech Republic)	גאסטל	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00172	exact_geoverified	name_exact	0.9	Kagan
23932	Podivin (Czech Republic)	גאסטעל	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00172	exact_geoverified	name_exact	0.9	Kagan
23932	Podivin (Czech Republic)	קאזטל	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00172	exact_geoverified	name_exact	0.9	Kagan
23932	Podivin (Czech Republic)	קאסטהעל	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00172	exact_geoverified	name_exact	0.9	Kagan
23932	Podivin (Czech Republic)	קאסטל	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00172	exact_geoverified	name_exact	0.9	Kagan
23932	Podivin (Czech Republic)	קאסטעל	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00172	exact_geoverified	name_exact	0.9	Kagan
22435	Poběžovice (Czech Republic)	ראנספערג	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00173	exact_geoverified	name_exact	0.9	Kagan
22435	Poběžovice (Czech Republic)	ראנשבורג	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00173	exact_geoverified	name_exact	0.9	Kagan
22435	Poběžovice (Czech Republic)	ראנשבערג	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00173	exact_geoverified	name_exact	0.9	Kagan
22435	Poběžovice (Czech Republic)	רנשבורג	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00173	exact_geoverified	name_exact	0.9	Prenum 1738
22435	Poběžovice (Czech Republic)	"ר""ב"	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00173	exact_geoverified	name_exact	0.9	NBY
19811	Kladno (Czech Republic : Okres)	קלארנא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00176	exact_geoverified	name_exact	0.4	Kagan
19811	Kladno (Czech Republic : Okres)	קלארנע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00176	exact_geoverified	name_exact	0.4	Kagan
82589	Nový Jičín (Czech Republic : Okres)	נייטיטשיין	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00179	coord_rearbitrated	fuzzy	0.7	Kagan
26930	Uherský Ostroh (Czech Republic)	אונגאריש אוסטרוי	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00180	exact_geoverified	name_exact	2.0	Kagan
9290	Hradec Králové (Czech Republic)	קיניג גרעץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00181	exact_geoverified	name_exact	0.8	Prenum 1113
9290	Hradec Králové (Czech Republic)	קעניג גרעץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00181	exact_geoverified	name_exact	0.8	Prenum
9290	Hradec Králové (Czech Republic)	קעניגגרעץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00181	exact_geoverified	name_exact	0.8	Kagan
9290	Hradec Králové (Czech Republic)	קעניגראץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00181	exact_geoverified	name_exact	0.8	Prenum 1927
9290	Hradec Králové (Czech Republic)	קעניגרעטץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00181	exact_geoverified	name_exact	0.8	Prenum 1369
14125	Hranice (Olomoucky kraj, Czech Republic)	ווייסקירכען	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00185	exact_geoverified	name_exact	0.2	Prenum 1027
22457	Jevíčko (Czech Republic)	גויטש	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00190	exact_geoverified	name_exact	1.6	Kagan
22457	Jevíčko (Czech Republic)	געביטש	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00190	exact_geoverified	name_exact	1.6	Kagan
22457	Jevíčko (Czech Republic)	געבעטש	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00190	exact_geoverified	name_exact	1.6	Added to Kagan
22457	Jevíčko (Czech Republic)	געוויטש	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00190	exact_geoverified	name_exact	1.6	Kagan
22457	Jevíčko (Czech Republic)	געוויץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00190	exact_geoverified	name_exact	1.6	Kagan
88118	Frýdek-Místek (Czech Republic : Okres)	פרידיק	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00191	coord_rearbitrated	fuzzy	1.3	Kagan
88118	Frýdek-Místek (Czech Republic : Okres)	פרידעק	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00191	coord_rearbitrated	fuzzy	1.3	Kagan
88118	Frýdek-Místek (Czech Republic : Okres)	פרידעק מיסטעק	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00191	coord_rearbitrated	fuzzy	1.3	Kagan
73476	Čáslav (Středočeský kraj, Czech Republic)	טשאסלויא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00194	coord_rearbitrated	fuzzy	1.0	Prenum 1588
73476	Čáslav (Středočeský kraj, Czech Republic)	שאסלוי	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00194	coord_rearbitrated	fuzzy	1.0	Prenum 1927
19108	Bečov nad Teplou (Czech Republic)	פועטשויא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00195	exact_geoverified	name_exact	1.6	Kagan
19108	Bečov nad Teplou (Czech Republic)	פעטשוי	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00195	exact_geoverified	name_exact	1.6	Kagan
19108	Bečov nad Teplou (Czech Republic)	פעטשויא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00195	exact_geoverified	name_exact	1.6	Prenum 1369
19108	Bečov nad Teplou (Czech Republic)	פעטשע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00195	exact_geoverified	name_exact	1.6	Added to Kagan
19210	Dolní Kounice (Czech Republic)	קוניטץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00196	exact_geoverified	name_exact	0.4	Added to Kagan
19210	Dolní Kounice (Czech Republic)	קייניטץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00196	exact_geoverified	name_exact	0.4	Prenum 1738
19210	Dolní Kounice (Czech Republic)	קייניץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00196	exact_geoverified	name_exact	0.4	Prenum 1738
12051	Přerov (Olomoucký kraj, Czech Republic)	פרערוי	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00197	exact_geoverified	name_exact	0.6	Kagan
12051	Přerov (Olomoucký kraj, Czech Republic)	פרערויא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00197	exact_geoverified	name_exact	0.6	Prenum 566
22307	Habry (Czech Republic)	האברן	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00201	exact_geoverified	name_exact	0.6	Added to Kagan
22307	Habry (Czech Republic)	האברען	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00201	exact_geoverified	name_exact	0.6	Prenum 1588
83952	Benešov (Středočeský kraj, Czech Republic)	בענישויא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00202	coord_rearbitrated	fuzzy	0.3	Added to Kagan
83952	Benešov (Středočeský kraj, Czech Republic)	בענעשוי	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00202	coord_rearbitrated	fuzzy	0.3	Kagan
19151	Milevsko (Czech Republic)	מילהויזן	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	CZ-00207	exact_geoverified	name_exact	0.5	Kagan
